"sites_sitename","Date","pre","wet","tmp","tmn","tmx","pet","SF","pre_detrended","wet_detrended","tmp_detrended","tmn_detrended","tmx_detrended","pet_detrended","site"
"Huai_Kha_Khaeng","16/03/1922",38.2000007629395,3.839999914,25.3999996185303,16.8000011444092,34.1000022888184,4.59999990463257,-999,-38.6993032688585,223.122275511968,15.0182153163467,12.4002941853699,17.6588895455073,230.663333555823,"HKK"
"Huai_Kha_Khaeng","16/04/1922",45.2999992370605,5.489999771,27.5,20.2000007629395,34.9000015258789,4.80000019073486,-999,-31.5935275030832,224.815899442381,17.1242714976939,15.8066775669855,18.4646150473181,230.90674999436,"HKK"
"Huai_Kha_Khaeng","16/05/1922",182.600006103516,16.69000053,27.3000011444092,21.8999996185303,32.7999992370605,3.5,-999,105.712070290777,236.058117046618,16.9301330292568,17.5128547191995,16.3701538610271,229.648765435013,"HKK"
"Huai_Kha_Khaeng","16/06/1922",144.400009155273,19.72999954,26.2000007629395,22.2000007629395,30.3000011444092,2.70000004768372,-999,67.5178506341817,239.141740130028,15.8361883001579,17.8192405640937,13.8758811026822,228.892181635128,"HKK"
"Huai_Kha_Khaeng","16/07/1922",219.600006103516,25.59999847,25.2000007629395,21.2000007629395,29.2000007629395,2.60000014305115,-999,142.723438509823,245.053955905262,14.8420485164392,16.8254197366584,12.781420898505,228.83419736188,"HKK"
"Huai_Kha_Khaeng","16/08/1922",218.400009155273,24.35000038,25.3999996185303,21.6000003814697,29.2000007629395,2.40000009536743,-999,141.529218853221,243.847581888669,15.0481028184728,17.2318049281477,12.7871452508906,228.677613466625,"HKK"
"Huai_Kha_Khaeng","16/09/1922",353.399993896484,25.92000008,25.7000007629395,21.6000003814697,29.8999996185303,2.5,-999,276.534980886069,245.461205662074,15.3541592819034,17.2381909190966,13.4928679398598,228.821029523686,"HKK"
"Huai_Kha_Khaeng","16/10/1922",100.300003051758,13.00999928,25.1000003814697,20.3999996185303,29.8000011444092,2.60000014305115,-999,23.4405809687301,232.593421707303,14.7600187506175,16.044370528999,13.3984081523375,228.963045298117,"HKK"
"Huai_Kha_Khaeng","16/11/1922",109.400001525879,10.11999989,22.5,16.7000007629395,28.3000011444092,2.79999995231628,-999,32.5463567344804,229.747046390705,12.1660733918907,12.3507584358664,11.9041309245661,229.206461259806,"HKK"
"Huai_Kha_Khaeng","16/12/1922",0.600000023841858,0.75,20.5,13,28,2.90000009536743,-999,-76.2480538401775,220.419263345931,10.1719329257923,8.65693875921654,11.6096674140103,229.348477034234,"HKK"
"Huai_Kha_Khaeng","16/01/1923",10.4000005722046,2.789999962,22.1000003814697,13.8000001907349,30.5,3.20000004768372,-999,-66.4422760001939,222.50288738133,11.7779879723346,9.46332641495218,14.1153890715033,229.691893138972,"HKK"
"Huai_Kha_Khaeng","15/02/1923",6.20000028610229,1.230000019,22.7000007629395,13.9000005722046,31.6000003814697,3.70000004768372,-999,-70.6366853589255,220.985104283553,12.3838475114371,9.569508528633,15.2209259818166,230.233908770345,"HKK"
"Huai_Kha_Khaeng","16/03/1923",42.6000022888184,3.889999866,25.7000007629395,17.1000003814697,34.4000015258789,4.70000028610229,-999,-34.2312787930886,223.6859137476,15.3895111668215,12.7754842905051,18.0262785692072,231.274524119091,"HKK"
"Huai_Kha_Khaeng","16/04/1923",102.700004577637,7.96999979,27,19.7000007629395,34.4000015258789,4.70000028610229,-999,25.8745007873372,227.809537744994,16.6955644266152,15.3818730441336,18.0319984823714,231.317940271507,"HKK"
"Huai_Kha_Khaeng","16/05/1923",175.900009155273,15.88000011,26.3999996185303,21,31.8999996185303,3.40000009536743,-999,99.0800962923301,235.761754910212,16.1014225356334,16.6880548397462,15.5375313763506,230.059955712141,"HKK"
"Huai_Kha_Khaeng","16/06/1923",285.100006103516,27.1099987,26,22,30.1000003814697,2.70000004768372,-999,208.28587053217,247.035377573602,15.7074764250492,17.6944437367003,13.7432508014333,229.403371816871,"HKK"
"Huai_Kha_Khaeng","16/07/1923",206.600006103516,23.69999886,24.7000007629395,20.7000007629395,28.7000007629395,2.60000014305115,-999,129.791461459517,243.667594578817,14.4133351487198,16.4006275301321,12.3487847463161,229.345387543604,"HKK"
"Huai_Kha_Khaeng","16/08/1923",170.800003051758,22.18999863,24.8999996185303,21.1000003814697,28.7000007629395,2.5,-999,93.9972356993458,242.201218422203,14.6193869319138,16.8070164957542,12.3545021009126,229.288803552963,"HKK"
"Huai_Kha_Khaeng","16/09/1923",164.900009155273,18.17000008,25.2000007629395,21.1000003814697,29.3999996185303,2.5,-999,88.1030190944416,238.224843945588,14.925440683493,16.8134060424702,13.0602176246778,229.332219705371,"HKK"
"Huai_Kha_Khaeng","16/10/1923",226.400009155273,18.84000015,25,20.3000011444092,29.7000007629395,2.79999995231628,-999,149.608610021772,238.937060860798,14.7312969608555,16.0195904090286,13.3657503609905,229.674235289049,"HKK"
"Huai_Kha_Khaeng","16/11/1923",65.8000030517578,8.239999771,23.7000007629395,17.8999996185303,29.5,2.90000009536743,-999,-10.9856187901736,228.380684555179,13.4373496495046,13.6259787643241,13.1714648718472,229.817651584504,"HKK"
"Huai_Kha_Khaeng","16/12/1923",0,0.01,22,14.5,29.5,3,-999,-76.7800309146122,220.192901629385,11.7432052343716,10.2321630351775,13.1769950860901,229.959667120495,"HKK"
"Huai_Kha_Khaeng","16/01/1924",0.100000001490116,0.02,22.7000007629395,14.4000005722046,31.1000003814697,3.20000004768372,-999,-76.674253621565,220.246525702762,12.4492571730238,10.1385537442663,14.7827092883586,230.20308332058,"HKK"
"Huai_Kha_Khaeng","15/02/1924",0.200000002980232,0.029999999,23.8999996185303,15.1000003814697,32.7999992370605,3.90000009536743,-999,-76.5686626927677,220.298742546965,13.6551116170226,10.844737651677,16.4882369233988,230.945098999618,"HKK"
"Huai_Kha_Khaeng","16/03/1924",43.2999992370605,4.789999962,26.5,17.8999996185303,35.2000007629395,4.80000019073486,-999,-33.4630725313865,225.100959355165,16.2609671885309,13.6509210608205,18.8937665018861,231.887114726338,"HKK"
"Huai_Kha_Khaeng","16/04/1924",119.599998474121,8.609999657,27.6000003814697,20.3000011444092,35,4.80000019073486,-999,42.8427039972117,228.964583123537,17.3670174968955,16.0573129551278,18.6994772813972,231.930530878734,"HKK"
"Huai_Kha_Khaeng","16/05/1924",100.5,12.34999943,27.2000007629395,21.8000011444092,32.7000007629395,3.5,-999,23.7482964503786,232.746799741734,16.9728722070428,17.5634972181294,16.4050045754125,230.672546319348,"HKK"
"Huai_Kha_Khaeng","16/06/1924",196.699996948242,22.97999954,26.1000003814697,22.1000003814697,30.2000007629395,2.70000004768372,-999,119.954070690145,243.420423925103,15.8789208264825,17.8698868759279,13.9107145151537,229.915962519424,"HKK"
"Huai_Kha_Khaeng","16/07/1924",214.199996948242,25.26999855,24.8999996185303,20.8999996185303,28.8999996185303,2.60000014305115,-999,137.459661617419,245.752639780296,14.6847734610637,16.6760703859183,12.6162383211338,229.857978246137,"HKK"
"Huai_Kha_Khaeng","16/08/1924",311.800018310547,28.70999908,25.5,21.7000007629395,29.3000011444092,2.5,-999,235.065460271233,249.23626438366,15.2908218447362,17.482461918858,13.0219481225013,229.801394255474,"HKK"
"Huai_Kha_Khaeng","16/09/1924",334.100006103516,25.27999878,25.3999996185303,21.3000011444092,29.6000003814697,2.5,-999,257.371225355705,245.849888157022,15.1968689296768,17.08885263957,13.32765476543,229.844810407861,"HKK"
"Huai_Kha_Khaeng","16/10/1924",187,17.27000046,24.5,19.8000011444092,29.2000007629395,2.70000004768372,-999,110.276810179441,237.88210668221,14.3027211697227,15.5950367707447,12.9331775996322,230.086826086885,"HKK"
"Huai_Kha_Khaeng","16/11/1924",17.3999996185303,2.700000048,24,18.2000007629395,29.8000011444092,2.90000009536743,-999,-59.3174129105418,223.355730343568,13.8087675254873,14.0014265657146,13.5388836283247,230.330242286952,"HKK"
"Huai_Kha_Khaeng","16/12/1924",0.699999988079071,0.409999996,19.6000003814697,12.1000003814697,27.1000003814697,2.90000009536743,-999,-76.0118216137554,221.107947136752,9.4146186542214,7.90761011516667,10.8444035855157,230.372257918288,"HKK"
"Huai_Kha_Khaeng","16/01/1925",14,1.25999999,22,13.6999998092651,30.3999996185303,3,-999,-62.7060443103636,222.001571204106,11.8206634421485,9.51399946792948,14.150106647524,230.5156739753,"HKK"
"Huai_Kha_Khaeng","15/02/1925",14.4000005722046,2.089999914,23.1000003814697,14.3000001907349,32,3.79999995231628,-999,-62.3004528109371,222.873787973286,12.9265133857093,10.1201834934519,15.7556259545416,231.357689558949,"HKK"
"Huai_Kha_Khaeng","16/03/1925",43.7999992370605,4.309999943,26.3000011444092,17.7000007629395,35,4.80000019073486,-999,-32.8950495831076,225.134597619291,16.1321681453844,13.526161423689,18.7609600552763,232.398304907654,"HKK"
"Huai_Kha_Khaeng","16/04/1925",152.199996948242,10.59999943,26.7000007629395,19.3999996185303,34.1000022888184,4.70000028610229,-999,75.5107254195202,231.468221179639,16.538211042104,15.2325496677627,17.8666633624764,232.341721155394,"HKK"
"Huai_Kha_Khaeng","16/05/1925",72,9.599999428,26.8999996185303,21.5,32.4000015258789,3.40000009536743,-999,-4.68368060152413,230.510438022813,16.7440575738067,17.3387331084181,16.1721787624359,231.083736595986,"HKK"
"Huai_Kha_Khaeng","16/06/1925",220.199996948242,24.32999992,26.1000003814697,22.1000003814697,30.2000007629395,2.60000014305115,-999,143.522093638147,245.284062588157,15.9501002359118,17.9451224001717,13.9778770344827,230.327152796039,"HKK"
"Huai_Kha_Khaeng","16/07/1925",180.600006103516,23.25,25.8000011444092,21.8000011444092,29.8000011444092,2.60000014305115,-999,103.927693720601,244.246279513326,15.6559473018893,17.6513057139876,13.5833916273363,230.369168427362,"HKK"
"Huai_Kha_Khaeng","16/08/1925",275.300018310547,27.38999939,25.5,21.7000007629395,29.3000011444092,2.40000009536743,-999,198.633483219043,248.429902976666,15.3619865976791,17.5576936700716,13.0890886123768,230.212584532044,"HKK"
"Huai_Kha_Khaeng","16/09/1925",215.100006103516,20.10000038,25.8000011444092,21.7000007629395,30,2.5,-999,138.439248303414,241.183528040003,15.6680274098209,17.5640816797985,13.7947833854607,230.35600058904,"HKK"
"Huai_Kha_Khaeng","16/10/1925",126.400001525879,14.35999966,24.8000011444092,20.1000003814697,29.5,2.70000004768372,-999,49.7448346529302,235.485744165167,14.6738714941837,15.9702629074817,13.3002945307397,230.59801626804,"HKK"
"Huai_Kha_Khaeng","16/11/1925",21.5,3.25999999,23.5,17.7000007629395,29.3000011444092,3,-999,-55.1493895815664,224.4293685685,13.3799084356873,13.5766505801969,13.1059894407508,230.941432372716,"HKK"
"Huai_Kha_Khaeng","16/12/1925",1.5,1.399999976,20.3000011444092,12.8000001907349,27.8000011444092,2.90000009536743,-999,-75.1437986544314,222.611585399659,10.1857520936648,8.68283087426234,11.6114984704439,230.883448099396,"HKK"
"Huai_Kha_Khaeng","16/01/1926",0.100000001490116,0.02,22.7000007629395,14.4000005722046,31.1000003814697,3.10000014305115,-999,-76.5380213615782,221.275209496987,12.5917881333135,10.2892177297411,14.9171892525762,231.126864299435,"HKK"
"Huai_Kha_Khaeng","15/02/1926",3.79999995231628,0.839999974,24.2000007629395,15.4000005722046,33.1000022888184,3.79999995231628,-999,-72.8324304836362,222.137426316142,14.0976289952009,11.2953977567379,16.9226980072027,231.868879740009,"HKK"
"Huai_Kha_Khaeng","16/03/1926",36.7000007629395,3.809999943,26,17.3999996185303,34.7000007629395,4.59999990463257,-999,-39.9270251101436,225.148235902123,15.9032735982788,13.3013704029759,18.5280187234122,232.709494802588,"HKK"
"Huai_Kha_Khaeng","16/04/1926",19.3999996185303,2.639999866,28.3000011444092,21,35.7000007629395,4.90000009536743,-999,-57.2212489632196,224.021859898445,18.2093085534513,16.9077558687573,19.5337068651768,233.052911145671,"HKK"
"Huai_Kha_Khaeng","16/05/1926",94.2000045776367,12.13999939,28.1000003814697,22.7000007629395,33.6000022888184,3.5,-999,17.5843469229733,233.564076267593,18.0151460652736,18.6139352408946,17.4392118946141,231.694926681607,"HKK"
"Huai_Kha_Khaeng","16/06/1926",250.300003051758,25.19999886,26.3999996185303,22.3999996185303,30.5,2.70000004768372,-999,173.690122688407,246.66769981091,16.3211772376354,18.3203181117411,14.3448953535004,230.938342881634,"HKK"
"Huai_Kha_Khaeng","16/07/1926",194.800003051758,23.82999992,26,22,30,2.70000004768372,-999,118.195713615473,245.339917716054,15.9270140368373,17.9264960173754,13.8503965056985,230.980358512933,"HKK"
"Huai_Kha_Khaeng","16/08/1926",257.5,26.67000008,25.3000011444092,21.5,29.1000003814697,2.5,-999,180.901487855005,248.223541949367,15.2330451538408,17.4328788588542,12.9560801692443,230.823774617589,"HKK"
"Huai_Kha_Khaeng","16/09/1926",310.200012207031,24.55999947,25.7000007629395,21.6000003814697,29.8999996185303,2.5,-999,233.607277353316,246.157165412677,15.6390737136966,17.5392614446111,13.7617614076607,230.867190769926,"HKK"
"Huai_Kha_Khaeng","16/10/1926",310.5,21.46999931,25,20.3000011444092,29.7000007629395,2.60000014305115,-999,233.912856073319,243.109382097814,14.9449064065298,16.2454379014898,13.5672600259279,231.009206544269,"HKK"
"Huai_Kha_Khaeng","16/11/1926",26.8000011444092,4.730000019,23.3999996185303,17.6000003814697,29.2000007629395,2.90000009536743,-999,-49.7813654910152,226.413006880119,13.3509328697841,13.5518180078833,13.0729394521335,231.352622648918,"HKK"
"Huai_Kha_Khaeng","16/12/1926",2.60000014305115,2.269999981,21.6000003814697,14.1000003814697,29.1000003814697,2.90000009536743,-999,-73.9757755653614,223.995223687251,11.5567650159759,10.057992357389,12.9784340168977,231.394638280205,"HKK"
"Huai_Kha_Khaeng","16/01/1927",3.20000004768372,1.220000029,22.1000003814697,13.8000001907349,30.5,3.10000014305115,-999,-73.3699983694948,222.988847808552,12.0627896737831,9.76437159201139,14.3841104128159,231.638054480217,"HKK"
"Huai_Kha_Khaeng","15/02/1927",44.1000022888184,4.779999733,24.1000003814697,15.3000001907349,33,3.79999995231628,-999,-32.4644052013707,226.591064357679,14.0686188965171,11.2705444907426,16.8896027597276,232.380069920765,"HKK"
"Huai_Kha_Khaeng","16/03/1927",32.4000015258789,3.619999886,26,17.3999996185303,34.7000007629395,4.70000028610229,-999,-44.1590014015646,225.471874127633,15.9742523895422,13.3765103384724,18.5949115511499,233.320685364789,"HKK"
"Huai_Kha_Khaeng","16/04/1927",187.300003051758,11.88000011,27,19.7000007629395,34.4000015258789,4.70000028610229,-999,110.746777415514,233.775498424926,16.9802736532101,15.6828885750296,18.3005850470762,233.36410151711,"HKK"
"Huai_Kha_Khaeng","16/05/1927",199.300003051758,16.55999947,26.2000007629395,20.8000011444092,31.7000007629395,3.29999995231628,-999,122.752368342469,238.497714630047,16.186100287993,16.7890595169818,15.6060726633182,232.0061168146,"HKK"
"Huai_Kha_Khaeng","16/06/1927",206.600006103516,22.68999863,26.1000003814697,22.1000003814697,30.2000007629395,2.70000004768372,-999,130.058148685401,244.671337863335,16.0921187543643,18.0954341248461,14.1117425614868,231.449533062284,"HKK"
"Huai_Kha_Khaeng","16/07/1927",253.900009155273,26.62999916,25.6000003814697,21.6000003814697,29.6000003814697,2.70000004768372,-999,177.36374266409,248.65355523845,15.5979422426664,17.6016029640321,13.5172277788557,231.491548693555,"HKK"
"Huai_Kha_Khaeng","16/08/1927",153.699996948242,20.03999901,25.3999996185303,21.6000003814697,29.2000007629395,2.40000009536743,-999,77.1695077482086,242.107179161733,15.4039578170974,17.6079764983953,13.1228951470589,231.234964893551,"HKK"
"Huai_Kha_Khaeng","16/09/1927",253.900009155273,22.60000038,25.6000003814697,21.5,29.8000011444092,2.40000009536743,-999,177.375297246377,244.710804605014,15.6099736049257,17.5143486733478,13.7285610060474,231.278381045859,"HKK"
"Huai_Kha_Khaeng","16/10/1927",131.800003051758,14.22999954,24.8999996185303,20.2000007629395,29.6000003814697,2.70000004768372,-999,55.2808820697559,236.383020610122,14.9157925606819,16.2205154666091,13.534041507369,231.62039662944,"HKK"
"Huai_Kha_Khaeng","16/11/1927",2.79999995231628,0.949999988,23.5,17.7000007629395,29.3000011444092,2.90000009536743,-999,-73.7133437385746,223.146645131397,13.5218053114842,13.7268860097079,13.2397047192452,231.863812829428,"HKK"
"Huai_Kha_Khaeng","16/12/1927",0,0.01,21.3999996185303,13.9000005722046,28.8999996185303,3.10000014305115,-999,-76.5077527640217,222.248861988499,11.4276220316668,9.93304984332133,12.8451814887485,232.105828508371,"HKK"
"Huai_Kha_Khaeng","16/01/1928",11.4000005722046,3.639999866,23.8999996185303,15.6000003814697,32.2999992370605,3.29999995231628,-999,-65.1019749007322,225.92248592777,13.933631647686,11.6394180628887,16.2508404489012,232.349244469935,"HKK"
"Huai_Kha_Khaeng","15/02/1928",22.3999996185303,3.569999933,23.8999996185303,15.1000003814697,32.7999992370605,3.90000009536743,-999,-54.096384927563,225.894702839867,13.9394460370871,11.1455799647942,16.7563156988018,232.991260244241,"HKK"
"Huai_Kha_Khaeng","16/03/1928",21.3999996185303,2.99000001,26,17.3999996185303,34.7000007629395,4.70000028610229,-999,-55.0907940007323,225.356919761962,16.045259438769,13.4517400166914,18.6617909484528,233.833276066228,"HKK"
"Huai_Kha_Khaeng","16/04/1928",201,12.03999996,27.3999996185303,20.1000003814697,34.7999992370605,4.90000009536743,-999,124.514983671782,234.450543785224,17.4512643815135,16.1581057823532,18.7674439805235,234.076692027784,"HKK"
"Huai_Kha_Khaeng","16/05/1928",165.900009155273,14.29999924,26.8999996185303,21.5,32.4000015258789,3.5,-999,89.4205837538594,236.752759910314,16.9570745451829,17.5642639163478,16.3729168318242,232.718707563664,"HKK"
"Huai_Kha_Khaeng","16/06/1928",141.100006103516,19.40999985,25.6000003814697,21.6000003814697,29.7000007629395,2.60000014305115,-999,64.6263579931197,241.90638459357,15.6630776299738,17.6706268623603,13.6785673196341,231.862123859001,"HKK"
"Huai_Kha_Khaeng","16/07/1928",120.700004577637,19.31999969,25.7000007629395,21.7000007629395,29.7000007629395,2.70000004768372,-999,44.231947394018,241.858601278655,15.7688852203288,17.7767833391835,13.6840346421683,232.004139394876,"HKK"
"Huai_Kha_Khaeng","16/08/1928",131.800003051758,18.93000031,25.6000003814697,21.8000011444092,29.3999996185303,2.5,-999,55.3377231591281,241.512225971906,15.6748840562029,17.8831437213675,13.3896813596019,231.847555499473,"HKK"
"Huai_Kha_Khaeng","16/09/1928",194.699996948242,19.93000031,25.6000003814697,21.5,29.8000011444092,2.40000009536743,-999,118.243494346587,242.555850045154,15.6808816562976,17.5895012260228,13.7953289935069,231.790971747119,"HKK"
"Huai_Kha_Khaeng","16/10/1928",143.5,15.14999962,24.3999996185303,19.7000007629395,29.1000003814697,2.70000004768372,-999,67.0490883250806,237.81806620023,14.4866834573395,15.7956542021534,13.1007905160237,232.132987330669,"HKK"
"Huai_Kha_Khaeng","16/11/1928",5.5,1.829999924,23,17.2000007629395,28.8000011444092,2.90000009536743,-999,-70.9451343839736,224.541690577472,13.0926781779659,13.3020100945404,12.8064338732461,232.376403530626,"HKK"
"Huai_Kha_Khaeng","16/12/1928",0,0.01,22,14.5,29.5,3.10000014305115,-999,-76.4395434572659,222.763907498543,12.0984775354034,10.6081588143089,13.5118915734327,232.618419209539,"HKK"
"Huai_Kha_Khaeng","16/01/1929",1,0.610000014,23.2000007629395,14.9000005722046,31.6000003814697,3.20000004768372,-999,-75.4337661663494,223.40753158578,13.3044692712627,11.0145123921319,15.6175309516022,232.761835266439,"HKK"
"Huai_Kha_Khaeng","15/02/1929",15,1.9799999,23.8999996185303,15.1000003814697,32.7999992370605,3.90000009536743,-999,-61.4281752396704,224.819748316845,14.010264175233,11.2206588268648,16.8229851293792,233.503850945346,"HKK"
"Huai_Kha_Khaeng","16/03/1929",53.6000022888184,5.049999714,25.3999996185303,16.8000011444092,34.1000022888184,4.59999990463257,-999,-22.8227683884092,227.930557747738,15.5158654392249,12.9265999476653,18.1282599841074,234.244465864792,"HKK"
"Huai_Kha_Khaeng","16/04/1929",135.100006103516,9.869999886,27.3999996185303,20.1000003814697,34.7999992370605,4.70000028610229,-999,58.6830127171608,232.794181992967,17.5218512505941,16.2329476898344,18.8338904662245,234.387882398521,"HKK"
"Huai_Kha_Khaeng","16/05/1929",148.800003051758,14.88000011,27.1000003814697,21.7000007629395,32.6000022888184,3.29999995231628,-999,72.3886005920387,237.846399062023,17.2276429898814,17.8390902460181,16.6393434924878,233.029897695951,"HKK"
"Huai_Kha_Khaeng","16/06/1929",179.600006103516,21.94999886,25.6000003814697,21.6000003814697,29.7000007629395,2.70000004768372,-999,103.194380934639,244.960021885246,15.7336251688733,17.7454351531342,13.7449716916579,232.473313943572,"HKK"
"Huai_Kha_Khaeng","16/07/1929",151.600006103516,21,25.5,21.5,29.5,2.79999995231628,-999,75.1999718612447,244.052239870297,15.6394121956036,17.6515737678587,13.5504171753489,232.615329479415,"HKK"
"Huai_Kha_Khaeng","16/08/1929",166.699996948242,19.45999908,25.3999996185303,21.6000003814697,29.2000007629395,2.5,-999,90.3057399967816,242.555863023513,15.5453902510108,17.7579160850457,13.2560437676728,232.358745679346,"HKK"
"Huai_Kha_Khaeng","16/09/1929",134.5,16.47999954,25.7000007629395,21.6000003814697,29.8999996185303,2.60000014305115,-999,58.1115203393345,239.619487556726,15.8513678881039,17.7642562640198,13.9616664393296,232.502161974642,"HKK"
"Huai_Kha_Khaeng","16/10/1929",171.600006103516,16.23999977,25,20.3000011444092,29.7000007629395,2.79999995231628,-999,95.2171173694109,239.421704631768,15.1571489494732,16.4703909775576,13.7671080479991,232.744177415109,"HKK"
"Huai_Kha_Khaeng","16/11/1929",2.20000004768372,0.50999999,23.2000007629395,17.3999996185303,29,2.90000009536743,-999,-74.1771113956581,223.735328924975,13.3631222950758,13.5767260687665,13.0727270728714,232.8875937104,"HKK"
"Huai_Kha_Khaeng","16/12/1929",0,0.01,22.5,15,30,3.10000014305115,-999,-76.3715205168122,223.277545780012,12.6688995180695,11.1828568859215,14.0781635958673,233.12960938928,"HKK"
"Huai_Kha_Khaeng","16/01/1930",2.60000014305115,0.949999988,22.5,14.1999998092651,30.8999996185303,3.20000004768372,-999,-73.76574308303,224.261169841213,12.6748680777899,10.3891896095554,14.9837788849674,233.273025446146,"HKK"
"Huai_Kha_Khaeng","15/02/1930",0.200000002980232,0.029999999,23.7000007629395,14.9000005722046,32.6000022888184,3.90000009536743,-999,-76.1601522966026,223.383386697243,13.8806428783905,11.0953171561081,16.6892140504533,234.01504112502,"HKK"
"Huai_Kha_Khaeng","16/03/1930",17.8000011444092,2.549999952,25.3000011444092,16.7000007629395,34,4.40000009536743,-999,-58.5547465929067,225.944196267102,15.4862229454425,12.9012381490674,18.0944612605272,234.555656235168,"HKK"
"Huai_Kha_Khaeng","16/04/1930",31.3000011444092,4.170000076,27.5,20.2000007629395,34.9000015258789,4.80000019073486,-999,-45.0489693022238,227.607820464294,17.6921842163508,16.4075653394215,19.0000722180294,234.99907248276,"HKK"
"Huai_Kha_Khaeng","16/05/1930",85,11.03999996,27,21.6000003814697,32.5,3.20000004768372,-999,8.65662047981829,234.520037193315,17.1979522253772,17.8136860990872,16.6054970848993,233.441087970891,"HKK"
"Huai_Kha_Khaeng","16/06/1930",191.900009155273,22.51000023,26.1000003814697,22.1000003814697,30.2000007629395,2.70000004768372,-999,115.562406925741,246.033661536501,16.3039107141697,18.3200092303233,14.3111029382119,232.98450412311,"HKK"
"Huai_Kha_Khaeng","16/07/1930",223.300003051758,25.3599987,25.5,21.5,29.5,2.70000004768372,-999,146.967991748645,248.925876851516,15.7096741160525,17.7261259908389,13.6165243223987,233.026519754286,"HKK"
"Huai_Kha_Khaeng","16/08/1930",226.900009155273,25.27999878,25.2000007629395,21.3999996185303,29,2.40000009536743,-999,150.573775142776,248.889501004694,15.4156285609289,17.6324445343606,13.1221249795186,232.769935954182,"HKK"
"Huai_Kha_Khaeng","16/09/1930",369.100006103516,26.71999931,25.8000011444092,21.7000007629395,30,2.40000009536743,-999,292.779549381618,250.37312560787,16.0215803299716,17.9387624092016,14.1277233481391,232.813352106391,"HKK"
"Huai_Kha_Khaeng","16/10/1930",50.6000022888184,8.239999771,25.3999996185303,20.7000007629395,30.1000003814697,2.70000004768372,-999,-25.7148635067102,231.935342913876,15.6273359978599,16.9448732481783,14.2331393040429,233.155367689874,"HKK"
"Huai_Kha_Khaeng","16/11/1930",20.7000007629395,3.909999847,23.7000007629395,17.8999996185303,29.5,2.70000004768372,-999,-55.6090877420245,227.648967063045,13.9332839249977,14.1511844026689,13.6387327175564,233.198783842077,"HKK"
"Huai_Kha_Khaeng","16/12/1930",0.699999988079071,0.949999988,22,14.5,29.5,3.10000014305115,-999,-75.6034975905488,224.731184049044,12.2390358413318,10.7572912613887,13.6441438204341,233.640799568606,"HKK"
"Huai_Kha_Khaeng","16/01/1931",0.100000001490116,0.02,22.8999996185303,14.6000003814697,31.3000011444092,3.20000004768372,-999,-76.1977202866078,223.844808134206,13.1449775171603,10.8635993586036,15.4497340920306,233.784215625435,"HKK"
"Huai_Kha_Khaeng","15/02/1931",15.5,1.50999999,23.8000011444092,15,32.7000007629395,3.90000009536743,-999,-60.7921293617955,225.377024969199,14.0507270905047,11.2697009450566,16.8551402503438,234.526231304274,"HKK"
"Huai_Kha_Khaeng","16/03/1931",5.40000009536743,0.930000007,26.3999996185303,17.8000011444092,35.1000022888184,4.80000019073486,-999,-70.8867247043516,224.837834603022,16.6562798042409,14.0755984988204,19.2603659329043,235.466846509755,"HKK"
"Huai_Kha_Khaeng","16/04/1931",72.9000015258789,6.889999866,28.7000007629395,21.3999996185303,36.1000022888184,4.90000009536743,-999,-3.380945983362,230.841458535174,18.96221581109,17.6818976459676,20.2659479994076,235.610262566575,"HKK"
"Huai_Kha_Khaeng","16/05/1931",90.5999984741211,10.72999954,28.1000003814697,22.7000007629395,33.6000022888184,3.40000009536743,-999,14.3246418911322,234.723675054157,18.3679564264092,18.9879938319573,17.7713476378195,234.15227819772,"HKK"
"Huai_Kha_Khaeng","16/06/1931",209.100006103516,23.51999855,27,23,31.1000003814697,2.90000009536743,-999,132.83042681097,247.557298137303,17.2738858779232,19.2942887757925,15.2769228923674,233.695694349901,"HKK"
"Huai_Kha_Khaeng","16/07/1931",147.699996948242,20.97999954,26.1000003814697,22.1000003814697,30.1000003814697,2.5,-999,71.436008581913,245.059515972279,16.3796223286121,18.4003793166078,14.282317737471,233.337709885673,"HKK"
"Huai_Kha_Khaeng","16/08/1931",189.699996948242,23.40999985,25.7000007629395,21.8999996185303,29.5,2.5,-999,113.44178587232,247.533140355418,15.9855473885575,18.2066691362928,13.6878895161178,233.381126037847,"HKK"
"Huai_Kha_Khaeng","16/09/1931",349.700012207031,25.86999893,25.3999996185303,21.3000011444092,29.6000003814697,2.40000009536743,-999,273.447578421497,250.036763508553,15.6914682547884,17.6129585796358,13.7934594783007,233.324542285385,"HKK"
"Huai_Kha_Khaeng","16/10/1931",161.800003051758,16.23999977,24.5,19.8000011444092,29.2000007629395,2.5,-999,85.5531601923881,240.44898119352,14.7971970432794,16.1190410844052,13.3988472967031,233.466557821148,"HKK"
"Huai_Kha_Khaeng","16/11/1931",3.10000014305115,0.599999964,22.6000003814697,16.8000011444092,28.3999996185303,2.79999995231628,-999,-73.1410654259671,224.852605460648,12.9031140898802,13.1253236362106,12.6044105830503,233.809973925628,"HKK"
"Huai_Kha_Khaeng","16/12/1931",0,0.01,21.5,14,29,2.90000009536743,-999,-76.2354746428893,224.304822341607,11.8088368804667,10.3313997256547,13.2097933696696,233.951989699803,"HKK"
