"Date","cld","dtr","frs","pet","pre","tmn","tmp","tmx","vap","wet"
"16/07/1938",65.5,14,0,4.300000191,137.4000092,17.89999962,24.89999962,31.89999962,23.70000076,13.52999973
"16/08/1938",55.60000229,14.69999981,0,4.200000286,71,17.39999962,24.70000076,32.10000229,23.70000076,9.449999809
"16/09/1938",69.09999847,12.5,0,2.700000048,89.70000458,12.90000057,19.10000038,25.39999962,17.60000038,9.659999847
"16/10/1938",45.79999924,16.70000076,4.639999866,2.600000143,34.60000229,5.400000095,13.69999981,22.10000038,10.60000038,5.349999905
"16/11/1938",54.29999924,15.5,15.27999973,2,65.70000458,0.800000012,8.5,16.30000114,7,10.26000023
"16/12/1938",71.30000305,10.40000057,24.48999977,1,96.59999847,-3.299999952,1.899999976,7.099999905,5.099999905,13.89999962
"16/01/1939",69.09999847,11.19999981,24.48999977,1.300000072,82.30000305,-3.299999952,2.299999952,7.900000095,4.800000191,14.18999958
"15/02/1939",66.40000153,12.60000038,20.52999878,1.800000072,114.3000031,-1.899999976,4.400000095,10.69999981,5.300000191,15.21999931
"16/03/1939",66.20000458,14,16.05999947,2.5,52,0.699999988,7.700000286,14.69999981,6.599999905,10.92000008
"16/04/1939",69.09999847,14.19999981,7.139999866,3.200000048,83.70000458,4.099999905,11.19999981,18.30000114,8.199999809,12.18999958
"16/05/1939",58.79999924,15.40000057,0,4.300000191,46.60000229,10.90000057,18.60000038,26.30000114,14.5,8.050000191
"16/06/1939",65.5,14,0,4.400000095,105.5,16.20000076,23.20000076,30.20000076,20.89999962,11.63000011
"16/07/1939",66.90000153,13,0,3.900000095,163.1000061,16.70000076,23.20000076,29.70000076,22.5,12.60999966
"16/08/1939",62.40000153,13.69999981,0,3.799999952,77.09999847,17.5,24.30000114,31.20000076,24,9.819999695
"16/09/1939",51.10000229,15,0,3.5,50.10000229,13.10000038,20.60000038,28.10000038,17.60000038,7.159999847
"16/10/1939",53.60000229,14.80000019,2.450000048,2.400000095,96.09999847,6.700000286,14.10000038,21.5,11.5,8.989999771
"16/11/1939",65.40000153,13.19999981,17.09000015,1.600000024,55.90000153,0.100000001,6.700000286,13.30000019,6.599999905,9.010000229
"16/12/1939",70.59999847,10.90000057,22.96999931,1.100000024,43,-2,3.5,9,5.700000286,9.779999733
"16/01/1940",71.59999847,11,30.34000015,0.800000012,54.40000153,-10.69999981,-5.200000286,0.300000012,3,11.82999992
"15/02/1940",71,11.19999981,23.31999969,1.399999976,60.5,-3.700000048,1.899999976,7.5,4.800000191,11.46999931
"16/03/1940",70.70000458,13,23.09000015,2,62.5,-2.100000143,4.400000095,10.90000057,5.599999905,10.80999947
"16/04/1940",67.70000458,14.19999981,9.699999809,3.100000143,117.4000015,3,10.10000038,17.20000076,7.700000286,14.04999924
"16/05/1940",66.59999847,14.90000057,0,4,96.90000153,10,17.39999962,24.89999962,13.30000019,11.63000011
"16/06/1940",63.90000153,14.60000038,0,4.5,120.5999985,15.40000057,22.70000076,30,19.39999962,11.65999985
"16/07/1940",56.5,15.19999981,0,4.599999905,137.1999969,16.39999962,24,31.60000038,22.20000076,14.27999973
"16/08/1940",71.59999847,11.90000057,0,3.200000048,156.1000061,16.10000038,22,28,21.80000114,13.60999966
"16/09/1940",50.29999924,15.90000057,0,3.299999952,55.29999924,10.40000057,18.30000114,26.30000114,15,7.239999771
"16/10/1940",50.5,14.5,4.269999981,2.299999952,56.60000229,5.599999905,12.80000019,20.10000038,10.40000057,7.369999886
"16/11/1940",71.40000153,12.19999981,12.96000004,1.600000024,123,1.700000048,7.800000191,13.90000057,7.400000095,13
"16/12/1940",68.59999847,11.60000038,20.52000046,1.399999976,69,-1,4.800000191,10.60000038,5.700000286,12.53999996
"16/01/1941",74.80000305,10.10000038,26.09000015,1.100000024,55.79999924,-4.800000191,0.300000012,5.400000095,4.200000286,12.52999973
"15/02/1941",69.5,12.5,24.68000031,1.399999976,10.80000019,-6.099999905,0.200000003,6.5,4,5.150000095
"16/03/1941",66.70000458,14.30000019,24.93000031,2.100000143,39,-3.700000048,3.5,10.69999981,4.900000095,8.989999771
"16/04/1941",58.70000076,16.30000114,2.369999886,4.099999905,73.40000153,6.700000286,14.80000019,23,9.800000191,11.69999981
"16/05/1941",48.5,17.20000076,0,4.800000191,38.40000153,10,18.60000038,27.20000076,13.5,7.239999771
"16/06/1941",63,14.40000057,0,4.5,115.7000046,15,22.20000076,29.39999962,18.60000038,12.44999981
"16/07/1941",67.30000305,13,0,4.099999905,174.1000061,18,24.5,31,23.5,13.63999939
"16/08/1941",51.20000076,15.60000038,0,4.200000286,85.5,15.40000057,23.20000076,31,21.60000038,8.460000038
"16/09/1941",46.40000153,16.5,0,3.799999952,25,13.40000057,21.60000038,29.89999962,18.30000114,5.150000095
"16/10/1941",50.29999924,16,0.189999998,2.799999952,23.39999962,9.100000381,17.10000038,25.10000038,13.60000038,5.190000057
"16/11/1941",51.10000229,16,14.75999928,2.100000143,40.90000153,1,9,17,7.200000286,7.399999619
"16/12/1941",68.09999847,11.40000057,21.52000046,1.200000048,91.20000458,-1.399999976,4.300000191,10,5.800000191,14.09000015
"16/01/1942",66.5,11.69999981,26.68000031,1.200000048,47.79999924,-5.400000095,0.5,6.400000095,4.200000286,11.17999935
"15/02/1942",70.30000305,12.60000038,24.43000031,1.399999976,38.20000076,-5.800000191,0.5,6.800000191,4.099999905,9.679999352
"16/03/1942",69.30000305,13.60000038,16.05999947,2.400000095,102,0.699999988,7.5,14.30000019,6.700000286,13.27999973
"16/04/1942",55.40000153,17.39999962,4.489999771,4.099999905,23.70000076,5.400000095,14.10000038,22.80000114,9.199999809,6.119999886
"16/05/1942",65.59999847,15.10000038,0,4.099999905,148.6999969,11.80000019,19.30000114,26.89999962,15.5,15.27999973
"16/06/1942",67.80000305,13.40000057,0,4.200000286,107.3000031,15.90000057,22.60000038,29.30000114,20.39999962,13.07999992
"16/07/1942",60.40000153,14.5,0,4.599999905,100.8000031,17.70000076,24.89999962,32.20000076,23.20000076,10.52999973
"16/08/1942",66.40000153,13.30000019,0,3.5,203,16.10000038,22.70000076,29.39999962,22.20000076,15.38999939
"16/09/1942",58.10000229,14.5,0,3.200000048,90.70000458,12.80000019,20,27.30000114,17.70000076,9.779999733
"16/10/1942",63.10000229,13.30000019,1.00999999,2.200000048,234.3000031,7.900000095,14.5,21.20000076,12.5,13.64999962
"16/11/1942",67.09999847,12.90000057,11.93999958,1.700000048,46.10000229,2.100000143,8.5,15,7.700000286,8.529999733
"16/12/1942",74.09999847,10.40000057,26.18999863,0.900000036,90.09999847,-4.900000095,0.300000012,5.5,4.599999905,13.65999985
"16/01/1943",69.5,11.40000057,25.03999901,1.300000072,67.90000153,-3.799999952,1.899999976,7.599999905,4.599999905,13.17999935
"15/02/1943",64.59999847,13.69999981,22.80999947,1.700000048,26.39999962,-4,2.900000095,9.800000191,4.700000286,8.119999886
"16/03/1943",62.29999924,14.80000019,21.02000046,2.400000095,87.80000305,-1.200000048,6.200000286,13.60000038,5.900000095,12.72999954
"16/04/1943",64.09999847,15.5,10.92999935,3.200000048,73.90000153,2.5,10.19999981,18,7.700000286,11.55999947
"16/05/1943",66.70000458,14.60000038,0,4,107.2000046,11.40000057,18.70000076,26,15.10000038,13.30999947
"16/06/1943",63.29999924,14.40000057,0,4.800000191,93.5,17.80000114,25,32.20000076,22.30000114,11.56999969
"16/07/1943",60.79999924,14.40000057,0,4.300000191,89.30000305,17.30000114,24.5,31.70000076,24.20000076,11.15999985
"16/08/1943",46.90000153,16.80000114,0,4.700000286,37.10000229,16.39999962,24.80000114,33.20000076,22.39999962,7
"16/09/1943",45.29999924,17,0,3.5,30,10.30000019,18.80000114,27.30000114,15.40000057,6.210000038
"16/10/1943",53.10000229,15.10000038,4.639999866,2.299999952,71.20000458,5.400000095,12.90000057,20.5,10.90000057,8.159999847
"16/11/1943",58.10000229,15,18.3599987,1.800000072,57.29999924,-0.400000006,7.099999905,14.60000038,6.400000095,9.019999504
"16/12/1943",62.40000153,13.30000019,26.18999863,1.300000072,35.79999924,-4.900000095,1.800000072,8.5,4.5,9.420000076
"16/01/1944",66.30000305,12.5,25.56999969,1.300000072,55.20000076,-4.300000191,2,8.300000191,4.599999905,11.67000008
"15/02/1944",68.80000305,12.5,23.21999931,1.600000024,71.59999847,-3.600000143,2.700000048,9,4.900000095,12.43999958
"16/03/1944",67.5,13.5,22.25,2.100000143,119.3000031,-1.700000048,5.099999905,11.90000057,5.800000191,14.96999931
"16/04/1944",66.09999847,14.40000057,7.139999866,3.299999952,73.30000305,4.099999905,11.30000019,18.5,8.199999809,11.5
"16/05/1944",58.5,15.80000019,0,4.900000095,69.09999847,12.90000057,20.80000114,28.70000076,14.90000057,10.56999969
"16/06/1944",56.60000229,15.5,0,5,56.5,15.60000038,23.30000114,31.10000038,19.20000076,9.460000038
"16/07/1944",48.40000153,16.10000038,0,5.200000286,69.20000458,16.70000076,24.70000076,32.79999924,21.20000076,9.079999924
"16/08/1944",52.20000076,15.40000057,0,4.200000286,77.90000153,15.80000019,23.5,31.20000076,21.60000038,10.77999973
"16/09/1944",64.70000458,12.90000057,0,2.900000095,193.6000061,13.69999981,20.10000038,26.60000038,18.60000038,13.54999924
"16/10/1944",54.5,15.30000019,4.839999676,2.400000095,87,5.300000191,12.90000057,20.60000038,10.5,8.720000267
"16/11/1944",72.5,12,13.46999931,1.5,41.5,1.5,7.5,13.5,7.5,8.309999466
"16/12/1944",71.70000458,10.40000057,26.57999992,0.900000036,66.70000458,-5.300000191,-0.100000001,5.099999905,4.599999905,11.97999954
"16/01/1945",73.5,10.30000019,27.67000008,1,58.60000229,-6.5,-1.300000072,3.900000095,3.799999952,12.27999973
"15/02/1945",68.90000153,12.69999981,22.70999908,1.600000024,55.79999924,-3.900000095,2.5,8.900000572,4.700000286,10.80999947
"16/03/1945",57.79999924,15.90000057,6.059999943,3.799999952,32.40000153,4.700000286,12.60000038,20.60000038,6.800000191,7.849999905
"16/04/1945",61.60000229,15.60000038,3.119999886,3.900000095,74.30000305,6.200000286,14,21.80000114,9.100000381,11.75999928
"16/05/1945",65.70000458,14.90000057,0.389999986,3.700000048,104.7000046,8.699999809,16.10000038,23.60000038,12.90000057,13.0199995
"16/06/1945",58.10000229,15.30000019,0,4.700000286,84.40000153,14.60000038,22.20000076,29.89999962,18.80000114,10.19999981
"16/07/1945",67.59999847,13.10000038,0,4,185.5,17.20000076,23.70000076,30.30000114,23,15.05999947
"16/08/1945",54.70000076,14.80000019,0,3.900000095,78.90000153,15.40000057,22.80000114,30.20000076,21.60000038,7.989999771
"16/09/1945",65.70000458,13,0,3.100000143,202.1000061,15,21.5,28,19.70000076,13.36999989
"16/10/1945",52.10000229,15.69999981,4.449999809,2.5,17.89999962,5.5,13.30000019,21.20000076,10.60000038,4.349999905
"16/11/1945",67.09999847,12.60000038,11.42999935,1.700000048,92.80000305,2.299999952,8.600000381,14.90000057,7.700000286,11.40999985
"16/12/1945",79.59999847,9,26.57999992,0.600000024,91.59999847,-5.300000191,-0.800000012,3.700000048,4.900000095,14.0199995
"16/01/1946",68.80000305,11.60000038,25.14999962,1.399999976,42.29999924,-3.900000095,1.899999976,7.700000286,4.400000095,10.5199995
"15/02/1946",66,13.10000038,22.31999969,1.800000072,57,-3.5,3.100000143,9.699999809,4.599999905,11.06999969
"16/03/1946",64.70000458,14.19999981,8.550000191,3.200000048,76.5,3.600000143,10.69999981,17.80000114,6.800000191,11.59999943
"16/04/1946",63.20000076,15.19999981,5.460000038,3.600000143,39.40000153,4.900000095,12.5,20.10000038,8.5,9.590000153
"16/05/1946",72.30000305,13.60000038,0,3.600000143,146.6999969,10.40000057,17.20000076,24,14,14.52999973
"16/06/1946",61.10000229,14.5,0,4.300000191,98.30000305,14.10000038,21.30000114,28.60000038,18.60000038,10.67000008
"16/07/1946",57.5,14.40000057,0,4.5,130.8000031,16,23.20000076,30.39999962,20.60000038,12.59999943
"16/08/1946",62.79999924,13.60000038,0,3.299999952,100.0999985,14.30000019,21.10000038,27.89999962,20.80000114,10.97999954
"16/09/1946",49.90000153,15.69999981,0,3.5,71.5,12.19999981,20,27.89999962,16.80000114,8.449999809
"16/10/1946",53.79999924,15.19999981,1.539999962,2.799999952,70,7.400000095,15,22.60000038,10.80000019,7.980000019
"16/11/1946",59.29999924,14.30000019,9.699999809,2,24.80000114,3,10.10000038,17.30000114,7.900000095,6.589999676
"16/12/1946",61.79999924,13.30000019,23.20999908,1.5,43.79999924,-2.200000048,4.5,11.19999981,5.300000191,10.67000008
"16/01/1947",69.80000305,11.80000019,21.27000046,1.600000024,84.40000153,-1.300000072,4.599999905,10.5,5.099999905,15.13999939
"15/02/1947",68.59999847,12.90000057,25.78999901,1.300000072,35.5,-7.599999905,-1.100000024,5.400000095,3.900000095,8.659999847
"16/03/1947",72.30000305,12.69999981,24.70999908,1.600000024,41.60000229,-3.5,2.900000095,9.300000191,5.599999905,9.460000038
"16/04/1947",62.70000076,15.60000038,3.949999809,3.799999952,57.20000076,5.700000286,13.5,21.30000114,8.900000572,10.47999954
"16/05/1947",64,15.19999981,0.01,4,93.30000305,9.800000191,17.39999962,25,13.40000057,11.63999939
"16/06/1947",63.40000153,14.40000057,0,4.200000286,82,13.90000057,21.10000038,28.30000114,18.39999962,12.05000019
"16/07/1947",63,13.60000038,0,4,118,15.80000019,22.60000038,29.39999962,21.80000114,12.67000008
"16/08/1947",62.70000076,13.40000057,0,3.900000095,71.90000153,18,24.70000076,31.39999962,24.30000114,9.039999962
"16/09/1947",62.60000229,13.19999981,0,3,74.40000153,13.30000019,19.89999962,26.5,17.70000076,8.729999542
"16/10/1947",54.70000076,15,0.149999991,2.900000095,33.70000076,9.199999809,16.70000076,24.20000076,12,6.139999866
"16/11/1947",77.70000458,10.5,13.72999954,1.300000072,117.4000015,1.399999976,6.599999905,11.90000057,7.400000095,12.84999943
"16/12/1947",66.5,12.19999981,25.68000031,1.100000024,21.30000114,-4.400000095,1.700000048,7.800000191,4.800000191,7.379999638
"16/01/1948",69.90000153,10.90000057,28.84000015,0.900000036,79.09999847,-8,-2.5,3,3.600000143,13.63999939
"15/02/1948",65.70000458,13.69999981,24.30999947,1.800000072,31.30000114,-4.700000286,2.200000048,9.100000381,4.200000286,8.849999428
"16/03/1948",64.70000458,13.90000057,13.38999939,2.700000048,88.09999847,1.700000048,8.600000381,15.60000038,6.5,13.44999981
"16/04/1948",66.30000305,14.40000057,3.279999971,3.600000143,110.3000031,6.099999905,13.30000019,20.5,9.199999809,13.44999981
"16/05/1948",69.80000305,13.10000038,0,3.600000143,165.1000061,10.80000019,17.30000114,23.89999962,14.19999981,16.04999924
"16/06/1948",63,14.10000038,0,4.400000095,103.4000015,15.30000019,22.30000114,29.39999962,19.60000038,11.75
"16/07/1948",65,13,0,4.099999905,104.8000031,17.60000038,24.10000038,30.60000038,23.30000114,10.71999931
"16/08/1948",59.70000076,13.90000057,0,3.700000048,143.9000092,15.80000019,22.70000076,29.70000076,21.89999962,13.17999935
"16/09/1948",54.70000076,13.5,0,3.100000143,89.90000153,12.69999981,19.39999962,26.20000076,17.39999962,9.719999313
"16/10/1948",60.5,13.40000057,4.269999981,2,112.0999985,5.599999905,12.30000019,19,10.90000057,9.769999504
"16/11/1948",70.90000153,12.40000057,8.039999962,1.700000048,129.6999969,3.700000048,9.900000572,16.10000038,8.600000381,13.38000011
"16/12/1948",70.70000458,11,22.96999931,1.100000024,127.9000015,-2,3.5,9,5.599999905,16.37999916
"16/01/1949",70.90000153,11.30000019,17.65999985,1.600000024,112.2000046,0.100000001,5.700000286,11.40000057,5.800000191,16.27000046
"15/02/1949",65.70000458,12.80000019,17.6099987,1.899999976,50.70000076,-0.600000024,5.800000191,12.19999981,5.800000191,10.14999962
"16/03/1949",66.80000305,13.80000019,16.59000015,2.400000095,42,0.5,7.400000095,14.30000019,6.599999905,10.25
"16/04/1949",66.59999847,14.30000019,5.859999657,3.299999952,77.80000305,4.700000286,11.80000019,19,8.5,11.59000015
"16/05/1949",62.5,14.40000057,0,3.900000095,121.5,10.40000057,17.60000038,24.80000114,13.90000057,13.5199995
"16/06/1949",60.10000229,14.10000038,0,4.5,125.8000031,15.69999981,22.70000076,29.80000114,20.20000076,12.15999985
"16/07/1949",69.20000458,12.19999981,0,4.099999905,143.9000092,19.70000076,25.80000114,31.89999962,25.89999962,13.71000004
"16/08/1949",65.30000305,12.80000019,0,3.5,152.9000092,17.10000038,23.5,29.89999962,23.70000076,13.0199995
"16/09/1949",58.29999924,13.80000019,0,2.900000095,55.29999924,11.10000038,18,24.89999962,15.90000057,7.859999657
"16/10/1949",60.5,13.69999981,0.149999991,2.400000095,75.5,9.199999809,16,22.89999962,13.5,8.460000038
"16/11/1949",64.90000153,14.10000038,14.75999928,1.800000072,27.20000076,1,8,15.10000038,7.200000286,5.769999981
"16/12/1949",66.09999847,12,23.20999908,1.200000048,59.60000229,-2.200000048,3.799999952,9.800000191,5.599999905,11.09000015
"16/01/1950",64.20000458,13.40000057,15.78999996,2.400000095,51.29999924,0.800000012,7.5,14.19999981,4.300000191,11.11999989
"15/02/1950",71.5,11.10000038,21.5,1.5,64.30000305,-2.700000048,2.900000095,8.5,5,11.46000004
"16/03/1950",67.40000153,14.40000057,23.44999886,2.299999952,67.09999847,-2.400000095,4.800000191,12,5.200000286,11.90999985
"16/04/1950",64.5,15.5,9.699999809,3.400000095,33.79999924,3,10.69999981,18.5,7.400000095,8.550000191
"16/05/1950",71.59999847,12.90000057,0,3.600000143,146.1999969,10.90000057,17.30000114,23.80000114,14.10000038,14.78999996
"16/06/1950",58.90000153,14.90000057,0,4.599999905,69.70000458,14.30000019,21.70000076,29.20000076,18.20000076,9.059999466
"16/07/1950",69.09999847,13,0,3.900000095,93.30000305,16.39999962,22.89999962,29.39999962,21.30000114,10.52999973
"16/08/1950",60.29999924,14.40000057,0,3.799999952,56.90000153,15.60000038,22.80000114,30,21.60000038,8.63999939
"16/09/1950",72.59999847,11.69999981,0,2.5,157.8000031,12.60000038,18.39999962,24.30000114,17.20000076,12.52999973
"16/10/1950",60.29999924,14.19999981,1.419999957,2.400000095,59.79999924,7.5,14.60000038,21.70000076,11.69999981,7.529999733
"16/11/1950",61.10000229,14.80000019,17.8599987,1.800000072,77.70000458,-0.200000003,7.200000286,14.60000038,6.5,9.679999352
"16/12/1950",70.30000305,11.30000019,26.76999855,1,78.59999847,-5.5,0.200000003,5.900000095,4.5,12.88000011
"16/01/1951",64.70000458,13,24.93000031,1.399999976,39.20000076,-3.700000048,2.799999952,9.300000191,4.800000191,10.75
"15/02/1951",66.20000458,13.19999981,22.70999908,1.700000048,69.70000458,-3.900000095,2.700000048,9.300000191,4.700000286,11.57999992
"16/03/1951",70.20000458,13.30000019,18.44999886,2.200000048,100,-0.200000003,6.5,13.19999981,6.400000095,13.22999954
"16/04/1951",65.90000153,14.69999981,5.659999847,3.400000095,82.40000153,4.800000191,12.10000038,19.5,8.800000191,12.59000015
"16/05/1951",62.29999924,15.10000038,0.039999999,4,55.10000229,9.600000381,17.10000038,24.70000076,13.19999981,9.519999504
"16/06/1951",65.09999847,14.30000019,0,4.300000191,183.8000031,14.80000019,21.89999962,29.10000038,18.89999962,15.85999966
"16/07/1951",60,14.60000038,0,4.5,81.59999847,17.10000038,24.39999962,31.70000076,22.30000114,9.590000153
"16/08/1951",54.29999924,15.30000019,0,4.099999905,57.10000229,15.40000057,23,30.70000076,21.39999962,8.309999466
"16/09/1951",53.10000229,15.5,0,3.400000095,36.60000229,12.30000019,20,27.80000114,17,6.089999676
"16/10/1951",56.10000229,15,0.919999957,2.600000143,29.5,8,15.5,23,12,5.319999695
"16/11/1951",67.5,13.19999981,21.06999969,1.5,108,-1.5,5.099999905,11.69999981,6.099999905,12.30999947
"16/12/1951",66.59999847,12.30000019,24.14999962,1.300000072,105.5,-3,3.200000048,9.400000572,5.200000286,15.72999954
"16/01/1952",68.70000458,11.90000057,22.96999931,1.399999976,103.5,-2,4,10,5.400000095,15.88999939
"15/02/1952",69.5,12.80000019,22.14999962,1.600000024,52.60000229,-2.600000143,3.799999952,10.19999981,5.400000095,10.94999981
"16/03/1952",68.70000458,13.5,20.52000046,2.100000143,113.3000031,-1,5.800000191,12.60000038,6.200000286,14.57999992
"16/04/1952",69.40000153,13.30000019,2.809999943,3.299999952,172.6000061,6.400000095,13,19.70000076,9.5,16.36999893
"16/05/1952",68.70000458,13.69999981,0,3.700000048,101.5999985,10.40000057,17.20000076,24.10000038,13.90000057,12.53999996
"16/06/1952",57.5,15.10000038,0,4.900000095,78.80000305,16.5,24,31.60000038,21.10000038,9.590000153
"16/07/1952",56.90000153,14.40000057,0,4.700000286,72.59999847,18.30000114,25.5,32.70000076,24.20000076,9.199999809
"16/08/1952",60.90000153,13.60000038,0,3.700000048,115,16.39999962,23.20000076,30,22.39999962,11.75999928
"16/09/1952",51.29999924,15.90000057,0,3.400000095,104.4000015,11.30000019,19.20000076,27.20000076,15.69999981,9.800000191
"16/10/1952",46.20000076,16.5,8.079999924,2.5,32.70000076,3.799999952,12,20.30000114,9.5,4.799999714
"16/11/1952",65.09999847,12.69999981,12.18999958,1.700000048,159.1000061,2,8.300000191,14.69999981,7.400000095,14.61999989
"16/12/1952",74.70000458,10.60000038,24.02999878,1.100000024,55.79999924,-2.900000095,2.400000095,7.700000286,5.200000286,9.719999313
"16/01/1953",71,11.60000038,22.48999977,1.399999976,86.59999847,-1.800000072,4,9.800000191,5.400000095,13.90999985
"15/02/1953",72.70000458,13.60000038,20.73999977,1.899999976,46.70000076,-2,4.800000191,11.60000038,5.400000095,10.23999977
"16/03/1953",71,13.19999981,15.25999928,2.200000048,120.3000031,1,7.599999905,14.19999981,7.300000191,15.42999935
"16/04/1953",66.5,14,4.869999886,3.400000095,80.70000458,5.200000286,12.19999981,19.20000076,8.600000381,12.28999996
"16/05/1953",68,14.19999981,0,4.300000191,128.1000061,13,20.10000038,27.20000076,15,13.09000015
"16/06/1953",59.79999924,14.40000057,0,4.400000095,75.80000305,15.40000057,22.60000038,29.80000114,20.30000114,10.59999943
"16/07/1953",55,16.20000076,0,4.900000095,44.90000153,17.10000038,25.20000076,33.29999924,22.80000114,8.479999542
"16/08/1953",53.20000076,16.20000076,0,4.300000191,61.79999924,15.69999981,23.80000114,31.89999962,21.80000114,9.079999924
"16/09/1953",48.5,16.5,0,3.5,55.90000153,11.90000057,20.10000038,28.39999962,17.30000114,6.529999733
"16/10/1953",44.40000153,17.5,3.059999943,2.799999952,40,6.300000191,15,23.80000114,11.5,6.569999695
"16/11/1953",56.60000229,15.10000038,16.05999947,1.5,32.29999924,0.5,8,15.60000038,8.5,6.369999886
"16/12/1953",66.70000458,12.60000038,23.68000031,1,80.80000305,-2.600000143,3.700000048,10,6.200000286,13.39999962
"16/01/1954",66.20000458,12.80000019,26.28999901,1.399999976,43.70000076,-5,1.399999976,7.800000191,4.099999905,11.11999989
"15/02/1954",66.40000153,14.69999981,20.95999908,1.800000072,33.20000076,-2.200000048,5.200000286,12.60000038,5.900000095,7.929999828
"16/03/1954",65,14,19.23999977,2.400000095,105.8000031,-0.5,6.5,13.5,6,13.55999947
"16/04/1954",65.5,15.69999981,1.839999914,3.900000095,78.30000305,7.099999905,14.90000057,22.80000114,10,11.60999966
"16/05/1954",61.40000153,14,0.389999986,3.600000143,84,8.699999809,15.69999981,22.70000076,12.80000019,12.05999947
"16/06/1954",57.10000229,15.40000057,0,4.400000095,72.90000153,14.60000038,22.30000114,30,21.10000038,9.809999466
"16/07/1954",52.79999924,16.20000076,0,5,68,16.10000038,24.20000076,32.29999924,20.70000076,9.309999466
"16/08/1954",56.20000076,14.19999981,0,4,100.8000031,16,23.10000038,30.20000076,21.20000076,9.920000076
"16/09/1954",48.70000076,16.70000076,0,3.799999952,30.10000038,13.30000019,21.60000038,30,17.70000076,5.289999962
"16/10/1954",52.60000229,15.5,1.209999919,2.5,166,7.700000286,15.40000057,23.20000076,12.80000019,11.67999935
"16/11/1954",69.59999847,12,17.09000015,1.100000024,63.79999924,0.100000001,6.099999905,12.10000038,7.800000191,9.920000076
"16/12/1954",67.80000305,11.10000038,25.14999962,0.900000036,89.09999847,-3.900000095,1.700000048,7.300000191,5.400000095,13.82999992
"16/01/1955",68.59999847,11.80000019,26.47999954,1.200000048,9.5,-5.200000286,0.699999988,6.599999905,4.300000191,5.879999638
"15/02/1955",65.5,13.80000019,23.46999931,1.5,68,-4.700000286,2.200000048,9.100000381,5.099999905,12.19999981
"16/03/1955",64.80000305,14,14.98999977,2.700000048,116,1.100000024,8.100000381,15.10000038,6.300000191,14.50999928
"16/04/1955",65.59999847,14.60000038,2.099999905,3.400000095,85.40000153,6.900000095,14.19999981,21.5,10.69999981,12.07999992
"16/05/1955",61.5,15.19999981,0,4.099999905,72,11,18.60000038,26.20000076,15.19999981,10.22999954
"16/06/1955",57.20000076,14.5,0,3.799999952,120,12.60000038,19.80000114,27.10000038,19.20000076,12.19999981
"16/07/1955",56.5,14.19999981,0,4.800000191,69.40000153,19.20000076,26.30000114,33.40000153,25.10000038,10.72999954
"16/08/1955",65.90000153,12.80000019,0,3.600000143,239,18.10000038,24.5,30.89999962,25.20000076,16.68000031
"16/09/1955",60.70000076,12.80000019,0,3.100000143,35.5,13.10000038,19.5,25.89999962,16.60000038,6.139999866
"16/10/1955",54.60000229,16.10000038,3.730000019,2.200000048,53,5.900000095,13.90000057,22,12.40000057,7.25
"16/11/1955",65.40000153,14.60000038,19.36999893,1.5,43,-0.800000012,6.5,13.80000019,7.099999905,7.919999599
"16/12/1955",70.20000458,12.5,27.5,0.900000036,6.5,-6.300000191,0,6.300000191,4.599999905,4.460000038
"16/01/1956",70,11.40000057,26.18999863,1.200000048,48,-4.900000095,0.800000012,6.5,4.400000095,10.11999989
"15/02/1956",68.80000305,12.5,21.26000023,1.899999976,84.40000153,-1.899999976,4.400000095,10.69999981,4.900000095,13.09999943
"16/03/1956",65.70000458,13.90000057,20.52000046,2.400000095,78,-1,6,13,5.700000286,11.94999981
"16/04/1956",66.09999847,14.30000019,6.710000038,3.299999952,56.40000153,4.300000191,11.40000057,18.60000038,8.199999809,10.17999935
"16/05/1956",61.90000153,16.20000076,0.280000001,4,42.40000153,8.900000572,17,25.10000038,13.30000019,7.759999752
"16/06/1956",60.5,15.19999981,0,4.400000095,64.90000153,14.5,22.10000038,29.70000076,19.5,9.68999958
"16/07/1956",65.09999847,13.19999981,0,4.200000286,177.6999969,17,23.60000038,30.20000076,21.60000038,14.71999931
"16/08/1956",60.10000229,14.10000038,0,3.700000048,84.40000153,15.80000019,22.80000114,29.89999962,22.5,9.859999657
"16/09/1956",55.79999924,13.90000057,0,3,113.0999985,11.30000019,18.20000076,25.20000076,16,10.76000023
"16/10/1956",61.29999924,12.30000019,0.919999957,2.200000048,90.90000153,8,14.10000038,20.30000114,11.90000057,9.760000229
"16/11/1956",68.09999847,12.90000057,15.27999973,1.300000072,40.29999924,0.800000012,7.200000286,13.69999981,8.100000381,8.319999695
"16/12/1956",70.40000153,12,15.5199995,1.600000024,57.40000153,0.900000036,6.900000095,12.90000057,6.200000286,11.2699995
"16/01/1957",70,11.40000057,26.86999893,1.300000072,53.70000076,-5.599999905,0.100000001,5.800000191,3.700000048,11.81999969
"15/02/1957",69.09999847,11.69999981,19.65999985,1.700000048,81.20000458,-1.5,4.400000095,10.30000019,5.300000191,13.11999989
"16/03/1957",67.5,12.5,16.32999992,2.299999952,45.5,0.600000024,6.800000191,13.10000038,6.400000095,9.409999847
"16/04/1957",64.80000305,14.60000038,1.969999909,3.600000143,101.0999985,7,14.30000019,21.60000038,10.30000019,13.25
