"(Intercept)","dbh","I(dbh^2)","pet","I(pet^2)","wet","I(wet^2)","Year","df","logLik","AICc","delta","weight","cw"
23.2366407601197,NA,NA,-0.459038847467539,0.202147267699388,-0.0266772022637505,NA,-0.0113995452734365,8,-2372.1682600689,4760.3711188884,100.829784830914,8.82841203308194e-23,1
23.3318853851334,NA,NA,-0.433257320769174,0.194460289647781,-0.0371933123948024,0.000451847867149332,-0.0114286476979026,9,-2372.08609739129,4762.21545361459,102.674119557111,3.51067314271329e-23,1
22.9963026420713,NA,NA,0.275968261381747,NA,-0.0259306437076949,NA,-0.011614021659039,7,-2376.70537659767,4767.43765687057,107.896322813089,2.5787151284271e-24,1
68.7615132658689,0.084553638539771,NA,-0.280288612139567,0.137992197526805,NA,NA,-0.0349867438387623,8,-2375.92740159071,4767.88940193203,108.348067874545,2.05734996917392e-24,1
23.2959749012274,NA,NA,0.269739675142359,NA,-0.0562109337356711,0.00129754102591679,-0.0116741256503369,8,-2375.97599407846,4767.98658690752,108.445252850035,1.95976828472296e-24,1
75.1218724025795,0.144464482493793,-0.00197413969094774,NA,NA,-0.100679651270609,0.00348373828068891,-0.0380355131768079,9,-2375.17867902759,4768.40061688719,108.859282829703,1.593306241327e-24,1
68.4761789625959,0.0843920504797867,NA,0.222549278471559,NA,NA,NA,-0.0350691312694464,7,-2377.99722216232,4770.02134799987,110.480013942382,7.08536076216097e-25,1
74.0632746750516,0.143754385991062,-0.00196183909661732,NA,NA,-0.0189577283494862,NA,-0.0377312074396779,8,-2380.51502417703,4777.06464710467,117.523313047184,2.09377013149421e-26,1
66.0220171070692,0.0825617392522301,NA,NA,NA,-0.100728143790972,0.0034768924105272,-0.0332762277078862,8,-2384.76749415863,4785.56958706786,126.028253010381,2.97923493989293e-28,1
65.0366319702998,0.0822611344727476,NA,NA,NA,-0.0191745983048111,NA,-0.0330094670995022,7,-2390.06868263106,4794.16426893735,134.62293487987,4.0531557985891e-30,1
76.5663800112605,0.146446065615283,-0.00198162025948616,NA,NA,NA,NA,-0.0391205023676732,7,-2406.13506047448,4826.2970246242,166.755690566719,4.26829134923513e-37,1
0.882943089479399,-0.0158772478930675,NA,-0.554465708756359,0.226984108427573,-0.0280778076658326,NA,NA,8,-2407.57035273087,4831.17530421235,171.633970154866,3.72348066579954e-38,1
0.894015290100092,-0.0158983728980762,NA,-0.547041285901069,0.224770335407088,-0.031118858711556,0.000130691289610943,NA,9,-2407.56344614176,4833.17015111553,173.628817058051,1.37332587256765e-38,1
0.885456466077242,-0.0165961377965381,3.04739514146561e-05,-0.554061907387777,0.226881311126807,-0.0280775305302293,NA,NA,9,-2407.56861730844,4833.1804934489,173.639159391415,1.36624250599122e-38,1
0.896592871780397,-0.0166260243130666,3.08443132250527e-05,-0.54661031795822,0.224659633331098,-0.0311278282970022,0.000131088739524102,NA,10,-2407.56166903813,4835.17622269165,175.634888634169,5.03686944392928e-39,1
0.769724559768852,NA,NA,-0.597722367929262,0.238302132118245,-0.0286093589454737,NA,NA,7,-2412.99644351233,4840.01979069989,180.47845664241,4.47088258699744e-40,1
0.144600475604045,-0.016782907640326,NA,0.270764182586308,NA,-0.0272579325376239,NA,NA,7,-2413.33301379483,4840.69293126488,181.151597207401,3.19317446920896e-40,1
0.299218868129031,-0.0168883600055225,NA,0.265482940458836,NA,-0.053053418654115,0.00110566420540796,NA,8,-2412.80123399174,4841.63706673407,182.095732676591,1.99161888646099e-40,1
0.771883211093225,NA,NA,-0.59625948683919,0.237865760723232,-0.0292120529205864,2.59025940242295e-05,NA,8,-2412.99617026915,4842.02693928889,182.485605231408,1.63887747561163e-40,1
0.151830881154551,-0.0186057406590472,7.73088502741264e-05,0.270840524299578,NA,-0.0272581815360645,NA,NA,8,-2413.32177389882,4842.67814654823,183.136812490748,1.18341924278663e-40,1
0.306346827339254,-0.0186937099174377,7.65740118090519e-05,0.265559320411883,NA,-0.0530482940705578,0.00110543369988726,NA,9,-2412.79024630512,4843.62375144225,184.082417384771,7.37569811719214e-41,1
67.2097368706893,0.0838516776409251,NA,NA,NA,NA,NA,-0.0342295471164213,6,-2416.24159226025,4844.50335743116,184.962023373673,4.75115412992127e-41,1
-0.0143774421730289,NA,NA,0.268519771096212,NA,-0.0277790885429723,NA,NA,6,-2419.41976894819,4850.85971080705,191.318376749567,1.97940435432878e-42,1
0.132075791809906,NA,NA,0.263493401700731,NA,-0.0523970699818072,0.00105538330439138,NA,7,-2418.93187836772,4851.89066041068,192.349326353196,1.18213386612699e-42,1
24.6593363350854,NA,NA,-0.283122067100638,0.138940291579267,NA,NA,-0.0123350296188193,7,-2421.65273181558,4857.3323673064,197.791033248919,7.78063461264533e-44,1
24.4610083678794,NA,NA,0.223118882226823,NA,NA,NA,-0.0124635534392316,6,-2423.74335984964,4859.50689260995,199.965558552465,2.62314833997152e-44,1
23.0243266185455,NA,NA,NA,NA,-0.101517147395696,0.00348474587900942,-0.011187642532382,7,-2428.83694189938,4871.700787474,212.15945341652,5.90136157549236e-47,1
22.1720837488222,NA,NA,NA,NA,-0.0198134965560721,NA,-0.010989750302071,6,-2434.12828081542,4880.2767345415,220.735400484022,8.10417816908706e-49,1
23.4584432939426,NA,NA,NA,NA,NA,NA,-0.0117591147957543,5,-2462.01544653232,4934.04529882694,274.50396476946,1.71006884894774e-60,1
0.468374320035753,-0.0194955263080052,NA,-0.375755528727975,0.162086052572022,NA,NA,NA,7,-2462.98439416913,4939.9956920135,280.454357956016,8.72774668592303e-62,1
0.472478041555345,-0.0206738994826521,4.99622593511053e-05,-0.375059300060932,0.161909027132522,NA,NA,NA,8,-2462.97956280214,4941.99372435487,282.452390297391,3.21391896629233e-62,1
0.970550208715321,-0.0158815832696144,NA,NA,NA,-0.0973636628685556,0.00324466615183395,NA,7,-2464.24203743533,4942.51097854589,282.969644488407,2.48150184305077e-62,1
-0.0546930380554213,-0.0200647468643405,NA,0.214739640900115,NA,NA,NA,NA,6,-2465.8487291431,4943.71763119686,284.176297139375,1.35735456585401e-62,1
0.968813941529221,-0.015455412277107,-1.80669384735168e-05,NA,NA,-0.0973613122492082,0.00324455060886459,NA,8,-2464.24140175671,4944.51740226402,284.976068206541,9.09966129671118e-63,1
-0.0469457352889019,-0.0220154311292372,8.27418692890506e-05,0.214824574880705,NA,NA,NA,NA,7,-2465.83542673644,4945.69775714811,286.156423090622,5.04329556655121e-63,1
0.539064490236878,-0.0154844406822575,NA,NA,NA,-0.0213133693879832,NA,NA,6,-2468.84312393343,4949.70642077753,290.165086720046,6.79585609704048e-64,1
0.536990060747335,-0.0149710929275587,-2.17587638771787e-05,NA,NA,-0.0213138117451684,NA,NA,7,-2468.84219044394,4951.71128456311,292.169950505628,2.49398326252597e-64,1
0.807591133350607,NA,NA,NA,NA,-0.0962029716078752,0.00317009379982212,NA,6,-2470.0013575708,4952.02288805226,292.481553994779,2.13417337039292e-64,1
0.320135997050395,NA,NA,-0.426522583444077,0.174983892247362,NA,NA,NA,6,-2471.35953759674,4954.73924810415,295.197914046666,5.48756409553995e-65,1
0.39019956116649,NA,NA,NA,NA,-0.0219137065660609,NA,NA,5,-2474.42007519494,4958.85455615218,299.313222094696,7.0105455853199e-66,1
-0.250511738120873,NA,NA,0.210836040321312,NA,NA,NA,NA,5,-2474.74107306512,4959.49655189255,299.95521783507,5.08562360113278e-66,1
0.308996810140376,-0.0183731217085919,NA,NA,NA,NA,NA,NA,5,-2501.43437697462,5012.88315971154,353.341825654056,1.29894158938669e-77,1
0.309024129792626,-0.0183798819716394,2.87076760902957e-07,NA,NA,NA,NA,NA,6,-2501.43437680863,5014.88892652793,355.347592470449,4.76478042689703e-78,1
0.12344369464323,NA,NA,NA,NA,NA,NA,NA,4,-2509.36238756911,5026.73437667447,367.193042616987,1.27595710599267e-80,1
