"(Intercept)","dbh","I(dbh^2)","tmp","I(tmp^2)","wet","I(wet^2)","Year","df","logLik","AICc","delta","weight","cw"
3.24570455387023,0.0640168316337174,NA,-0.101814982530822,NA,0.0269829547616251,NA,NA,7,-4192.77219221274,8399.57078706574,428.303542720956,5.38013464767428e-94,1
-3.346188016783,0.0586669231546495,NA,-0.142367331161625,NA,NA,NA,0.00404815128791787,7,-4194.50797876892,8403.0423601781,431.77511583331,9.48310636405438e-95,1
4.40749078749353,0.064241299830331,NA,-0.137351843770419,NA,NA,NA,NA,6,-4196.54162515143,8405.10304761609,433.835803271299,3.38437150707248e-95,1
-5.74974072932117,0.0587871681283104,NA,NA,NA,0.0409193766687764,NA,0.00323353340003834,7,-4197.02180625004,8408.07001514033,436.802770795546,7.67731249216974e-96,1
0.546354799621618,0.0632513483901002,NA,NA,NA,0.0407669060695507,NA,NA,6,-4198.31846939013,8408.65673609349,437.3894917487,5.725380862484e-96,1
-5.22536297898817,0.0587875494102349,NA,NA,NA,NA,NA,0.00317243228710752,6,-4207.51323493793,8427.04626718909,455.779022844299,5.81525069954063e-100,1
0.950156581730098,0.0631734804516303,NA,NA,NA,NA,NA,NA,5,-4208.76498493215,8427.54410747032,456.276863125537,4.53381503877988e-100,1
-169.690866394525,NA,NA,8.53826425088401,-0.170809615128394,-0.587036243580113,0.0309099825396091,0.0344598481975333,9,-4260.65762959731,8539.3577120248,568.090467680013,2.3792937777271e-124,1
-58.9408011815007,NA,NA,-0.118930394631771,NA,-0.699380649825281,0.0368001248726876,0.0341822970370951,8,-4264.57604044001,8545.18603513608,573.918790791296,1.29075491025063e-125,1
-198.824975180547,NA,NA,10.5620606273308,-0.210571837766185,0.0226325236648284,NA,0.0346659463700197,8,-4265.43836697477,8546.9106882056,575.643443860816,5.4492926278099e-126,1
-210.249835143746,NA,NA,11.4850781373531,-0.229366859162562,NA,NA,0.034832755659347,7,-4267.95775157163,8549.94190578353,578.674661438739,1.19707013626124e-126,1
-63.1165397243282,NA,NA,-0.108328998787275,NA,0.0275751468066075,NA,0.0343579366984923,7,-4271.65796087106,8557.34232438238,586.075080037595,2.95896014658954e-128,1
-61.1603965025084,NA,NA,NA,NA,-0.616219920062673,0.0334018094271215,0.0335344995290983,7,-4271.84993708541,8557.72627681108,586.459032466295,2.44210821901459e-128,1
-62.2648012578902,NA,NA,-0.144858934389194,NA,NA,NA,0.0345328409710477,6,-4275.46412821027,8562.94805373377,591.680809388979,1.79419835282851e-129,1
-64.7981487191722,NA,NA,NA,NA,0.0422971892968348,NA,0.0337466873028871,6,-4277.7278227054,8567.47544272402,596.208198379236,1.86535040460613e-130,1
-64.2671505370537,NA,NA,NA,NA,NA,NA,0.0336890798610859,5,-4288.63196830303,8587.27807421208,616.010829867295,9.34702995433493e-135,1
6.41897279879174,NA,NA,-0.0480638762534869,NA,-0.608252547811308,0.0326670091549149,NA,7,-4496.97872402231,9007.98385068488,1036.71660634009,4.12643511916341e-226,1
-45.0289027684928,NA,NA,3.99337462667337,-0.0797377266778092,-0.555266604507053,0.0298929030233195,NA,8,-4496.11522489233,9008.26440404074,1036.99715969595,3.58635795031059e-226,1
5.0031912307249,NA,NA,NA,NA,-0.574402955640746,0.031268710415041,NA,6,-4498.21295107734,9008.44569946791,1037.17845512312,3.27556205902983e-226,1
-74.2934090387289,NA,NA,6.0668749903191,-0.120473457462442,0.0345273632611005,NA,NA,7,-4500.88985967313,9015.80612198652,1044.53887764173,8.26019671085587e-228,1
1.9883698224644,NA,NA,NA,NA,0.0422466877890853,NA,NA,5,-4503.72958176762,9017.47330114128,1046.20605679649,3.58894692833345e-228,1
2.99882217406162,NA,NA,-0.0379142302582571,NA,0.0372989284100251,NA,NA,6,-4502.95566828863,9017.93113389049,1046.6638895457,2.85463060697127e-228,1
-91.9085998584123,NA,NA,7.52923537519211,-0.150212177060256,NA,NA,NA,6,-4507.27548620274,9026.5707697187,1055.30352537391,3.79731683783487e-230,1
4.61236303730328,NA,NA,-0.0870565092136981,NA,NA,NA,NA,5,-4510.5410459899,9031.09622958582,1059.82898524104,3.95171586761059e-231,1
2.40400662482189,NA,NA,NA,NA,NA,NA,NA,4,-4515.44193945094,9038.89330175229,1067.6260574075,8.01074675206427e-233,1
