"(Intercept)","dbh","I(dbh^2)","tmn","I(tmn^2)","wet","I(wet^2)","Year","df","logLik","AICc","delta","weight","cw"
-8.38734944347053,0.161842715953434,-0.00235413577590316,NA,NA,NA,NA,NA,6,-6944.24485428015,13900.5040454779,560.291662548829,1.74227123452823e-122,1
-6.75511676740604,0.0780162960132085,NA,-0.373083072283911,0.0305022980944317,NA,NA,NA,7,-6956.65127391308,13927.3216669794,587.109284050408,2.61663561565836e-128,1
-7.50252600881749,0.0783023494391029,NA,-0.0657688971321091,NA,NA,NA,NA,6,-6967.80911103392,13947.6325589854,607.420176056366,1.01692538377841e-132,1
-7.8361953771321,0.0805479614139287,NA,NA,NA,NA,NA,NA,5,-6987.1950955957,13984.4004300992,644.188047170201,1.05498751471075e-140,1
-46.2310240346425,NA,NA,-0.166978492312293,0.0114138664570563,-1.53732639761375,0.0718274638661466,0.024514705206947,9,-7039.67716564973,14097.3850690044,757.172686075342,3.08279546772987e-165,1
-46.6525924081411,NA,NA,-0.052196638336837,NA,-1.53567593747513,0.0714379674606442,0.0245984530213029,8,-7041.13978936402,14098.3041646935,758.091781764504,1.94699850815076e-165,1
-47.7375675582134,NA,NA,NA,NA,-1.72747425488005,0.0812615901002849,0.0255009474178669,7,-7053.04292655428,14120.1049722619,779.892589332814,3.59236457250273e-170,1
-51.5399599080265,NA,NA,-0.173161469228342,0.00995958178601865,-0.124494536685746,NA,0.0237405197549297,8,-7073.93884270885,14163.9022713832,823.689888454168,1.10896474420451e-179,1
-51.8849692900941,NA,NA,-0.0728949056655534,NA,-0.129724590443401,NA,0.023818221279046,7,-7075.03704893481,14164.0932170229,823.880834093865,1.00798581526888e-179,1
-54.5340344598314,NA,NA,NA,NA,-0.127497910155057,NA,0.0249847551262829,6,-7099.16813869592,14210.3506143094,870.138231380362,9.09469682424624e-190,1
-51.5890031752734,NA,NA,-0.381427589749457,0.0309383523568527,NA,NA,0.0234103790800813,7,-7128.54773253091,14271.1145842151,930.902201286075,5.80844407125025e-203,1
-52.7491886121202,NA,NA,-0.0696326689706109,NA,NA,NA,0.0236167214919255,6,-7139.92615280242,14291.8666425224,951.654259593357,1.81053784212662e-207,1
-55.284770979884,NA,NA,NA,NA,NA,NA,0.0247439296914648,5,-7161.44105145146,14332.8923418108,992.679958881728,2.23455062284205e-216,1
1.52252343398452,NA,NA,-0.22496458137825,0.015565836195491,-1.39546912986854,0.0649274121921674,NA,8,-7173.84425063381,14363.7130872331,1023.5007043041,4.53471884075802e-223,1
1.16034664002366,NA,NA,-0.0686017957352744,NA,-1.39024397554007,0.06423095185579,NA,7,-7176.55728787408,14367.1336949015,1026.92131197242,8.19926357944198e-224,1
2.08731126504905,NA,NA,NA,NA,-1.64622547461313,0.077372500208922,NA,6,-7197.23483415768,14406.4840052329,1066.27162230389,2.33864083545826e-232,1
-4.66341083682119,NA,NA,-0.227430403160473,0.0139012908259709,-0.118180487265377,NA,NA,7,-7201.65569565918,14417.3305104717,1077.11812754262,1.03198846295906e-234,1
-4.92837874557999,NA,NA,-0.0875827979542218,NA,-0.12572314116466,NA,NA,6,-7203.78949271258,14419.5933223427,1079.38093941368,3.32898231160614e-235,1
-5.35990776507165,NA,NA,NA,NA,-0.121999195004008,NA,NA,5,-7238.91310497354,14487.8364488549,1147.62406592589,5.052482890575e-250,1
-5.31934746248896,NA,NA,-0.429415408417358,0.0343243042432204,NA,NA,NA,6,-7250.37831827928,14512.7709734761,1172.55859054708,1.94554654643774e-255,1
-6.15444720452026,NA,NA,-0.0836724747832628,NA,NA,NA,NA,5,-7264.44612393491,14538.9024867777,1198.69010384863,4.11770860794541e-261,1
-6.53271284351138,NA,NA,NA,NA,NA,NA,NA,4,-7295.76282372198,14599.5324722179,1259.32008928885,2.81204038170963e-274,1
