"site","coreID","core_measurement","Year","species_code","genus","species","treeID","canopy_position","tree_status","dbh_at_coring","dbh","agb","agb_inc","BAI","Date","CO2","residuals","wet","pet"
"NewMexico","NewMexico.lts347a",0.49,1984,"PIPO","Pinus","ponderosa","NewMexico.lts347",NA,"alive",47.3,43.6786,0.451589,0.002644513,7.040832,"15/06/1984",344.679166666667,-0.000473429352922555,5.69666653209262,5.83333333333333
"NewMexico","NewMexico.lts347a",0.91,1985,"PIPO","Pinus","ponderosa","NewMexico.lts347",NA,"alive",47.3,43.87254,0.4566055,0.005016522,13.33573,"15/06/1985",346.113333333333,0.00187242756710339,7.16777759128147,5.63333336512248
"NewMexico","NewMexico.lts347a",1.16,1986,"PIPO","Pinus","ponderosa","NewMexico.lts347",NA,"alive",47.3,44.09685,0.462448,0.005842498,15.49844,"15/06/1986",347.4125,0.00267889998747468,6.3533332877689,5.40000025431315
"NewMexico","NewMexico.lts347a",0.62,1987,"PIPO","Pinus","ponderosa","NewMexico.lts347",NA,"alive",47.3,44.22892,0.4659079,0.003459862,9.161583,"15/06/1987",349.209166666667,0.000285395555195511,7.02222193611993,5.63333336512248
"NewMexico","NewMexico.lts347a",1.1,1988,"PIPO","Pinus","ponderosa","NewMexico.lts347",NA,"alive",47.3,44.45635,0.471901,0.005993121,15.84129,"15/06/1988",351.5525,0.00281826780189913,6.9744443098704,5.60000006357829
"NewMexico","NewMexico.lts347a",0.21,1989,"PIPO","Pinus","ponderosa","NewMexico.lts347",NA,"alive",47.3,44.49932,0.4730382,0.001137237,3.002009,"15/06/1989",353.125833333333,-0.00202592908989792,5.10222215122647,5.96666685740153
"NewMexico","NewMexico.lts347a",0.39,1990,"PIPO","Pinus","ponderosa","NewMexico.lts347",NA,"alive",47.3,44.58735,0.475373,0.002334819,6.159383,"15/06/1990",354.393333333333,-0.000803357451951653,6.08555544084972,5.90000009536743
"NewMexico","NewMexico.lts347a",0.88,1991,"PIPO","Pinus","ponderosa","NewMexico.lts347",NA,"alive",47.3,44.75816,0.4799223,0.004549231,11.98611,"15/06/1991",355.601666666667,0.00145011386348213,6.24111098713345,5.73333342870076
"NewMexico","NewMexico.lts347a",0.51,1992,"PIPO","Pinus","ponderosa","NewMexico.lts347",NA,"alive",47.3,44.86819,0.4828658,0.002943505,7.74499,"15/06/1992",356.4475,-0.000102258629550259,6.45222197638617,5.53333330154419
"NewMexico","NewMexico.lts347a",0.36,1993,"PIPO","Pinus","ponderosa","NewMexico.lts347",NA,"alive",47.3,44.96459,0.4854532,0.002587465,6.801501,"15/06/1993",357.11,-0.000391028207195351,5.81666655010647,6
"NewMexico","NewMexico.lts347a",0.59,1994,"PIPO","Pinus","ponderosa","NewMexico.lts347",NA,"alive",47.3,45.11023,0.4893774,0.003924111,10.30331,"15/06/1994",358.831666666667,0.00102579297310666,6.09666649500529,6.26666673024495
"NewMexico","NewMexico.lts347a",0.48,1995,"PIPO","Pinus","ponderosa","NewMexico.lts347",NA,"alive",47.3,45.20557,0.491956,0.002578642,6.762979,"15/06/1995",360.810833333333,-0.000228247243103933,6.11999977959527,5.70000012715657
"NewMexico","NewMexico.lts347a",0.36,1996,"PIPO","Pinus","ponderosa","NewMexico.lts347",NA,"alive",47.3,45.26843,0.4936604,0.001704363,4.466742,"15/06/1996",362.618333333333,-0.0010021076209708,4.32444433371226,6.20000012715657
"NewMexico","NewMexico.lts347a",0.44,1997,"PIPO","Pinus","ponderosa","NewMexico.lts347",NA,"alive",47.3,45.35643,0.4960521,0.00239169,6.263721,"15/06/1997",363.735,-0.000208191624968755,6.95666649606493,5.5666667620341
"NewMexico","NewMexico.lts347a",0.48,1998,"PIPO","Pinus","ponderosa","NewMexico.lts347",NA,"alive",47.3,45.46224,0.4989364,0.002884328,7.547228,"15/06/1998",366.705,0.000393916490593304,5.51888885762956,5.90000009536743
"NewMexico","NewMexico.lts347a",0.57,1999,"PIPO","Pinus","ponderosa","NewMexico.lts347",NA,"alive",47.3,45.59528,0.5025765,0.003640136,9.514602,"15/06/1999",368.3725,0.00125842854512345,6.39888877338834,5.46666669845581
"NewMexico","NewMexico.lts347a",0.1,2000,"PIPO","Pinus","ponderosa","NewMexico.lts347",NA,"alive",47.3,45.61204,0.5030362,0.0004596425,1.200607,"15/06/2000",369.565833333333,-0.00181799870507479,4.89444429344601,5.80000003178914
"NewMexico","NewMexico.lts347a",0.22,2001,"PIPO","Pinus","ponderosa","NewMexico.lts347",NA,"alive",47.3,45.65604,0.5042439,0.00120769,3.153682,"15/06/2001",371.1325,-0.000974469887963645,6.48222208023072,6.10000006357829
"NewMexico","NewMexico.lts347a",0.08,2002,"PIPO","Pinus","ponderosa","NewMexico.lts347",NA,"alive",47.3,45.66861,0.5045892,0.0003453467,0.9015879,"15/06/2002",373.278333333333,-0.00175378099139373,4.53666653235754,5.90000009536743
"NewMexico","NewMexico.lts347a",0.24,2003,"PIPO","Pinus","ponderosa","NewMexico.lts347",NA,"alive",47.3,45.71889,0.5059719,0.001382729,3.608846,"15/06/2003",375.809166666667,-0.000649436753386234,4.97444434960683,5.73333342870076
"NewMexico","NewMexico.lts347a",0.31,2004,"PIPO","Pinus","ponderosa","NewMexico.lts347",NA,"alive",47.3,45.79117,0.5079633,0.001991382,5.19457,"15/06/2004",377.553333333333,6.88401514975859e-06,5.85777768823835,5.63333336512248
"NewMexico","NewMexico.lts347a",0.57,2005,"PIPO","Pinus","ponderosa","NewMexico.lts347",NA,"alive",47.3,45.90219,0.511031,0.003067694,7.995691,"15/06/2005",379.788333333333,0.00110888345443649,7.09555541144477,5.70000028610229
"NewMexico","NewMexico.lts347a",0.15,2006,"PIPO","Pinus","ponderosa","NewMexico.lts347",NA,"alive",47.3,45.93676,0.5119881,0.0009571433,2.493125,"15/06/2006",381.895833333333,-0.000999989041493924,4.0611109998491,5.96666669845581
"NewMexico","NewMexico.lts347a",0.52,2007,"PIPO","Pinus","ponderosa","NewMexico.lts347",NA,"alive",47.3,46.0373,0.5147782,0.002790056,7.263141,"15/06/2007",383.800833333333,0.000809312781525605,6.46111096276177,5.60000006357829
"NewMexico","NewMexico.lts347a",0.43,2008,"PIPO","Pinus","ponderosa","NewMexico.lts347",NA,"alive",47.3,46.13366,0.5174599,0.002681726,6.975191,"15/06/2008",385.546666666667,0.000651610473167801,5.72999980714586,5.76666673024495
"NewMexico","NewMexico.lts347a",0.57,2009,"PIPO","Pinus","ponderosa","NewMexico.lts347",NA,"alive",47.3,46.2541,0.5208229,0.003363013,8.739099,"15/06/2009",387.429166666667,0.00125811952397881,5.55666653315226,5.70000012715657
"NewMexico","NewMexico.lts347a",0.54,2010,"PIPO","Pinus","ponderosa","NewMexico.lts347",NA,"alive",47.3,46.37767,0.5242862,0.00346329,8.990359,"15/06/2010",389.9,0.00125937674844592,6.20777763260735,5.70000028610229
"NewMexico","NewMexico.lts347a",0.08,2011,"PIPO","Pinus","ponderosa","NewMexico.lts347",NA,"alive",47.3,46.39442,0.5247568,0.0004705734,1.22084,"15/06/2011",391.6475,-0.00185469190627447,3.44222214486864,6.13333352406819
"NewMexico","NewMexico.lts347a",0.32,2012,"PIPO","Pinus","ponderosa","NewMexico.lts347",NA,"alive",47.3,46.46354,0.5267004,0.001943581,5.040549,"15/06/2012",393.856666666667,-0.000522817649539614,5.36555544535319,6.13333336512248
"NewMexico","NewMexico.lts347a",0.09,2013,"PIPO","Pinus","ponderosa","NewMexico.lts347",NA,"alive",47.3,46.4981,0.5276737,0.000973293,2.523079,"15/06/2013",396.52,-0.00165097243055957,4.03555542892881,5.73333326975505
"NewMexico","NewMexico.lts347a",0.43,2014,"PIPO","Pinus","ponderosa","NewMexico.lts347",NA,"alive",47.3,46.62899,0.5313693,0.003695661,9.573731,"15/06/2014",398.643333333333,0.000900158261391338,5.3711109691196,5.63333336512248
"NewMexico","NewMexico.lts347a",0.82,2015,"PIPO","Pinus","ponderosa","NewMexico.lts347",NA,"alive",47.3,46.81118,0.5365373,0.005167943,13.37052,"15/06/2015",400.835,0.00219129559020903,7.81222203042772,5.36666695276896
"NewMexico","NewMexico.lts347a",0.5,2016,"PIPO","Pinus","ponderosa","NewMexico.lts347",NA,"alive",47.3,46.92635,0.5398185,0.003281254,8.479043,"15/06/2016",404.245,0.000116875179093823,5.46333312988281,5.90000009536743
"NewMexico","NewMexico.lts347a",0.68,2017,"PIPO","Pinus","ponderosa","NewMexico.lts347",NA,"alive",47.3,47.07397,0.5440405,0.004221986,10.8985,"15/06/2017",406.544166666667,0.000866201761973198,6.90777768029107,5.80000019073486
"NewMexico","NewMexico.lts347a",0.18,2018,"PIPO","Pinus","ponderosa","NewMexico.lts347",NA,"alive",47.3,47.13679,0.5458426,0.001802044,4.647862,"15/06/2018",408.525,-0.00174659733467714,3.63444435762034,6.03333346048991
"NewMexico","NewMexico.lts347b",1.3,1903,"PIPO","Pinus","ponderosa","NewMexico.lts347",NA,"alive",47.3,29.79876,0.1739537,0.00421563,13.58227,"15/06/1903",296.652,0.000697200806562952,5.98333324326409,5.70000012715657
"NewMexico","NewMexico.lts347b",0.35,1904,"PIPO","Pinus","ponderosa","NewMexico.lts347",NA,"alive",47.3,29.87165,0.1750172,0.001063527,3.416183,"15/06/1904",297.0012,-0.00264508536402268,4.39777767244313,5.76666673024495
"NewMexico","NewMexico.lts347b",1.06,1905,"PIPO","Pinus","ponderosa","NewMexico.lts347",NA,"alive",47.3,30.08609,0.1781685,0.003151232,10.09809,"15/06/1905",297.4366,-0.000746215789125192,6.58555546071794,5.93333339691162
"NewMexico","NewMexico.lts347b",1.13,1906,"PIPO","Pinus","ponderosa","NewMexico.lts347",NA,"alive",47.3,30.34694,0.1820472,0.003878736,12.38087,"15/06/1906",297.8837,-0.000204130725222814,6.21333315637376,5.93333339691162
"NewMexico","NewMexico.lts347b",1.67,1907,"PIPO","Pinus","ponderosa","NewMexico.lts347",NA,"alive",47.3,30.68695,0.1871785,0.005131262,16.29882,"15/06/1907",298.3233,0.000869113417278146,6.23222200075786,5.600000222524
"NewMexico","NewMexico.lts347b",2.04,1908,"PIPO","Pinus","ponderosa","NewMexico.lts347",NA,"alive",47.3,31.12187,0.1938669,0.006688428,21.1127,"15/06/1908",298.7272,0.00225624936541944,5.83555544747246,5.80000019073486
"NewMexico","NewMexico.lts347b",1.29,1909,"PIPO","Pinus","ponderosa","NewMexico.lts347",NA,"alive",47.3,31.36463,0.1976615,0.003794634,11.91384,"15/06/1909",299.0624,-0.000795056640043996,5.3033332294888,6.13333336512248
"NewMexico","NewMexico.lts347b",1.13,1910,"PIPO","Pinus","ponderosa","NewMexico.lts347",NA,"alive",47.3,31.59256,0.2012646,0.00360304,11.27048,"15/06/1910",299.3141,-0.00112844932209353,5.03444435861376,6.43333339691162
"NewMexico","NewMexico.lts347b",2.07,1911,"PIPO","Pinus","ponderosa","NewMexico.lts347",NA,"alive",47.3,32.01035,0.2079701,0.006705558,20.86994,"15/06/1911",299.5416,0.00185091040504906,6.23444432682462,5.90000009536743
"NewMexico","NewMexico.lts347b",1.49,1912,"PIPO","Pinus","ponderosa","NewMexico.lts347",NA,"alive",47.3,32.3236,0.2130844,0.005114303,15.82807,"15/06/1912",299.82,0.000157629169622457,6.13777758015526,5.76666673024495
"NewMexico","NewMexico.lts347b",1.56,1913,"PIPO","Pinus","ponderosa","NewMexico.lts347",NA,"alive",47.3,32.66631,0.2187649,0.005680451,17.49265,"15/06/1913",300.1743,0.000644805787713173,5.24333331320021,6.03333330154419
"NewMexico","NewMexico.lts347b",2.28,1914,"PIPO","Pinus","ponderosa","NewMexico.lts347",NA,"alive",47.3,33.14598,0.2268662,0.008101351,24.79382,"15/06/1914",300.5865,0.00301104670354664,6.44888864623176,5.46666669845581
"NewMexico","NewMexico.lts347b",1.11,1915,"PIPO","Pinus","ponderosa","NewMexico.lts347",NA,"alive",47.3,33.3589,0.2305189,0.003652655,11.12149,"15/06/1915",301.0586,-0.00146746218331341,6.1566665702396,5.69999996821086
"NewMexico","NewMexico.lts347b",1.2,1916,"PIPO","Pinus","ponderosa","NewMexico.lts347",NA,"alive",47.3,33.60024,0.2347013,0.004182396,12.69191,"15/06/1916",301.5742,-0.000942897144082286,5.78666652573479,6.30000019073486
"NewMexico","NewMexico.lts347b",0.6,1917,"PIPO","Pinus","ponderosa","NewMexico.lts347",NA,"alive",47.3,33.72669,0.2369106,0.002209301,6.686353,"15/06/1917",302.1061,-0.00289746603090979,4.65222212341097,5.90000009536743
"NewMexico","NewMexico.lts347b",1.1,1918,"PIPO","Pinus","ponderosa","NewMexico.lts347",NA,"alive",47.3,33.95427,0.2409182,0.004007578,12.09755,"15/06/1918",302.6124,-0.00105856925793278,5.52222213480208,6.16666682561238
"NewMexico","NewMexico.lts347b",1.67,1919,"PIPO","Pinus","ponderosa","NewMexico.lts347",NA,"alive",47.3,34.26191,0.2463993,0.005481179,16.48199,"15/06/1919",303.0476,0.000475545509083681,7.43444425529904,5.63333336512248
"NewMexico","NewMexico.lts347b",1.98,1920,"PIPO","Pinus","ponderosa","NewMexico.lts347",NA,"alive",47.3,34.63793,0.2531994,0.006800084,20.34821,"15/06/1920",303.3881,0.00187217465568223,6.23222223917643,5.96666669845581
"NewMexico","NewMexico.lts347b",2.6,1921,"PIPO","Pinus","ponderosa","NewMexico.lts347",NA,"alive",47.3,35.15916,0.2628086,0.00960916,28.57277,"15/06/1921",303.6591,0.00477314369252798,6.46888878610399,5.5
"NewMexico","NewMexico.lts347b",0.82,1922,"PIPO","Pinus","ponderosa","NewMexico.lts347",NA,"alive",47.3,35.31392,0.2657029,0.002894326,8.566027,"15/06/1922",303.8949,-0.00183888974652323,4.78666655553712,5.93333339691162
"NewMexico","NewMexico.lts347b",0.84,1923,"PIPO","Pinus","ponderosa","NewMexico.lts347",NA,"alive",47.3,35.51391,0.2694711,0.003768175,11.125,"15/06/1923",304.1296,-0.000854671135283877,5.55555542310079,5.96666669845581
"NewMexico","NewMexico.lts347b",1,1924,"PIPO","Pinus","ponderosa","NewMexico.lts347",NA,"alive",47.3,35.73072,0.2735921,0.00412102,12.13194,"15/06/1924",304.3854,-0.000387162633549347,5.87444427278307,6.10000006357829
"NewMexico","NewMexico.lts347b",0.76,1925,"PIPO","Pinus","ponderosa","NewMexico.lts347",NA,"alive",47.3,35.90646,0.2769599,0.003367791,9.887899,"15/06/1925",304.6646,-0.00102451476637507,5.36999985906813,6.06666692097981
"NewMexico","NewMexico.lts347b",0.7,1926,"PIPO","Pinus","ponderosa","NewMexico.lts347",NA,"alive",47.3,36.05589,0.2798428,0.002882869,8.445406,"15/06/1926",304.992,-0.00139511627833915,6.4599998527103,5.60000006357829
"NewMexico","NewMexico.lts347b",0.77,1927,"PIPO","Pinus","ponderosa","NewMexico.lts347",NA,"alive",47.3,36.21898,0.2830097,0.003166925,9.257845,"15/06/1927",305.3711,-0.00100065928299059,5.65111094050938,6
"NewMexico","NewMexico.lts347b",0.72,1928,"PIPO","Pinus","ponderosa","NewMexico.lts347",NA,"alive",47.3,36.37154,0.2859914,0.002981667,8.697627,"15/06/1928",305.7965,-0.00108132064847849,4.98444432020187,5.80000019073486
"NewMexico","NewMexico.lts347b",1.66,1929,"PIPO","Pinus","ponderosa","NewMexico.lts347",NA,"alive",47.3,36.65981,0.2916768,0.005685424,16.53513,"15/06/1929",306.2273,0.00171986678139145,6.01222207811144,5.76666673024495
"NewMexico","NewMexico.lts347b",1.1,1930,"PIPO","Pinus","ponderosa","NewMexico.lts347",NA,"alive",47.3,36.88912,0.2962471,0.004570328,13.2457,"15/06/1930",306.6139,0.000694212967969841,5.71999986966451,5.76666673024495
"NewMexico","NewMexico.lts347b",1.09,1931,"PIPO","Pinus","ponderosa","NewMexico.lts347",NA,"alive",47.3,37.11524,0.3007958,0.004548725,13.14273,"15/06/1931",306.9661,0.000753770752384292,6.18333315849304,5.86666663487752
"NewMexico","NewMexico.lts347b",1.24,1932,"PIPO","Pinus","ponderosa","NewMexico.lts347",NA,"alive",47.3,37.36447,0.3058578,0.005061965,14.57899,"15/06/1932",307.3024,0.00134008891996276,6.26333321465386,5.86666679382324
"NewMexico","NewMexico.lts347b",1.02,1933,"PIPO","Pinus","ponderosa","NewMexico.lts347",NA,"alive",47.3,37.57161,0.3101037,0.004245854,12.19112,"15/06/1933",307.6412,0.000589604228240278,5.12333317597706,5.63333352406819
"NewMexico","NewMexico.lts347b",0.5,1934,"PIPO","Pinus","ponderosa","NewMexico.lts347",NA,"alive",47.3,37.65783,0.3118814,0.001777728,5.094362,"15/06/1934",307.9971,-0.00181936353392358,5.05222209294637,6.26666688919067
"NewMexico","NewMexico.lts347b",0.91,1935,"PIPO","Pinus","ponderosa","NewMexico.lts347",NA,"alive",47.3,37.83445,0.3155423,0.003660872,10.47233,"15/06/1935",308.3682,0.000117714465216938,5.70333321889241,5.5
"NewMexico","NewMexico.lts347b",0.94,1936,"PIPO","Pinus","ponderosa","NewMexico.lts347",NA,"alive",47.3,38.01842,0.3193828,0.003840514,10.9597,"15/06/1936",308.7454,0.000347468562924856,4.94555552800496,6.03333346048991
"NewMexico","NewMexico.lts347b",0.78,1937,"PIPO","Pinus","ponderosa","NewMexico.lts347",NA,"alive",47.3,38.16558,0.3224752,0.003092455,8.805418,"15/06/1937",309.1504,-0.000352843712030497,5.87111102210151,5.76666673024495
"NewMexico","NewMexico.lts347b",0.59,1938,"PIPO","Pinus","ponderosa","NewMexico.lts347",NA,"alive",47.3,38.27594,0.3248063,0.002331047,6.625966,"15/06/1938",309.6082,-0.00106746099357626,5.12999986277686,5.76666673024495
"NewMexico","NewMexico.lts347b",0.67,1939,"PIPO","Pinus","ponderosa","NewMexico.lts347",NA,"alive",47.3,38.38106,0.3270359,0.002229575,6.328403,"15/06/1939",310.0768,-0.00112182907490834,5.11444432205624,6.16666682561238
"NewMexico","NewMexico.lts347b",0.63,1940,"PIPO","Pinus","ponderosa","NewMexico.lts347",NA,"alive",47.3,38.50402,0.3296558,0.002619936,7.425058,"15/06/1940",310.4871,-0.000683001767784643,5.65999982092116,6
"NewMexico","NewMexico.lts347b",1.02,1941,"PIPO","Pinus","ponderosa","NewMexico.lts347",NA,"alive",47.3,38.68687,0.3335754,0.003919652,11.08583,"15/06/1941",310.7975,0.000667309297367193,7.92222208446927,5.36666679382324
"NewMexico","NewMexico.lts347b",0.9,1942,"PIPO","Pinus","ponderosa","NewMexico.lts347",NA,"alive",47.3,38.84765,0.337045,0.003469564,9.790411,"15/06/1942",310.9933,0.000270385803800293,5.13999982674917,6.03333346048991
"NewMexico","NewMexico.lts347b",0.7,1943,"PIPO","Pinus","ponderosa","NewMexico.lts347",NA,"alive",47.3,38.99369,0.3402156,0.003170567,8.928541,"15/06/1943",311.0459,2.72165052523795e-05,5.25999987125397,5.96666685740153
"NewMexico","NewMexico.lts347b",1.23,1944,"PIPO","Pinus","ponderosa","NewMexico.lts347",NA,"alive",47.3,39.22903,0.3453626,0.005146994,14.45799,"15/06/1944",310.989,0.00206188205672964,6.20333316591051,5.83333333333333
"NewMexico","NewMexico.lts347b",0.86,1945,"PIPO","Pinus","ponderosa","NewMexico.lts347",NA,"alive",47.3,39.3782,0.3486495,0.003286897,9.209821,"15/06/1945",310.8733,0.00026185812397548,5.1622220410241,6.00000015894572
"NewMexico","NewMexico.lts347b",0.62,1946,"PIPO","Pinus","ponderosa","NewMexico.lts347",NA,"alive",47.3,39.4927,0.3511851,0.002535606,7.092586,"15/06/1946",310.8083,-0.000428384191979627,4.48555552959443,6.0666667620341
"NewMexico","NewMexico.lts347b",0.7,1947,"PIPO","Pinus","ponderosa","NewMexico.lts347",NA,"alive",47.3,39.60195,0.3536147,0.002429668,6.786453,"15/06/1947",310.8038,-0.000473381620051046,4.90444427066379,6.03333346048991
"NewMexico","NewMexico.lts347b",0.77,1948,"PIPO","Pinus","ponderosa","NewMexico.lts347",NA,"alive",47.3,39.76054,0.3571599,0.003545166,9.885202,"15/06/1948",310.8721,0.00070171047300335,6.51555548773872,5.90000009536743
"NewMexico","NewMexico.lts347b",1.11,1949,"PIPO","Pinus","ponderosa","NewMexico.lts347",NA,"alive",47.3,39.97583,0.3620067,0.004846846,13.48253,"15/06/1949",311.0242,0.00206032325810963,6.56666655010647,5.50000015894572
"NewMexico","NewMexico.lts347b",0.53,1950,"PIPO","Pinus","ponderosa","NewMexico.lts347",NA,"alive",47.3,40.06089,0.3639327,0.001925945,5.347228,"15/06/1950",311.2407,-0.000807616226472202,4.60222209824455,5.83333349227905
"NewMexico","NewMexico.lts347b",0.5,1951,"PIPO","Pinus","ponderosa","NewMexico.lts347",NA,"alive",47.3,40.12601,0.3654111,0.001478396,4.100749,"15/06/1951",311.4847,-0.00120740049939637,4.798888736301,6.10000006357829
"NewMexico","NewMexico.lts347b",0.75,1952,"PIPO","Pinus","ponderosa","NewMexico.lts347",NA,"alive",47.3,40.25831,0.3684263,0.003015172,8.353029,"15/06/1952",311.7859,0.000370875477725691,6.30555539660984,5.90000009536743
"NewMexico","NewMexico.lts347b",0.66,1953,"PIPO","Pinus","ponderosa","NewMexico.lts347",NA,"alive",47.3,40.37066,0.3709984,0.002572113,7.114666,"15/06/1953",312.1931,-3.77962883431138e-05,5.29777770572238,5.86666663487752
"NewMexico","NewMexico.lts347b",0.9,1954,"PIPO","Pinus","ponderosa","NewMexico.lts347",NA,"alive",47.3,40.51975,0.3744283,0.00342993,9.471944,"15/06/1954",312.7537,0.000846715345055273,5.19666651884715,6.13333336512248
"NewMexico","NewMexico.lts347b",0.49,1955,"PIPO","Pinus","ponderosa","NewMexico.lts347",NA,"alive",47.3,40.5964,0.3761989,0.001770606,4.88275,"15/06/1955",313.4586,-0.000793887065304364,5.00111103057861,5.63333352406819
"NewMexico","NewMexico.lts347b",0.21,1956,"PIPO","Pinus","ponderosa","NewMexico.lts347",NA,"alive",47.3,40.62579,0.3768794,0.0006804714,1.87528,"15/06/1956",314.126,-0.00187324136835329,4.18222206168705,6.36666679382324
"NewMexico","NewMexico.lts347b",0.62,1957,"PIPO","Pinus","ponderosa","NewMexico.lts347",NA,"alive",47.3,40.73287,0.3793643,0.002484928,6.842296,"15/06/1957",314.6769,-6.56080279551842e-05,5.7722221215566,5.5666667620341
"NewMexico","NewMexico.lts347b",0.34,1958,"PIPO","Pinus","ponderosa","NewMexico.lts347",NA,"alive",47.3,40.79376,0.3807816,0.001417321,3.898564,"15/06/1958",315.1709,-0.00113702267453028,5.80444431304932,5.93333339691162
"NewMexico","NewMexico.lts347b",0.48,1959,"PIPO","Pinus","ponderosa","NewMexico.lts347",NA,"alive",47.3,40.89453,0.3831344,0.002352756,6.465179,"15/06/1959",315.6582,-0.000211520263965116,5.53666655222575,5.73333342870076
"NewMexico","NewMexico.lts347b",0.55,1960,"PIPO","Pinus","ponderosa","NewMexico.lts347",NA,"alive",47.3,40.9911,0.3853973,0.002262868,6.21065,"15/06/1960",316.1464,-0.000316421124917241,5.50333311822679,5.80000003178914
"NewMexico","NewMexico.lts347b",0.3,1961,"PIPO","Pinus","ponderosa","NewMexico.lts347",NA,"alive",47.3,41.06142,0.3870501,0.001652867,4.531825,"15/06/1961",316.667,-0.00094535075928692,5.24555545383029,5.86666679382324
"NewMexico","NewMexico.lts347b",0.48,1962,"PIPO","Pinus","ponderosa","NewMexico.lts347",NA,"alive",47.3,41.16637,0.3895249,0.002474793,6.778151,"15/06/1962",317.2378,-0.000145056451713053,5.21222205956778,5.86666679382324
"NewMexico","NewMexico.lts347b",0.62,1963,"PIPO","Pinus","ponderosa","NewMexico.lts347",NA,"alive",47.3,41.27553,0.3921087,0.002583785,7.067508,"15/06/1963",317.8368,-5.9211580674453e-05,4.77222214804755,6.0666667620341
"NewMexico","NewMexico.lts347b",0.54,1964,"PIPO","Pinus","ponderosa","NewMexico.lts347",NA,"alive",47.3,41.38362,0.3946776,0.002568859,7.017505,"15/06/1964",318.4488,-9.77080262841812e-05,4.67444438404506,5.93333339691162
"NewMexico","NewMexico.lts347b",1.53,1965,"PIPO","Pinus","ponderosa","NewMexico.lts347",NA,"alive",47.3,41.66905,0.4015091,0.00683155,18.61837,"15/06/1965",319.1043,0.00414192275836801,6.91555537117852,5.43333339691162
"NewMexico","NewMexico.lts347b",1.31,1966,"PIPO","Pinus","ponderosa","NewMexico.lts347",NA,"alive",47.3,41.91038,0.4073398,0.005830681,15.84142,"15/06/1966",319.8608,0.00311922700971262,5.15666654374864,5.93333355585734
"NewMexico","NewMexico.lts347b",0.35,1967,"PIPO","Pinus","ponderosa","NewMexico.lts347",NA,"alive",47.3,41.97228,0.4088435,0.001503674,4.078144,"15/06/1967",320.7604,-0.00122789742529979,4.67999996079339,5.53333346048991
"NewMexico","NewMexico.lts347b",0.74,1968,"PIPO","Pinus","ponderosa","NewMexico.lts347",NA,"alive",47.3,42.11915,0.4124245,0.00358102,9.700464,"15/06/1968",321.7668,0.000831248942906808,5.49444430404239,5.76666688919067
"NewMexico","NewMexico.lts347b",0.74,1969,"PIPO","Pinus","ponderosa","NewMexico.lts347",NA,"alive",47.3,42.25658,0.4157919,0.003367422,9.107021,"15/06/1969",322.824,0.000601308815831471,6.7077776590983,5.69999996821086
"NewMexico","NewMexico.lts347b",0.45,1970,"PIPO","Pinus","ponderosa","NewMexico.lts347",NA,"alive",47.3,42.34679,0.4180113,0.002219377,5.994439,"15/06/1970",323.8883,-0.000561532477806605,5.29444425635868,5.80000003178914
"NewMexico","NewMexico.lts347b",0.28,1971,"PIPO","Pinus","ponderosa","NewMexico.lts347",NA,"alive",47.3,42.39505,0.4192012,0.001189959,3.211516,"15/06/1971",324.9674,-0.00160472856267227,4.89222203360663,5.76666688919067
"NewMexico","NewMexico.lts347b",0.67,1972,"PIPO","Pinus","ponderosa","NewMexico.lts347",NA,"alive",47.3,42.51777,0.4222368,0.003035523,8.184541,"15/06/1972",326.0949,0.000227383449957889,4.93555547131432,5.73333342870076
"NewMexico","NewMexico.lts347b",0.26,1973,"PIPO","Pinus","ponderosa","NewMexico.lts347",NA,"alive",47.3,42.57756,0.4237202,0.001483452,3.995689,"15/06/1973",327.2837,-0.00133860549688204,6.73111094368829,5.5666667620341
"NewMexico","NewMexico.lts347b",0.44,1974,"PIPO","Pinus","ponderosa","NewMexico.lts347",NA,"alive",47.3,42.66041,0.4257813,0.002061054,5.547064,"15/06/1974",329.7425,-0.000776205622968193,4.85333318180508,6.20000012715657
"NewMexico","NewMexico.lts347b",0.48,1975,"PIPO","Pinus","ponderosa","NewMexico.lts347",NA,"alive",47.3,42.76949,0.4285034,0.002722134,7.318512,"15/06/1975",331.166363636364,-0.000132377768914014,6.00666647487216,5.53333346048991
"NewMexico","NewMexico.lts347b",0.71,1976,"PIPO","Pinus","ponderosa","NewMexico.lts347",NA,"alive",47.3,42.90478,0.431894,0.00339055,9.103347,"15/06/1976",332.055,0.000516101020189577,5.47999986012776,5.66666682561238
"NewMexico","NewMexico.lts347b",0.46,1977,"PIPO","Pinus","ponderosa","NewMexico.lts347",NA,"alive",47.3,42.98972,0.4340308,0.002136884,5.730481,"15/06/1977",333.8375,-0.000760618226036677,5.73111097017924,5.80000003178914
"NewMexico","NewMexico.lts347b",0.46,1978,"PIPO","Pinus","ponderosa","NewMexico.lts347",NA,"alive",47.3,43.082,0.4363593,0.002328472,6.238281,"15/06/1978",335.415,-0.000595363114036208,6.03222211201986,5.80000003178914
"NewMexico","NewMexico.lts347b",0.55,1979,"PIPO","Pinus","ponderosa","NewMexico.lts347",NA,"alive",47.3,43.20574,0.4394929,0.003133576,8.38552,"15/06/1979",336.85,0.000180281003320902,6.93222194247776,5.63333336512248
