"(Intercept)","dbh","I(dbh^2)","pet","I(pet^2)","wet","I(wet^2)","Year","df","logLik","AICc","delta","weight","cw","any_u_shaped"
0.393763087564251,NA,NA,-0.573726902063791,0.228303764092135,NA,NA,NA,6,-2636.26267202861,5284.5444566852,292.083540560055,2.04183385635893e-64,1,TRUE
25.4309920895727,NA,NA,NA,NA,NA,NA,-0.0127490995628447,5,-2639.40610791366,5288.82586459894,296.364948473793,2.40062588642112e-65,1,FALSE
-0.338277552991356,NA,NA,0.249886486692182,NA,NA,NA,NA,5,-2641.72786423763,5293.46937724686,301.008461121715,2.35504128569785e-66,1,FALSE
1.01622997508686,-0.0166980134984417,NA,NA,NA,-0.0966351527774399,0.00319949414183519,NA,7,-2642.83500649753,5299.69550229867,307.234586173518,1.04715904467854e-67,1,TRUE
1.06899432588493,-0.0255303380061799,0.000290970664861352,NA,NA,-0.0968735344949531,0.00321019262641887,NA,8,-2642.58077673484,5301.19433289149,308.733416766347,4.94932212158803e-68,1,TRUE
0.577515680044667,-0.0159155649216785,NA,NA,NA,-0.0211438905515956,NA,NA,6,-2647.20262716755,5306.42436696309,313.963450837945,3.62124786043031e-69,1,FALSE
0.625779905994023,-0.0242209931424714,0.000273628978746306,NA,NA,-0.0211302406074166,NA,NA,7,-2646.97634881704,5307.97818693767,315.51727081252,1.66513914743973e-69,1,FALSE
0.775751533225671,NA,NA,NA,NA,-0.0930891100817384,0.00302277821595216,NA,6,-2648.59723173465,5309.21357609728,316.752659972134,8.97819809999265e-70,1,TRUE
0.371208988689473,NA,NA,NA,NA,-0.0217619786461936,NA,NA,5,-2652.52305382578,5315.05975642316,322.598840298017,4.82733297088608e-71,1,FALSE
0.361588932060753,-0.01908358494301,NA,NA,NA,NA,NA,NA,5,-2679.8753736463,5369.76439606421,377.303479939064,6.37889848132588e-83,1,FALSE
0.414279881812649,-0.0281316819952508,0.000298610027154563,NA,NA,NA,NA,NA,6,-2679.59813063249,5371.21537389296,378.754457767812,3.08794714650556e-83,1,FALSE
0.104776233170289,NA,NA,NA,NA,NA,NA,NA,4,-2687.61129168558,5383.23168048282,390.770764357672,7.59210202950819e-86,1,FALSE
