"(Intercept)","dbh","I(dbh^2)","pet","I(pet^2)","wet","I(wet^2)","Year","df","logLik","AICc","delta","weight","cw","any_u_shaped"
63.8362730013554,NA,NA,NA,NA,NA,NA,-0.0325966701608491,5,-3943.39239808843,7896.80526700593,100.083746463276,6.18474362839394e-23,1,FALSE
-0.210343580307313,0.124517560700893,-0.0114136467305318,-0.241065922676031,NA,0.13696573212312,-0.00753813559085464,NA,9,-3963.19405228206,7944.44960097682,147.72808043417,2.78924095292906e-33,1,FALSE
-0.609609286896012,0.123666659241371,-0.0114259664241247,0.43948500039113,-0.190093243486264,0.103234497842429,-0.00605841299969833,NA,10,-3962.63011958796,7945.33542714585,148.613906603196,1.79114738986209e-33,1,FALSE
-0.199449187258932,0.121550005812248,-0.0113815586946336,0.902446539140778,-0.330593959644744,-0.0354137870487039,NA,NA,9,-3964.33884338572,7946.73918318414,150.017662641489,8.87788620127393e-34,1,FALSE
0.860518259679903,0.122262497561653,-0.0113323738483664,-0.301885597458974,NA,-0.0357001724482752,NA,NA,8,-3966.41670895722,7948.88259824232,152.161077699668,3.03999526904396e-34,1,FALSE
-1.01502960875714,0.122756842974032,-0.0114534653579854,NA,NA,0.216203320289833,-0.0111857476001924,NA,8,-3969.37273162375,7954.79464357537,158.073123032722,1.58157057108519e-35,1,FALSE
-0.510071506017272,0.116864562524905,-0.0113662743857581,0.896764369970679,-0.344585422024697,NA,NA,NA,8,-3976.31227761592,7968.67373555972,171.952215017067,1.53208211914658e-38,1,FALSE
0.451604162466994,0.118187530279311,-0.0113313918392417,NA,NA,-0.0418546296234802,NA,NA,7,-3977.40619154135,7968.85062138928,172.129100846631,1.40239958355848e-38,1,FALSE
0.59245942520937,0.117559941632713,-0.0113139590789721,-0.359025071830684,NA,NA,NA,NA,7,-3978.55439541116,7971.14702912891,174.425508586256,4.44849564116054e-39,1,FALSE
0.914559612488979,-0.125993355517114,NA,-0.242949441325776,NA,0.130115008994902,-0.00722184593704074,NA,8,-3983.07835719183,7982.20589471154,185.484374168886,1.76526950985634e-41,1,FALSE
0.511233291889642,-0.127052115682842,NA,0.445202651509025,-0.192283822638091,0.0960163847852294,-0.00572547375722742,NA,9,-3982.50043903639,7983.06237448549,186.340853942844,1.15034683039303e-41,1,FALSE
0.894451350311584,-0.128094439988421,NA,0.881769471105296,-0.3247709031875,-0.0349433912051478,NA,NA,8,-3984.02602443058,7984.10122918903,187.379708646382,6.84296577007382e-42,1,FALSE
1.93167906231888,-0.126472734310645,NA,-0.300787844495146,NA,-0.0352123380313479,NA,NA,7,-3986.03346104386,7986.10516039432,189.383639851664,2.5124431019419e-42,1,FALSE
0.108966164126656,-0.128676863035761,NA,NA,NA,0.209736015117226,-0.0108877600279476,NA,7,-3989.38041426111,7992.79906682881,196.077546286156,8.84164191044044e-44,1,FALSE
0.0327057741495688,0.111534872447482,-0.011306699676163,NA,NA,NA,NA,NA,6,-3994.48131807412,8000.99130509021,204.26978454756,1.47099428745642e-45,1,FALSE
0.586866689231673,-0.132292291114312,NA,0.8740829928874,-0.337872918368168,NA,NA,NA,7,-3995.74122423647,8005.52068677952,208.799166236869,1.52780613318871e-46,1,FALSE
1.52383238735453,-0.130559460838204,NA,NA,NA,-0.0412720781240154,NA,NA,6,-3996.97389162641,8005.9764521948,209.254931652148,1.21646620078132e-46,1,FALSE
1.66360201567971,-0.130619284004333,NA,-0.356650483172477,NA,NA,NA,NA,6,-3997.89892817876,8007.82652529951,211.105004756854,4.82349437523418e-47,1,FALSE
1.10702464725477,-0.136466518838912,NA,NA,NA,NA,NA,NA,5,-4013.64777044765,8037.31601172436,240.594491181711,1.90458851961816e-53,1,FALSE
-0.551954064294294,NA,NA,-0.270992312689441,NA,0.13779032827279,-0.00766515359806442,NA,7,-4035.78648126633,8085.61120083925,288.8896802966,6.2034615485665e-64,1,FALSE
-0.82544117431664,NA,NA,0.18144673620357,-0.126506013177566,0.11536967124342,-0.00667939762345623,NA,8,-4035.53264115375,8087.11446263538,290.392942092727,2.92553260846856e-64,1,FALSE
-0.395324736741329,NA,NA,0.690362979384609,-0.280861713178738,-0.037178790581825,NA,NA,7,-4037.63861845202,8089.31547521064,292.593954667987,9.73332298905626e-65,1,FALSE
0.51718200308083,NA,NA,-0.33136731039303,NA,-0.0374374190278543,NA,NA,6,-4039.16241324256,8090.3534954271,293.631974884444,5.79239152072106e-65,1,FALSE
-1.48524795335761,NA,NA,NA,NA,0.226210483561557,-0.0117368998611528,NA,6,-4043.8490476204,8099.72676418278,303.005243640132,5.33922791734956e-67,1,FALSE
-0.780585891537278,NA,NA,0.684502440366288,-0.294946197672219,NA,NA,NA,6,-4051.276607263,8114.58188346798,317.860362925328,3.17490177271046e-70,1,FALSE
0.0100216471382692,NA,NA,NA,NA,-0.0438726127326686,NA,NA,5,-4052.77594973284,8115.57237029475,318.850849752101,1.93485672681454e-70,1,FALSE
0.175151633878183,NA,NA,-0.388860906047913,NA,NA,NA,NA,5,-4052.94817701645,8115.91682486196,319.195304319311,1.62873883933601e-70,1,FALSE
-0.509759083423136,NA,NA,NA,NA,NA,NA,NA,4,-4072.12258147602,8152.25880551685,355.537284974201,2.09069472208139e-78,1,FALSE
