"(Intercept)","dbh","I(dbh^2)","tmx","I(tmx^2)","wet","I(wet^2)","Year","df","logLik","AICc","delta","weight","cw"
8.84376614615677,-0.0346406776833106,NA,-0.189227904433916,NA,NA,NA,NA,6,-4139.49974578747,8291.01560204674,475.713410531059,2.02159986130703e-104,1
25.4429959904429,-0.0346903325960557,NA,-1.25592841101466,0.0171344482800107,NA,NA,NA,7,-4139.21025983742,8292.44200442451,477.139812908835,9.90731241822274e-105,1
2.83682349915551,-0.0258782300422814,-0.000111792378235876,NA,NA,NA,NA,NA,6,-4234.78377819717,8481.58366686615,666.281475350469,8.40167175526051e-146,1
2.99641082411061,-0.0350904168101307,NA,NA,NA,NA,NA,NA,5,-4236.89254527667,8483.79659582659,668.494404310911,2.77865285107953e-146,1
10.2061620733761,NA,NA,-0.124971277218137,NA,-1.05706667522533,0.0563666347504121,NA,7,-4289.22472086147,8592.4709264726,777.168734956927,7.00653393628433e-170,1
17.5720654017447,NA,NA,-0.596563703853748,0.00756885369359384,-1.0614026383926,0.0565760116336854,NA,8,-4289.1630245235,8594.35367759651,779.051486080833,2.73318493267932e-170,1
5.14421081454537,NA,NA,NA,NA,-0.849401462173518,0.0476041751138963,NA,6,-4317.24321280957,8646.50253609094,831.200344575261,1.2962485305268e-181,1
3.88086317391113,NA,NA,-0.0981812761548791,NA,0.0614414123823196,NA,NA,6,-4328.49210044114,8669.00031135408,853.698119838406,1.6879456205219e-186,1
-6.44259682045264,NA,NA,0.564740232688997,-0.0106418618354105,0.0616966981086159,NA,NA,7,-4328.37159521591,8670.76467518148,855.462483665805,6.98605039183711e-187,1
0.565970780583545,NA,NA,NA,NA,0.0889135824050429,NA,NA,5,-4346.03994298075,8702.09139123476,886.789199719079,1.10083379810525e-193,1
7.11632273833636,NA,NA,-0.182982552460353,NA,NA,NA,NA,5,-4361.88101709166,8733.77353945657,918.471347940894,1.45221420699027e-200,1
8.5443524488559,NA,NA,-0.274754227383728,0.00147399109312254,NA,NA,NA,6,-4361.87874065331,8735.77359177842,920.471400262742,5.34225774906166e-201,1
1.44380939515158,NA,NA,NA,NA,NA,NA,NA,4,-4457.57918097177,8923.1660306552,1107.86383913952,1.08635998494902e-241,1
