"(Intercept)","dbh","I(dbh^2)","tmx","I(tmx^2)","wet","I(wet^2)","Year","df","logLik","AICc","delta","weight","cw"
-7.40862739268556,0.0675154306517217,-0.000308601293222066,NA,NA,-0.00428231612403411,NA,NA,7,-1674.27806745602,3362.57828243034,134.65447276401,4.99526187357705e-30,1
-5.71714758445626,0.0291778614834474,NA,NA,NA,-0.0848943054274764,0.00265025331018969,NA,7,-1674.33783496205,3362.69781744239,134.774007776061,4.70545433111747e-30,1
-4.70802033395901,NA,NA,0.0224659083594808,NA,-0.000113248849256102,NA,NA,6,-1675.64525238746,3363.30711212961,135.383302463284,3.46972377912318e-30,1
-7.48073509473044,0.0677078400006899,-0.000310355384664692,NA,NA,NA,NA,NA,6,-1676.812225672,3365.64105869868,137.717249032353,1.08015192625101e-30,1
-6.32919232098754,0.029332124330495,NA,NA,NA,-0.00433067895123845,NA,NA,6,-1678.74377309489,3369.50415354446,141.58034387814,1.56539685575547e-31,1
-6.39604422497589,0.0293091053988105,NA,NA,NA,NA,NA,NA,5,-1681.34142005357,3372.69470015854,144.770890492212,3.1754557322355e-32,1
-13.2880548461032,NA,NA,NA,NA,-0.0875635609122518,0.00273823255496828,0.00478569391862556,7,-1712.06863046593,3438.15940845014,210.23559878382,1.93341586326466e-46,1
-14.0486963155883,NA,NA,NA,NA,-0.00432512168322342,NA,0.00485625735814907,6,-1716.73319465813,3445.48299667095,217.559187004622,4.96624683803399e-48,1
-14.1262765814823,NA,NA,NA,NA,NA,NA,0.00486109999757201,5,-1719.30311127634,3448.61808260408,220.694272937752,1.03574546644433e-48,1
-3.92115506911554,NA,NA,NA,NA,-0.0898282161304317,0.00281111913008564,NA,6,-1722.6331160664,3457.28283948749,229.359029821167,1.36058284327215e-50,1
-4.56042918464404,NA,NA,NA,NA,-0.00437566821344273,NA,NA,5,-1727.55313481296,3465.1181296773,237.194320010979,2.70590997424369e-52,1
-4.62937893127653,NA,NA,NA,NA,NA,NA,NA,4,-1730.18549162009,3468.37888837852,240.455078712192,5.29966707549748e-53,1
