"(Intercept)","CO2","dbh","I(dbh^2)","pet","I(pet^2)","wet","I(wet^2)","df","logLik","AICc","delta","weight","cw","any_u_shaped"
0.397547592878733,NA,-0.0491457304739846,0.000338403341845098,NA,NA,0.128174062558199,-0.00536539065825689,8,1031.66339137531,-2047.31593611007,752.72496344102,3.53062013240423e-164,1,FALSE
1.24178565799632,NA,-0.0480856909864595,0.000318069829918072,-0.116398557227302,NA,0.00688709530689759,NA,8,1028.7825364577,-2041.55422627485,758.48667327624,1.980211596275e-165,1,FALSE
0.253428988786641,NA,-0.0335970442320307,NA,NA,NA,0.127641938844886,-0.00534209389300166,7,1027.18536749359,-2040.3622993466,759.678600204484,1.09115879005331e-165,1,FALSE
1.10328899723747,NA,-0.0334799199190333,NA,-0.116098402645422,NA,0.00688586302299251,NA,7,1024.89481534919,-2035.78119505779,764.259704493293,1.1043679609328e-166,1,FALSE
-0.229033675523302,NA,NA,NA,-0.0849231161309566,NA,0.0953683950355016,-0.00388243756090153,7,1023.9670549688,-2033.92567429702,766.115225254065,4.36709445213392e-167,1,FALSE
4.40243957798658,-0.0128403540746301,0.00616478713144762,NA,NA,NA,NA,NA,6,1021.88175098435,-2031.75717571475,768.28372383634,1.47675721325511e-167,1,FALSE
4.11201202888424,-0.0115550963257268,NA,NA,NA,NA,NA,NA,5,1018.54293594624,-2027.08135347996,772.959546071131,1.42549994008388e-168,1,FALSE
-0.42062348265463,NA,NA,NA,0.771058407350468,-0.239712437491035,NA,NA,6,1009.94900952289,-2007.89169279183,792.14920675926,9.7047718538911e-173,1,FALSE
1.29046814667173,NA,-0.047331779511937,0.000318834380770557,-0.108086810243807,NA,NA,NA,7,981.669818650662,-1949.33120166074,850.709697890344,1.86524657962284e-185,1,FALSE
1.15123146410167,NA,-0.0326769899231162,NA,-0.107783425891765,NA,NA,NA,6,977.70495891742,-1943.40359158089,856.6373079702,9.62879804764452e-187,1,FALSE
0.302709690704285,NA,NA,NA,-0.114382162540668,NA,0.00673904228730243,NA,6,936.09064472004,-1860.17496318613,939.865936364961,8.14151174804188e-205,1,FALSE
-0.530364554064291,NA,NA,NA,NA,NA,0.125045769275513,-0.00523563151118583,6,935.820126037986,-1859.63392582202,940.406973729067,6.21184031553598e-205,1,FALSE
0.368784573283653,NA,NA,NA,-0.106306427475783,NA,NA,NA,5,889.338548871208,-1768.67257932989,1031.3683202212,1.09954968638186e-224,1,FALSE
1.05423479298493,NA,-0.0471545523752686,0.000294540795852337,NA,NA,0.00499473781559397,NA,7,851.198085307842,-1688.3877349751,1111.65316457598,4.05118818244147e-242,1,FALSE
0.926233432480091,NA,-0.0336240064572444,NA,NA,NA,0.00499847203760721,NA,6,847.858989942339,-1683.71165363072,1116.32924592036,3.91006750000409e-243,1,FALSE
1.10041031577419,NA,-0.0466618402467168,0.000296520667043387,NA,NA,NA,NA,6,826.607354621447,-1641.20838298894,1158.83251656215,2.30524083179376e-252,1,FALSE
0.971347222615742,NA,-0.0330314922254808,NA,NA,NA,NA,NA,5,823.185211658558,-1636.36590490458,1163.6749946465,2.04731914699398e-253,1,FALSE
0.125111461401361,NA,NA,NA,NA,NA,0.00487949593652831,NA,5,757.965439177715,-1505.9263599429,1294.11453960819,9.69612595966174e-282,1,FALSE
0.18313897442845,NA,NA,NA,NA,NA,NA,NA,4,733.63448227771,-1459.26595250723,1340.77494704386,7.15186836411285e-292,1,FALSE
