"(Intercept)","CO2","dbh","I(dbh^2)","tmx","I(tmx^2)","wet","I(wet^2)","df","logLik","AICc","delta","weight","cw","any_u_shaped"
-5.72740925829935,-0.00231254676761346,0.0299686544669177,NA,0.0431196126232122,-0.00274732806524767,0.00239173205290507,NA,9,-944.179123448954,1906.40221367856,15.4897472998889,0.00020142101762809,0.999605727849293,FALSE
-5.61895480576912,NA,0.0267769264386538,NA,0.0256821697450851,NA,-0.0843977505950473,0.00287186072601992,8,-945.296515820639,1906.62819647644,15.7157300977692,0.000179900862187196,0.999785628711481,TRUE
-6.63034619542698,-0.00259788042730109,0.0648002034980149,-0.000277531043165754,0.0261886222612579,NA,0.00302622868834739,NA,9,-945.368225866212,1908.78041851308,17.8679521344054,6.13315820633527e-05,0.999846960293544,FALSE
-6.58284679453361,-0.00256784664578048,0.0645930502668392,-0.000276162412197473,0.0254513462504594,NA,NA,NA,8,-946.564797406707,1909.16475964858,18.2522932699053,5.06087429766984e-05,0.999897569036521,FALSE
-7.27420357977799,NA,0.0617768585150739,-0.000280418662035052,0.0260299986763126,NA,0.00299031665940888,NA,8,-946.6070329656,1909.24923076636,18.3367643876904,4.85157646072061e-05,0.999946084801128,FALSE
-7.21990869047265,NA,0.0616068955636277,-0.000279035588167191,0.0253032380890327,NA,NA,NA,7,-947.774755229808,1909.57685420962,18.6643878309424,4.11851216835948e-05,0.999987269922812,FALSE
-5.6203441966851,-0.00264383732736359,0.030082682450982,NA,0.0260849703019933,NA,0.00297362183485719,NA,8,-949.1425091366,1914.32018310836,23.4077167296914,3.84361226169682e-06,0.999991113535073,FALSE
-5.57869587701224,-0.00261387934671032,0.0300486948434087,NA,0.025360111638097,NA,NA,NA,7,-950.300493263469,1914.62833027694,23.7158638982637,3.29477879870307e-06,0.999994408313872,FALSE
-6.28052246154768,NA,0.0268852695095505,NA,0.0259254559912955,NA,0.00293705886652167,NA,7,-950.403739215277,1914.83482218055,23.9223558018803,2.97157787112808e-06,0.999997379891743,FALSE
-6.23191236829547,NA,0.0268862423175545,NA,0.0252111675007717,NA,NA,NA,6,-951.533037132549,1915.08657707203,24.1741106933566,2.62010825531707e-06,0.999999999999998,FALSE
-6.36970778902524,0.00753907478267205,NA,NA,0.0448917369708301,-0.00311534788510412,-0.092706434313427,0.00312028489677148,9,-969.710761953826,1957.46549068831,66.5530243096325,1.64382306237812e-15,1,TRUE
-7.0831427774942,0.00765898829925081,NA,NA,0.0437349146759908,-0.00297423598270009,NA,NA,7,-976.310784455094,1966.64891266019,75.7364462815149,1.66609716537519e-17,1,FALSE
-7.1119426979151,0.00763549755083325,NA,NA,0.0436958927071903,-0.00288110326395902,0.00223127281692529,NA,8,-975.668372974795,1967.37191078475,76.4594444060808,1.16065534980079e-17,1,FALSE
-6.3177604524084,0.00722919298487547,NA,NA,0.0255906754972653,NA,-0.084530841058019,0.00287310391545156,8,-976.015794785168,1968.0667544055,77.1542880268266,8.20011423225729e-18,1,TRUE
-7.00882597868888,0.00733982409386786,NA,NA,0.0258273931437666,NA,0.00284063355477351,NA,7,-981.078321062812,1976.18398587562,85.2715194969514,1.41639858588435e-19,1,FALSE
-6.96749354689152,0.00735752441277195,NA,NA,0.0251357654697996,NA,NA,NA,6,-982.125055860048,1976.27061452703,85.3581481483541,1.35635793312335e-19,1,FALSE
-3.90569132765052,NA,NA,NA,0.0436138897129141,-0.00281654790623152,-0.0953981282975028,0.00321405378433995,8,-986.292479975691,1988.62012478655,97.7076584078736,2.82300879963669e-22,1,TRUE
-3.95048664304343,NA,NA,NA,0.0261522729350173,NA,-0.0879221333314246,0.0029877229056549,7,-991.473731164266,1996.97480607853,106.062339699858,4.33028260394582e-24,1,TRUE
-4.59887355666754,NA,NA,NA,0.0424021446381411,-0.00267076995620619,NA,NA,6,-993.372952898881,1998.76640860469,107.85394222602,1.7679692000967e-24,1,FALSE
-4.63798691730643,NA,NA,NA,0.0423651716269523,-0.00257167289654554,0.00239316629338486,NA,7,-992.631902987679,1999.29114972536,108.378683346686,1.35996774556586e-24,1,FALSE
-4.63177602864558,NA,NA,NA,0.0264045786155998,NA,0.00293498502316102,NA,6,-996.965990928795,2005.95248466452,115.040018285848,4.86449885170816e-26,1,FALSE
-4.58309796351694,NA,NA,NA,0.0256896662493551,NA,NA,NA,5,-998.086557892178,2006.18775707279,115.275290694117,4.32463392526154e-26,1,FALSE
-6.32803912800093,NA,0.060078188341694,-0.000264369922138034,NA,NA,-0.1004084136887,0.00324146790751928,8,-1007.41918668619,2030.87353820754,139.961071828866,1.88581934612457e-31,1,TRUE
-5.8681353199467,-0.00183023013272084,0.0621962164214126,-0.000262066166993509,NA,NA,-0.101201961629663,0.00326768965566225,9,-1006.79977433694,2031.64351545454,140.731049075864,1.28322157232585e-31,1,TRUE
-5.39119807613011,NA,0.027148240181046,NA,NA,NA,-0.100190654794256,0.00323308990594564,7,-1010.84981102791,2035.72696580583,144.814499427155,1.66568039680472e-32,1,TRUE
-4.91540917870069,-0.00188570746575883,0.0294614236376139,NA,NA,NA,-0.101019433230812,0.00326049397689195,8,-1010.20174768757,2036.43866021031,145.526193831638,1.16694180449446e-32,1,TRUE
-7.10507718675366,NA,0.0602604815875643,-0.000264651911458886,NA,NA,NA,NA,6,-1014.15552033649,2040.33154347991,149.419077101234,1.66617393764414e-33,1,FALSE
-6.6886808346014,-0.00167824522312134,0.0622047988078837,-0.000262595472776734,NA,NA,NA,NA,7,-1013.63508117673,2041.29750610346,150.385039724782,1.02793160309892e-33,1,FALSE
-7.07300072492586,NA,0.0601760612045945,-0.000263999127303668,NA,NA,-0.00188440685411191,NA,7,-1013.6870274918,2041.40139873361,150.488932354934,9.75897533540692e-34,1,FALSE
-6.65703312547138,-0.00167664883434436,0.0621189395028602,-0.000261954241846155,NA,NA,-0.00188130757364074,NA,8,-1013.16792789836,2042.37102063188,151.45855425321,6.00970979073126e-34,1,FALSE
-6.16512575755457,NA,0.0272831460660662,NA,NA,NA,NA,NA,5,-1017.5888096357,2045.19226055984,154.27979418117,1.466320931096e-34,1,FALSE
-5.73366736133931,-0.00173126481105776,0.0294020709159497,NA,NA,NA,NA,NA,6,-1017.04294761804,2046.10639804302,155.193931664345,9.28381765162224e-35,1,FALSE
-6.13475176294776,NA,0.0272796725466757,NA,NA,NA,-0.00192178992712321,NA,6,-1017.10029808301,2046.22109897296,155.308632594284,8.76636625209363e-35,1,FALSE
-5.70388131471485,-0.00172905193461601,0.0293955418734575,NA,NA,NA,-0.00191802061586285,NA,7,-1016.55620400235,2047.1397517547,156.227285376031,5.53779269706772e-35,1,FALSE
-6.2846241962822,0.00789092808991575,NA,NA,NA,NA,-0.0999689661496219,0.00322340467948599,7,-1040.40053068748,2094.82840512495,203.915938746277,2.44273969701045e-45,1,TRUE
-7.09148398266159,0.00802120551738213,NA,NA,NA,NA,NA,NA,5,-1047.07669841881,2104.16803812605,213.255571747377,2.28982162492945e-47,1,FALSE
-7.06012124661709,0.00802095581160166,NA,NA,NA,NA,-0.00199421733818681,NA,6,-1046.55535698044,2105.1312167678,214.21875038913,1.41465346580591e-47,1,FALSE
-3.69433560936545,NA,NA,NA,NA,NA,-0.104026625408662,0.00335595025402819,6,-1059.06395481527,2130.14841243748,239.235946058803,5.22679000431365e-53,1,TRUE
-4.48948188375655,NA,NA,NA,NA,NA,NA,NA,4,-1066.29829885576,2140.60635618919,249.693889810516,2.80105360491128e-55,1,FALSE
-4.45768637054151,NA,NA,NA,NA,NA,-0.00202505430969745,NA,5,-1065.75888788513,2141.53241705868,250.619950680011,1.76290884768955e-55,1,FALSE
