"(Intercept)","CO2","I(CO2^2)","pet","I(pet^2)","pre","I(pre^2)","df","logLik","AICc","delta","weight","cw"
-2.60701983879662,0.00718616679897762,NA,NA,NA,0.00448588802189795,NA,6,-1266.1738480315,2544.36882813848,64.1685220487566,5.8734598983817e-15,0.999999999999985
-2.46998122940022,0.00714603397475129,NA,-0.025789683696529,NA,0.0043063780778684,NA,7,-1265.27115546059,2544.57049411191,64.3701880221911,5.31010120285692e-15,0.99999999999999
-3.36732492302898,0.00714533358740461,NA,0.403543536632801,-0.0513002551300157,0.00433584082027786,NA,8,-1264.74456645141,2545.52537755421,65.3250714644892,3.29421919363051e-15,0.999999999999993
-1.35165119199353,NA,1.02291501729032e-05,NA,NA,0.00449126602395355,NA,6,-1266.97348573356,2545.9681035426,65.7677974528783,2.64007197131154e-15,0.999999999999996
-1.22093052014771,NA,1.0171530660045e-05,-0.0259227210561368,NA,0.00431080547835038,NA,7,-1266.06128246893,2546.15074812861,65.9504420388862,2.40965572751102e-15,0.999999999999998
-2.12396546569683,NA,1.01714388684316e-05,0.406022615905545,-0.0516123507118422,0.00434044448633434,NA,8,-1265.52819747191,2547.09263959522,66.8923335054969,1.50461665630573e-15,1
-1.43520571281057,NA,NA,NA,NA,0.0351475889466046,-0.000176106923056205,6,-1276.77604838795,2565.57322885138,85.3729227616573,1.46021530822408e-19,1
-1.33570196242353,NA,NA,-0.0175615459905946,NA,0.0346581301839988,-0.000173988660692514,7,-1276.34908210216,2566.72634739506,86.5260413053352,8.20390054497702e-20,1
-0.990399107791101,NA,NA,-0.188733777814904,0.0204714139592876,0.0349327568876335,-0.000175633085117746,8,-1276.26545020882,2568.56714506904,88.3668389793202,3.26810687645424e-20,1
0.0223720874517605,NA,NA,-0.0326777941942074,NA,0.00435773432200274,NA,6,-1306.15103504124,2624.32320215795,144.122896068224,2.55283230816293e-32,1
-0.133666972790853,NA,NA,NA,NA,0.00458470296233228,NA,5,-1307.61689134739,2625.24887323803,145.048567148311,1.60699811189511e-32,1
-0.816350291261838,NA,NA,0.368519801648758,-0.0479409279097646,0.00438526864405142,NA,7,-1305.68651778747,2625.40121876568,145.200912675954,1.48913460320575e-32,1
-13.0774133734261,0.07205957538904,-9.30600440912259e-05,-0.0939237076368619,NA,NA,NA,7,-1318.57535952454,2651.17890223982,170.978596150102,3.76167361558727e-38,1
-13.2357634425804,0.0719573557867172,-9.29132126154004e-05,-0.00937782205861122,-0.0101135663453526,NA,NA,8,-1318.55554178737,2653.14732822613,172.94702213641,1.40586247511857e-38,1
-1.85603747842902,0.00728807535686519,NA,-0.095111109197309,NA,NA,NA,6,-1322.52292672702,2657.06698552951,176.866679439787,1.98061502874011e-39,1
-0.580394228133414,NA,1.03655015880566e-05,-0.0953354580402297,NA,NA,NA,6,-1323.44485776204,2658.91084759956,178.710541509834,7.87790082031811e-40,1
-2.08287154752127,0.00728811359301176,NA,0.0138128949343382,-0.0130295384802138,NA,NA,7,-1322.48999614314,2659.00817547702,178.807869387302,7.50370978527979e-40,1
-0.812166283099281,NA,1.0365775098201e-05,0.0159505677143243,-0.0133120827070167,NA,NA,7,-1323.41047822071,2660.84913963216,180.648833542439,2.988929984739e-40,1
-13.983647111567,0.0748452169882938,-9.67959643777915e-05,NA,NA,NA,NA,6,-1331.51903972302,2675.05921152151,194.858905431789,2.45379251506211e-43,1
-2.31885614566696,0.00747919819167627,NA,NA,NA,NA,NA,5,-1335.8169046951,2681.64889993346,201.448593843739,9.09714631912637e-45,1
-1.01071878664298,NA,1.06373503606871e-05,NA,NA,NA,NA,5,-1336.80506582843,2683.62522220012,203.424916110398,3.38650914368338e-45,1
0.693115358168158,NA,NA,-0.102884615754362,NA,NA,NA,5,-1365.45957373154,2740.93423800633,260.733931916609,1.21690755839722e-57,1
0.533545008777432,NA,NA,-0.0262519674264679,-0.00916733316171355,NA,NA,6,-1365.4430889618,2742.90730999906,262.707003909342,4.53743533912671e-58,1
0.263764032298749,NA,NA,NA,NA,NA,NA,4,-1381.20098281485,2770.41202346224,290.211717372521,4.83323383910475e-64,1
