"(Intercept)","CO2","I(CO2^2)","pet","I(pet^2)","pre","I(pre^2)","df","logLik","AICc","delta","weight","cw","any_u_shaped"
2.21149479605594,NA,NA,-1.95491233004532,0.358207262843041,0.00166024202358319,NA,7,-1180.44678922217,2374.93579480317,37.3440116117558,3.31226995197348e-09,0.999999998456106,TRUE
-0.134659860385965,NA,NA,-0.213132979385533,NA,0.00663548554187902,-2.3922215893392e-05,7,-1181.22891606175,2376.50004848234,38.9082652909269,1.51513857110474e-09,0.999999999971244,FALSE
0.0926122025978067,NA,NA,-0.209129304132739,NA,0.00174793590518462,NA,6,-1186.43337683233,2384.89840400378,47.306620812361,2.27390661055018e-11,0.999999999993983,FALSE
5.20730169181301,-0.0074777809494174,NA,-2.23142410263245,0.413468618354763,NA,NA,7,-1188.14097443451,2390.32416522785,52.7323820364377,1.5086327952743e-12,0.999999999995492,TRUE
3.93365587035885,NA,-1.08869844287881e-05,-2.23437781721812,0.414180211845047,NA,NA,7,-1188.20309112139,2390.44839860163,52.8566154102132,1.41777270159358e-12,0.99999999999691,TRUE
0.576610278314143,NA,-1.08253705710707e-05,NA,NA,0.00619834829813038,-2.15680514621072e-05,7,-1188.5200873933,2391.08239114544,53.4906079540265,1.03261131201245e-12,0.999999999997942,FALSE
1.83752484780801,-0.00740975636046922,NA,NA,NA,0.00619739907865248,-2.15682334034757e-05,7,-1188.55829909089,2391.15881454063,53.5670313492114,9.93897844931307e-13,0.999999999998936,FALSE
7.171196588034,-0.0190345101152013,1.68685506108281e-05,-2.22713273580622,0.412431002014109,NA,NA,8,-1188.10471518456,2392.26372901165,54.6719458202333,5.72021852410766e-13,0.999999999999508,TRUE
-0.388526448781409,0.0056620135897303,-1.90827365297273e-05,NA,NA,0.00619922535697486,-2.15688720821738e-05,8,-1188.51126028173,2393.076819206,55.4850360145829,3.80936272360415e-13,0.999999999999889,FALSE
0.802783982746748,NA,-1.09395579614409e-05,NA,NA,0.00179249586728451,NA,6,-1192.63742846367,2397.30650726645,59.7147240750355,4.59607635758429e-14,0.999999999999935,FALSE
2.07701256838855,-0.00748794748465248,NA,NA,NA,0.00179149249090748,NA,6,-1192.67631956294,2397.38428946499,59.7925062735712,4.42076109410455e-14,0.999999999999979,FALSE
-0.170821190915977,0.00571172937858675,-1.9269413900865e-05,NA,NA,0.00179321662061228,NA,7,-1192.62846668279,2399.29914972443,61.7073665330131,1.69703353055557e-14,0.999999999999996,FALSE
2.82854533919483,-0.00765126617437215,NA,-0.216268726478343,NA,NA,NA,6,-1195.98539944526,2404.00244922963,66.4106660382122,1.61577882526148e-15,0.999999999999998,FALSE
1.52012104399572,NA,-1.11312365021549e-05,-0.215737339478707,NA,NA,NA,6,-1196.07380060762,2404.17925155434,66.5874683629272,1.47907356594331e-15,0.999999999999999,FALSE
5.82105973276936,-0.0252063568927058,2.5623995522042e-05,-0.217432798367067,NA,NA,NA,7,-1195.90213598087,2405.84648832058,68.2547051291654,6.42619517343421e-16,1,FALSE
2.78745003192109,NA,NA,-2.29480192692948,0.427641977806641,NA,NA,6,-1201.95815957006,2415.94796947923,78.3561862878132,4.11571362438673e-18,1,TRUE
-0.63263471480722,NA,NA,NA,NA,0.00628687215565077,-2.21507314950211e-05,6,-1202.39047408916,2416.81259851743,79.2208153260117,2.67111962643337e-18,1,FALSE
-0.413273512567689,NA,NA,NA,NA,0.00176117057520456,NA,5,-1206.76111757749,2423.54483402504,85.953050833622,9.2216147005018e-20,1,FALSE
0.268071524123455,NA,NA,-0.21064415024906,NA,NA,NA,5,-1210.40011882834,2430.82283652674,93.2310533353238,2.42330908002483e-21,1,FALSE
0.937921665483792,NA,-1.05717047789537e-05,NA,NA,NA,NA,5,-1217.15582651269,2444.33425189544,106.74246870403,2.82125434490815e-24,1,FALSE
2.17063573898396,-0.00724039293564259,NA,NA,NA,NA,NA,5,-1217.1713560917,2444.36531105346,106.773527862045,2.77777989631762e-24,1,FALSE
0.897715901839849,0.000235917635567369,-1.09158131394733e-05,NA,NA,NA,NA,6,-1217.1558110299,2446.3432723989,108.751489207488,1.0332109057367e-24,1,FALSE
-0.23999262158923,NA,NA,NA,NA,NA,NA,4,-1230.57508898752,2469.16523821601,131.573455024593,1.14409495702134e-29,1,FALSE
