"(Intercept)","dbh","I(dbh^2)","tmp","I(tmp^2)","wet","I(wet^2)","Year","df","logLik","AICc","delta","weight","cw","any_u_shaped"
0.719256861724781,0.0589724970590257,NA,NA,NA,0.0375310828506002,NA,-4.44555767535072e-06,7,-3693.77577097691,7401.58143253295,355.840679192802,2.87761137675669e-78,1,FALSE
1.09063378973701,0.0586356523687422,NA,NA,NA,NA,NA,NA,5,-3701.67005143501,7413.35610713782,367.615353797673,7.9835130266684e-81,1,FALSE
1.84552584609722,0.0590835433075143,NA,NA,NA,NA,NA,-0.000386357360235205,6,-3701.65542876202,7415.33326947707,369.59251613693,2.97069928283565e-81,1,FALSE
-172.174769624836,NA,NA,8.96229536791632,-0.179608975265909,-0.61387238413969,0.0318303641154493,0.03323668855558,9,-3758.92439137762,7535.89684684069,490.156093500548,1.96250380573976e-107,1,TRUE
-55.4768537044156,NA,NA,-0.142726462076373,NA,-0.753481132863021,0.0390854324857939,0.0329005598685588,8,-3762.89290136354,7541.82424373081,496.083490390663,1.01319404107833e-108,1,TRUE
-204.194511995373,NA,NA,11.1817481676046,-0.223226346637091,0.0165221317829413,NA,0.0335884575937275,8,-3763.1494338675,7542.33730873874,496.596555398597,7.83938468218176e-109,1,FALSE
-212.306384620468,NA,NA,11.8453321844888,-0.236741124630773,NA,NA,0.0336593000701542,7,-3764.34895128861,7542.72779315635,496.987039816208,6.44895523140862e-109,1,FALSE
-60.2576458653301,NA,NA,-0.131908125663817,NA,0.0218792837996297,NA,0.0332504428485888,7,-3769.62657667722,7553.28304393357,507.542290593427,3.29189351416293e-111,1,FALSE
-59.4480129299477,NA,NA,-0.160794173976462,NA,NA,NA,0.0333207333751632,6,-3771.76681871013,7555.55604937331,509.815296033164,1.05649858164708e-111,1,FALSE
-57.6409224115955,NA,NA,NA,NA,-0.649616828942711,0.034841397038963,0.0318599856307512,7,-3772.48282210798,7558.99553479509,513.254781454946,1.89231812311009e-112,1,TRUE
-61.786192768564,NA,NA,NA,NA,0.0402120571420198,NA,0.0322431546781162,6,-3777.86467280922,7567.75175757148,522.011004231338,2.37467692217848e-114,1,FALSE
-60.7213045807272,NA,NA,NA,NA,NA,NA,0.031906930914961,5,-3786.6901124828,7583.3962292334,537.65547589326,9.51591763025055e-118,1,FALSE
7.71933972597746,NA,NA,-0.0662055271572199,NA,-0.740499989955067,0.038789660751587,NA,7,-3930.26120288715,7874.55229635343,828.811543013281,5.68478458745521e-181,1,TRUE
-49.0812781051764,NA,NA,4.39031831515606,-0.0879062875696699,-0.671094045057414,0.0351889883276929,NA,8,-3929.31184817092,7874.66213734559,828.921384005442,5.38099197428931e-181,1,TRUE
5.7552164483114,NA,NA,NA,NA,-0.691509909783402,0.0367666114186752,NA,6,-3932.38350240806,7876.78941676915,831.048663429009,1.85750284127527e-181,1,TRUE
-85.3836102515019,NA,NA,6.97510826596154,-0.138696416444331,0.0260375587296503,NA,NA,7,-3934.69607396823,7883.42203851558,837.681285175436,6.74021848119696e-183,1,FALSE
3.63658618965165,NA,NA,-0.0545628763498494,NA,0.0292674561816897,NA,NA,6,-3937.20414979853,7886.4307115501,840.689958209953,1.49743826195412e-183,1,FALSE
2.18001038961489,NA,NA,NA,NA,0.0366210019281343,NA,NA,5,-3938.657901694,7887.3318076558,841.591054315655,9.54285648825305e-184,1,FALSE
-98.2297734965338,NA,NA,8.04299921518682,-0.160425473685907,NA,NA,NA,6,-3937.86817079787,7887.75875354878,842.018000208637,7.70847148077464e-184,1,FALSE
4.89777802123986,NA,NA,-0.0928702052254852,NA,NA,NA,NA,5,-3941.28139871102,7892.57880168985,846.838048349704,6.92321971987843e-185,1,FALSE
2.54247138337516,NA,NA,NA,NA,NA,NA,NA,4,-3946.36936274411,7900.74939215489,855.008638814742,1.16435909120881e-186,1,FALSE
