"(Intercept)","dbh","I(dbh^2)","tmp","I(tmp^2)","wet","I(wet^2)","Year","df","logLik","AICc","delta","weight","cw","any_u_shaped"
18.4611506335488,0.103149207259216,-0.000764731789242026,NA,NA,0.232320688782244,NA,-0.0100424871598674,8,-6942.63663150342,13901.2937408225,512.001753651877,6.61046207481224e-112,1,FALSE
-1.10210948266577,0.0891896089168201,-0.000710132597639631,NA,NA,0.232129186316227,NA,NA,7,-6970.33641135067,13954.6887476267,565.396760456038,1.6813317331377e-123,1,FALSE
22.4198569545524,0.0459362665224236,NA,NA,NA,-1.23409744213374,0.0741453426390366,-0.00800291817078627,8,-6996.66791701287,14009.3563118414,620.064324670775,2.26330285402035e-135,1,TRUE
30.9761797280921,0.102114183930012,-0.000731282043642153,-0.67401608035279,NA,NA,NA,-0.00658366114752735,8,-7004.15759832949,14024.3356744747,635.043687304029,1.26478120735467e-138,1,FALSE
6.59875661729589,0.0379926032644231,NA,NA,NA,-1.19640259413575,0.0722471587407487,NA,7,-7012.5058173344,14039.0275595942,649.735572423495,8.16043079306864e-142,1,TRUE
18.3834340875763,0.0929497647956104,-0.00069945202633097,-0.683058124463992,NA,NA,NA,NA,7,-7015.78529596584,14045.586516857,656.294529686384,3.07222920160713e-143,1,FALSE
-345.293941063348,0.0474906263271984,NA,28.5578455794211,-0.575670665680999,NA,NA,-0.00353808787955085,8,-7032.80205218956,14081.6245821948,692.332595024169,4.59078713033372e-151,1,FALSE
-354.700648430524,0.0438103057046929,NA,28.7592807227874,-0.579727273981864,NA,NA,NA,7,-7035.71867028938,14085.4532655041,696.161278333449,6.76860450083013e-152,1,FALSE
13.9699971520592,0.0462564285407366,NA,NA,NA,0.228472071898257,NA,-0.00734996269163897,7,-7047.53791841165,14109.0917617486,719.799774577987,4.98270182229619e-157,1,FALSE
-264.214975878018,NA,NA,18.5253245701543,-0.373617490048654,-1.19597188868596,0.0687637215882362,0.0215959807595275,9,-7048.93919657605,14115.9039940623,726.612006891692,1.65275107003288e-158,1,TRUE
-0.39180528733753,0.0389355516276061,NA,NA,NA,0.228722408702881,NA,NA,6,-7060.7545960738,14133.5211341436,744.229146972966,2.46998368658342e-162,1,FALSE
-21.3743108313639,NA,NA,-0.433012821080743,NA,-1.50310117389749,0.0846918352952694,0.0211289198175108,8,-7079.85917486789,14175.7388275515,786.446840380819,1.67972599015772e-171,1,TRUE
-348.107968914239,NA,NA,24.4827731795658,-0.490753336236022,0.160404886898561,NA,0.0223700970021714,8,-7091.22158939913,14198.463656614,809.171669443296,1.95256054799486e-176,1,FALSE
26.4661516243874,0.0476642869348158,NA,-0.66515932970177,NA,NA,NA,-0.00403062248607588,7,-7108.3437004655,14230.7033258563,841.411338685692,1.94916805388937e-183,1,FALSE
18.7336802939064,0.0434512274362745,NA,-0.670533430289226,NA,NA,NA,NA,6,-7112.21645444027,14236.4448508766,847.1528637059,1.1043149913355e-184,1,FALSE
-31.6728184647451,NA,NA,-0.415143370332828,NA,0.170332762634815,NA,0.0219640084327646,7,-7147.75839962484,14309.532724175,920.24073700438,1.48683554181642e-200,1,FALSE
-206.4449713608,NA,NA,17.3335962743755,-0.349111238956432,-1.30206036090253,0.074638889193535,NA,8,-7230.12885547472,14476.2781887651,1086.98620159449,9.20333768204653e-237,1,TRUE
-28.6327438897206,NA,NA,NA,NA,-1.27647611743402,0.0764981692866598,0.0185307836976952,7,-7239.00145019638,14492.0188253181,1102.72683814746,3.51487236220532e-240,1,TRUE
19.6233043236774,NA,NA,-0.381007773055561,NA,-1.59480851608439,0.0898179530784884,NA,7,-7256.85351871015,14527.7229623457,1138.430975175,6.20661365753863e-248,1,TRUE
-298.850749879844,NA,NA,24.035277995039,-0.480851427256304,0.170551267231143,NA,NA,7,-7280.59401958801,14575.2039641014,1185.91197693071,3.03728946567898e-258,1,FALSE
-37.6918371115423,NA,NA,NA,NA,0.232631352231322,NA,0.0193809597941704,6,-7292.02807792311,14596.0680978422,1206.77611067158,8.9515266135731e-263,1,FALSE
-414.239579648979,NA,NA,29.7757553195806,-0.599642842282654,NA,NA,0.0241488357969471,7,-7297.4782935093,14608.972511944,1219.6805247733,1.41168951436644e-265,1,FALSE
10.3719854014504,NA,NA,-0.358909686099504,NA,0.180597511281478,NA,NA,6,-7334.58403252127,14681.1800070386,1291.88801986789,2.95175870772915e-281,1,FALSE
-27.3197510049414,NA,NA,-0.663971010225946,NA,NA,NA,0.0237976758126303,6,-7376.64953169078,14765.3110053776,1376.01901820693,1.5895225199283e-299,1,FALSE
8.69437210486423,NA,NA,NA,NA,-1.3932716028356,0.0824636038537327,NA,6,-7380.39715620376,14772.8062544035,1383.51426723288,3.74708926359853e-301,1,TRUE
0.745324913274763,NA,NA,NA,NA,0.233690735265045,NA,NA,5,-7442.9286172723,14895.8657633292,1506.57377615858,0,1,FALSE
19.6840472404352,0.0990303039046117,-0.00070516593974782,NA,NA,NA,NA,-0.00947715418912068,7,-7452.60598981226,14919.2279045499,1529.93591737922,0,1,FALSE
1.21839953462235,0.0860066611452476,-0.000655711470428366,NA,NA,NA,NA,NA,6,-7476.96786520275,14965.9476724015,1576.65568523086,0,1,FALSE
-369.708131920864,NA,NA,29.9968612373659,-0.603109239607506,NA,NA,NA,6,-7521.81783194025,15055.6476058765,1666.35561870587,0,1,FALSE
15.9600321295375,0.0468425162426054,NA,NA,NA,NA,NA,-0.0072257108569643,6,-7541.05258195079,15094.1171058976,1704.82511872694,0,1,FALSE
1.84634075296086,0.0395523350537743,NA,NA,NA,NA,NA,NA,5,-7553.71150068894,15117.4315301625,1728.13954299188,0,1,FALSE
18.7055679771355,NA,NA,-0.617199748691599,NA,NA,NA,NA,5,-7601.27490813171,15212.5583450481,1823.26635787742,0,1,FALSE
-36.4279177785161,NA,NA,NA,NA,NA,NA,0.0199005476917791,5,-7792.80643250469,15595.621393794,2206.32940662336,0,1,FALSE
3.0518157055618,NA,NA,NA,NA,NA,NA,NA,4,-7957.26809990063,15922.5418848496,2533.24989767893,0,1,FALSE
