"(Intercept)","dbh","I(dbh^2)","tmp","I(tmp^2)","wet","I(wet^2)","Year","df","logLik","AICc","delta","weight","cw","any_u_shaped"
0.495752949695723,0.134091377843955,-0.00127038102097101,NA,NA,0.0247152481077056,NA,NA,7,-3296.04376673655,6606.10580129239,26.8474983768301,5.69632194310339e-07,0.999999553085542,FALSE
5.69824800137924,0.137847202337819,-0.00130004041803595,-0.0762227986444672,NA,NA,NA,-0.00156363715265125,8,-3295.2837808076,6606.59105264293,27.332749727374,4.46913562816017e-07,0.999999999999105,FALSE
4.67543552021564,0.137580149074789,-0.00129715975265005,NA,NA,NA,NA,-0.00202028687147293,7,-3310.03076006094,6634.07978794115,54.8214850255954,4.79866582908536e-13,0.999999999999585,FALSE
0.748910603313878,0.133415047990238,-0.00126112694742204,NA,NA,NA,NA,NA,6,-3311.1776923748,6634.36908337973,55.1107804641715,4.15241547759764e-13,1,FALSE
-26.1790068722117,0.0331809284466997,NA,-0.0441408844564455,NA,-0.374451675366878,0.0197772748857822,0.0157196466653236,9,-3565.29785373683,7148.62507604927,569.366773133716,8.89264284525388e-125,1,TRUE
-30.0189706393491,0.0331792821521449,NA,0.254903762317689,-0.0058956996582097,-0.369478311944227,0.0195194011053417,0.015732275857925,10,-3565.2798929165,7150.5956866163,571.337383700738,3.31984801997845e-125,1,TRUE
-26.9189208768114,0.0331631066423952,NA,NA,NA,-0.345613756575735,0.0186368923946875,0.0154413593374338,8,-3569.30660520793,7154.63670144359,575.378398528027,4.4017257683934e-126,1,TRUE
-28.5723538551971,0.0332441825381856,NA,-0.0389339229712177,NA,0.0172420607910406,NA,0.0158900113721593,8,-3573.58192507341,7163.18734117454,583.929038258985,6.12174388598495e-128,1,FALSE
-53.3944215940559,0.0332286408017739,NA,1.90957950461637,-0.0384238736085893,0.0163698759799769,NA,0.0159574971405009,9,-3572.76169256947,7163.55275371457,584.294450799008,5.09949101930237e-128,1,FALSE
-29.1066897694069,0.0332260205947834,NA,NA,NA,0.0227958555106025,NA,0.0156340201959925,7,-3576.71133592492,7167.44093966913,588.182636753567,7.29823727872034e-129,1,FALSE
-61.5720154832223,0.0332316423559475,NA,2.56963040809182,-0.0518887607127795,NA,NA,0.0160900413106055,8,-3578.12940023182,7172.28229149137,593.023988575816,6.48532564874762e-130,1,FALSE
-28.0148593398163,0.0332529050967052,NA,-0.0633708965460794,NA,NA,NA,0.0160076637155044,7,-3579.64803740375,7173.31434262678,594.056039711226,3.87101390812807e-130,1,FALSE
-28.7398223033612,0.0332226329536974,NA,NA,NA,NA,NA,0.015563327685965,6,-3589.98293091671,7191.97956046355,612.721257547993,3.42550161554911e-134,1,FALSE
4.45517989782898,0.0460260373562963,NA,-0.0363717928029323,NA,-0.387143595753198,0.0204635726415491,NA,8,-3603.9103672516,7223.84422553094,644.58592261538,4.12477319543311e-141,1,TRUE
7.38552184055796,0.0460176912157646,NA,-0.26604959717108,0.0045280400823754,-0.390960654718705,0.0206614719019387,NA,9,-3603.89964666829,7225.82866191221,646.570358996655,1.52927358973715e-141,1,TRUE
3.39698913663783,0.0457714315043909,NA,NA,NA,-0.363122753389268,0.0195104538917896,NA,7,-3606.67235894568,7227.36298571064,648.104682795083,7.10086095875472e-142,1,TRUE
2.31898379572338,0.0462917659577984,NA,-0.0308645566978784,NA,0.0181551988156719,NA,NA,7,-3612.90389674947,7239.82606131823,660.567758402669,1.39633147256752e-144,1,FALSE
-16.9077768020713,0.0463302425608746,NA,1.48645950747905,-0.0299205993921962,0.0174780795594037,NA,NA,8,-3612.40057324424,7240.82463751622,661.566334600658,8.47520985563639e-145,1,FALSE
1.49970258511508,0.0460621936714498,NA,NA,NA,0.0225518452139522,NA,NA,6,-3614.90047354962,7241.81464572938,662.556342813826,5.16622014566624e-145,1,FALSE
-25.3537625437132,0.0465428121645352,NA,2.19024406942572,-0.0442766817114215,NA,NA,NA,7,-3618.6149094465,7251.24808671227,671.989783796713,4.62090698371517e-147,1,FALSE
3.14364204261681,0.0464971626264329,NA,-0.0565172185556699,NA,NA,NA,NA,6,-3619.73383612497,7251.48137088007,672.223067964514,4.11216197731367e-147,1,FALSE
1.72331588900622,0.046082064712448,NA,NA,NA,NA,NA,NA,5,-3628.07035890192,7266.15050094424,686.89219802868,2.68354629885575e-150,1,FALSE
-68.0616331612622,NA,NA,-0.0419991307060801,NA,-0.390982774695148,0.0206704890388532,0.0373670993255867,8,-3686.88121603233,7389.78592309238,810.527620176824,3.81608719212116e-177,1,TRUE
-72.5178944138789,NA,NA,0.305130809039972,-0.00684369432243871,-0.385211721428574,0.0203712639632778,0.0373811471638424,9,-3686.85740258397,7391.74417374356,812.485870828005,1.43347315148639e-177,1,TRUE
-68.7008237258704,NA,NA,NA,NA,-0.36347007100024,0.0195814348941515,0.0370692008579082,7,-3690.45315021704,7394.92456825336,815.666265337799,2.92264233083999e-178,1,TRUE
-70.6665044813669,NA,NA,-0.036522116658817,NA,0.0184127921753633,NA,0.0375978180162473,7,-3695.78605007083,7405.59036796094,826.332065045381,1.41164889062182e-180,1,FALSE
-96.9922585998522,NA,NA,2.03124942865319,-0.0407755696882066,0.0174878353819599,NA,0.0376613298332673,8,-3694.87721582836,7405.77792268446,826.519619768903,1.28528577337838e-180,1,FALSE
-71.1056390425944,NA,NA,NA,NA,0.0236177310270044,NA,0.0373261340024824,6,-3698.49646775145,7409.00663413303,829.748331217473,2.55796099312121e-181,1,FALSE
-105.821525576119,NA,NA,2.73647436044181,-0.0551614085616843,NA,NA,0.0378491541017322,7,-3700.91016341659,7415.83859465245,836.580291736891,8.40141698525725e-183,1,FALSE
-70.1759028925255,NA,NA,-0.0625897817152525,NA,NA,NA,0.0377760263662686,6,-3702.59853030545,7417.21075924103,837.952456325474,4.23049110187317e-183,1,FALSE
-70.8220082438081,NA,NA,NA,NA,NA,NA,0.0373014375379374,5,-3712.51532603062,7435.04043520162,855.782132286065,5.68493945808818e-187,1,FALSE
5.66877266171055,NA,NA,-0.0263431793858863,NA,-0.416892860123539,0.0221785143586317,NA,7,-3891.72620398856,7797.4706757964,1218.21237288084,1.13239791596093e-265,1,TRUE
4.89578037333392,NA,NA,NA,NA,-0.399187101622444,0.0214700303490384,NA,6,-3893.20312999674,7798.41995862362,1219.16165570806,7.04473911378099e-266,1,TRUE
15.5618328132401,NA,NA,-0.801823226901774,0.0152885799658765,-0.429816029680732,0.0228483030418135,NA,8,-3891.60235200471,7799.22819503716,1219.9698921216,4.70282271685558e-266,1,TRUE
2.81734119385729,NA,NA,NA,NA,0.025240294588084,NA,NA,5,-3903.47182763712,7816.95343841462,1237.69513549906,6.65841580899194e-270,1,FALSE
3.35399715089003,NA,NA,-0.0200693143780398,NA,0.0224212114013832,NA,NA,6,-3902.61067483277,7817.23504829568,1237.97674538012,5.78389105566461e-270,1,FALSE
-11.692088331236,NA,NA,1.16744044165214,-0.0234174664334924,0.0218941772514936,NA,NA,7,-3902.29780970071,7818.6138872207,1239.35558430514,2.90274600342589e-270,1,FALSE
-22.4065686370155,NA,NA,2.06038764219898,-0.0416243582567749,NA,NA,NA,6,-3912.41330729835,7836.84031322683,1257.58201031127,3.19882820118349e-274,1,FALSE
4.38060688686058,NA,NA,-0.0517235616270394,NA,NA,NA,NA,5,-3913.41699522555,7836.84377359149,1257.58547067593,3.19329843028707e-274,1,FALSE
3.07028275300122,NA,NA,NA,NA,NA,NA,NA,4,-3920.51348392487,7849.03348888007,1269.77518596451,7.19907112999353e-277,1,FALSE
