"(Intercept)","dbh","I(dbh^2)","tmx","I(tmx^2)","wet","I(wet^2)","Year","df","logLik","AICc","delta","weight","cw"
-4.39474383340707,0.00395614265905093,NA,0.0146524312184161,NA,0.0100252658818007,NA,0.00211673399508835,8,-84067.7644357816,168151.529970959,180.338844530663,3.6978772188268e-40,1
-5.99819469769593,NA,NA,0.00691033313720258,0.00121580095494956,0.0102562656587108,NA,0.00301305914398003,8,-84097.5417437813,168211.084586959,239.893460530002,4.32346489418933e-53,1
-5.90665858266074,NA,NA,0.00699999151800195,0.00119420933679907,-0.00018925265835514,0.000343278807082556,0.00300629160004265,9,-84096.6300907118,168211.261555679,240.070429250423,3.95734275833226e-53,1
-5.96704642543903,NA,NA,0.0146212865348769,NA,-0.00281952069436965,0.000422614819877091,0.00304394577370908,8,-84108.2907993599,168232.582698116,261.391571687214,9.28060766672903e-58,1
-6.08156095984244,NA,NA,0.0146808078543709,NA,0.0100352601657054,NA,0.00305315422633635,7,-84109.6780472875,168233.356949654,262.16582322566,6.30158542664217e-58,1
-0.295901790503942,0.00787312582172257,NA,0.00654010429412775,0.00131078814979249,-0.00226788941221776,0.000414278274919546,NA,9,-84127.8918180889,168273.785010433,302.593884004804,1.04859545955523e-66,1
-0.391102127571635,0.00789282823850868,NA,0.00643035916742588,0.0013372374287258,0.0103383383486574,NA,NA,8,-84129.2219754788,168274.445050354,303.253923925018,7.53845115663745e-67,1
-4.34068960965984,0.0155979634999735,-0.000135683221303902,0.00693672722772852,0.00086218897114408,NA,NA,0.0020860188536903,9,-84140.7100473393,168299.421468934,328.230342505558,2.84263920656059e-72,1
-0.284378822100659,0.0079662970022149,NA,0.0149102076850158,NA,-0.00519608244403788,0.0005027462431315,NA,8,-84141.9792096552,168299.959518706,328.768392277794,2.17212952138993e-72,1
-0.400134905623102,0.00799287118955395,NA,0.0149822784084517,NA,0.0100963586479325,NA,NA,7,-84143.9462374294,168301.893329938,330.702203509427,8.25969374349869e-73,1
-4.3989671707545,0.0155931679032311,-0.000135569644942284,0.0124829144471899,NA,NA,NA,0.00211268574462518,8,-84146.8319605541,168309.665020504,338.473894075636,1.69575372867459e-74,1
-0.419340272371743,0.0204416456590645,-0.000143239886086212,0.00645476664033895,0.000983555431693754,NA,NA,NA,8,-84211.7735568472,168439.548213091,468.357086661883,1.06068362594909e-102,1
-0.429020147241335,0.0205198224463942,-0.000143269512083684,0.0127850917513827,NA,NA,NA,NA,7,-84219.7582075578,168453.517270195,482.326143766317,9.82298895358168e-106,1
-4.2439585328868,0.00396446127194495,NA,0.00690352028303006,0.000852570410219881,NA,NA,0.00212685134978096,8,-84220.0526817241,168456.106462844,484.91533641555,2.69158200186175e-106,1
-4.30169577043665,0.00396931223121451,NA,0.0123875595523745,NA,NA,NA,0.0021532041370211,7,-84226.0458473725,168466.092549824,494.90142339564,1.82623381472894e-108,1
-4.55435232444166,0.0154619851117515,-0.000133685229806308,NA,NA,-0.0148116818825051,0.000734211660134618,0.00224057345085661,9,-84245.8781881054,168509.757750466,538.566624037747,6.02252393859654e-118,1
-4.75279229938832,0.0154645965545259,-0.000133651532595998,NA,NA,0.00750347940465441,NA,0.00225655838908828,8,-84250.0602790205,168516.121657437,544.930531008315,2.49961829463116e-119,1
-5.93345802711949,NA,NA,0.00688132971130233,0.000859926966261828,NA,NA,0.00306491455859341,7,-84262.1135769942,168538.228009068,567.03688263896,3.9585891546873e-124,1
-5.99378761941256,NA,NA,0.0124126401070595,NA,NA,NA,0.0030926572944246,6,-84268.2081014573,168548.416844219,577.22571779057,2.42696206909077e-126,1
-0.227848800170809,0.00801150100985962,NA,0.00639102056769954,0.000981116376154145,NA,NA,NA,7,-84296.6762705949,168607.353396269,636.162269840512,3.86503401142483e-139,1
-0.237347738184334,0.00808357431292828,NA,0.0127054359640819,NA,NA,NA,NA,6,-84304.6321600742,168621.264961453,650.07383502429,3.68379388799875e-142,1
-4.4570005680314,0.00399811128745035,NA,NA,NA,-0.0147472503890871,0.0007314977177247,0.00227948913219424,8,-84322.6917516887,168661.384602774,690.193476344837,7.15197359305169e-151,1
-4.65497491118088,0.00400313334989956,NA,NA,NA,0.00748509427441526,NA,0.00229554080844754,7,-84326.8472429973,168667.695341074,696.50421464516,3.04836166856396e-152,1
-0.323206970502965,0.0207410404469775,-0.000142022823987534,NA,NA,-0.017682527127488,0.000829141592683628,NA,8,-84327.1950205264,168670.391140449,699.200014020229,7.91919606642663e-153,1
-0.513721722143648,0.0207981844057648,-0.000142097405091677,NA,NA,0.0075179323864382,NA,NA,7,-84332.536845297,168679.074545673,707.883419244579,1.03063196745775e-154,1
-4.64970811015523,0.0154522427581279,-0.000133469233302429,NA,NA,NA,NA,0.00226395394397432,7,-84341.9246859809,168697.850227041,726.659100612422,8.63010745005816e-159,1
-6.15924122398537,NA,NA,NA,NA,-0.0150209245687443,0.000740636755722686,0.00322574813874929,7,-84365.3793838173,168744.759622714,773.568496285268,5.62044054315381e-169,1
0.030078457112202,NA,NA,0.0057058163233642,0.00152919385526515,-0.00695815091319127,0.000573981550433019,NA,8,-84365.692422156,168747.385943708,776.194817279378,1.51172223253504e-169,1
-0.10081256271848,NA,NA,0.00555003282892839,0.00156661312683282,0.0105076228765234,NA,NA,7,-84368.2508168188,168750.502488717,779.311362288223,3.18216613940848e-170,1
-6.36192461638144,NA,NA,NA,NA,0.00748910867673251,NA,0.00324323866142753,6,-84369.6375199571,168751.275681219,780.084554790199,2.16185335782484e-170,1
0.0480374959723523,NA,NA,0.0154746112362511,NA,-0.0104439064299364,0.000679497066373324,NA,7,-84384.9200632666,168783.840981613,812.649855183932,1.83383856023454e-177,1
-0.107092038380279,NA,NA,0.015573609287102,NA,0.0102245993757112,NA,NA,6,-84388.5213314882,168789.043304281,817.852177852212,1.36047663161116e-178,1
-0.131593217159386,0.00839467124973211,NA,NA,NA,-0.017828467706832,0.000833332840526986,NA,7,-84410.0421639262,168834.085182932,862.894056502992,2.25409081932722e-188,1
-0.322878692060316,0.00844314366647217,NA,NA,NA,0.00749894039392639,NA,NA,6,-84415.444694937,168842.890031179,871.69890474985,2.7607234636161e-190,1
-4.55195057038227,0.00400659438149886,NA,NA,NA,NA,NA,0.00230269970967506,6,-84418.3823277736,168848.765296852,877.574170423119,1.46293548926809e-191,1
-0.396430910602724,0.0208009135863469,-0.000141942923409634,NA,NA,NA,NA,NA,6,-84424.8369717059,168861.674584716,890.483458287694,2.30148915687233e-194,1
-6.26002352802394,NA,NA,NA,NA,NA,NA,0.00325107235914392,5,-84461.2350860763,168932.470630224,961.279503795144,9.7463719406914e-210,1
-0.20603530914598,0.0084579295230063,NA,NA,NA,NA,NA,NA,5,-84507.411629385,169024.823716841,1053.63259041245,8.60250687898958e-230,1
0.0696266883672886,NA,NA,0.00549048007927795,0.00120676190199896,NA,NA,NA,6,-84541.4594433878,169094.91952808,1123.72840165152,5.17026752958957e-245,1
0.0612031762401679,NA,NA,0.0132605920039208,NA,NA,NA,NA,5,-84553.532434875,169117.065327821,1145.87420139258,8.02811718735793e-250,1
0.224563094147659,NA,NA,NA,NA,-0.0237452927032462,0.00102845367112536,NA,6,-84674.2033828866,169360.407407078,1389.2162806491,1.15758418642847e-302,1
-0.00928696631451069,NA,NA,NA,NA,0.0075111363138536,NA,NA,5,-84682.452783123,169374.906024317,1403.71489788854,8.226552131494e-306,1
0.108315262696358,NA,NA,NA,NA,NA,NA,NA,4,-84774.8980855813,169557.796476541,1586.60535011231,0,1
