"(Intercept)","dbh","I(dbh^2)","pet","I(pet^2)","wet","I(wet^2)","Year","df","logLik","AICc","delta","weight","cw","any_u_shaped"
80.4675919473554,0.146767006917408,-0.0010769055574497,-1.08769651963415,0.822875688610215,NA,NA,-0.0408263849034322,9,-4257.95742970101,8533.95289828621,256.538252673092,1.96293426461914e-56,1,TRUE
12.9520632421189,-0.0167466011560483,0.000645302401474116,-1.73952046948257,1.12977489327034,-1.92764407587885,0.0912486298062155,NA,10,-4262.62206647602,8545.2906347487,267.87598913558,6.77559696139973e-59,1,TRUE
12.4348230572681,0.0140872884378044,NA,-1.71675748278344,1.11854211016664,-1.89111535252285,0.0894663098708653,NA,9,-4267.85934490433,8553.75672869286,276.342083079742,9.83011555248527e-61,1,TRUE
81.3385480448325,0.149418908684453,-0.00111884474291334,0.581711452358408,NA,NA,NA,-0.0416977190277177,8,-4271.51157496131,8559.05357460042,281.638928987299,6.95605726132344e-62,1,FALSE
75.074234668847,0.0912706119426712,NA,-1.14280423310871,0.854925521733133,NA,NA,-0.0377636632364685,8,-4272.83594531331,8561.7023153044,284.287669691288,1.85010515200403e-62,1,TRUE
17.1599910910382,NA,NA,-1.55817576527489,1.03115459781889,-1.88744588623078,0.0893147116272632,-0.00228869191971569,9,-4279.86476191305,8577.76756271029,300.352917097176,6.00720237659743e-66,1,TRUE
12.7021813424043,NA,NA,-1.61219473632573,1.06083053352065,-1.89330122931402,0.0895901136578797,NA,8,-4282.03667421588,8580.10377310955,302.689127496431,1.86797311219062e-66,1,TRUE
83.5974848475806,0.146039273705162,-0.00107476381567752,NA,NA,-0.122981993351017,NA,-0.041936704735407,8,-4283.55280227491,8583.13602922761,305.721383614489,4.10132864005947e-67,1,FALSE
75.7928535058477,0.0918292074035831,NA,0.591661973659379,NA,NA,NA,-0.0385622527465031,7,-4287.458764494,8588.94118762764,311.526542014519,2.25087014540236e-68,1,FALSE
11.8333565613384,-0.0168400529506796,0.000621808930330097,0.554440858362035,NA,-1.92858656326233,0.0915220360070229,NA,9,-4289.46175778598,8596.96155445615,319.546908843035,4.080843243849e-70,1,TRUE
11.3485755993757,0.0128851184643065,NA,0.554101175197845,NA,-1.89391395836382,0.0898273951562353,NA,8,-4294.20940524752,8604.44923517283,327.034589559715,9.65652132536754e-72,1,TRUE
78.0547329972708,0.0903581577830479,NA,NA,NA,-0.125678315843523,NA,-0.0387936083339719,7,-4298.96155595831,8611.94677055626,334.53212494314,2.27379643625736e-73,1,FALSE
17.515824087118,NA,NA,0.534702531840751,NA,-1.88848619099077,0.0895733519183198,-0.00299296084667632,8,-4302.13426064629,8620.29894597038,342.884300357264,3.49220503654152e-75,1,TRUE
11.6468771812324,NA,NA,0.542763268821708,NA,-1.89606860111156,0.0899377338698609,NA,7,-4305.81452103085,8625.65270070134,348.238055088219,2.40185433798392e-76,1,TRUE
3.99947708663419,-0.00814728728180288,0.00046832489422116,-1.7457857871454,1.14583217745372,-0.123030561219709,NA,NA,9,-4338.43029445338,8694.89862779096,417.483982177846,2.20792669899411e-91,1,TRUE
3.75013729188334,0.014201302716173,NA,-1.7301536318322,1.1379548492568,-0.122035714471581,NA,NA,8,-4341.15726078744,8698.34494625268,420.930300639558,3.94117850718182e-92,1,TRUE
9.01715484944901,NA,NA,-1.56168585177326,1.04482737960969,-0.12149654400521,NA,-0.00255620377176953,8,-4352.66494664301,8721.36031796382,443.945672350705,3.96188293731987e-97,1,TRUE
4.00807595214931,NA,NA,-1.62301513034329,1.07867452016298,-0.121884781439981,NA,NA,7,-4355.34003173436,8724.70372210835,447.289076495235,7.44544489724939e-98,1,TRUE
84.7785217793725,0.154363637848017,-0.00120498331598951,NA,NA,NA,NA,-0.0431904981562382,7,-4359.48190040417,8732.98745944797,455.572813834853,1.18331384467307e-99,1,FALSE
2.83639462647514,-0.00822429823149702,0.000444139305242133,0.581249123466468,NA,-0.118404590504566,NA,NA,8,-4365.09131231298,8746.21304930375,468.798403690636,1.58927700102961e-102,1,FALSE
2.60786069183026,0.0129788715787646,NA,0.580718590928878,NA,-0.117518012759854,NA,NA,7,-4367.48557757855,8748.99481379672,471.580168183606,3.95500570221865e-103,1,FALSE
13.0059061125328,-0.0185472453913988,0.000615479543543787,NA,NA,-2.0395568409091,0.0965265245451296,NA,8,-4372.1456297711,8760.32168422,482.907038606887,1.37261409097554e-105,1,TRUE
9.35422511342613,NA,NA,0.559391914550734,NA,-0.117323698253618,NA,-0.00327122154129477,7,-4374.73053134458,8763.48472132878,486.070075715663,2.82295315743318e-106,1,FALSE
12.5205514677868,0.0108974349787145,NA,NA,NA,-2.00442958755761,0.0948156349289238,NA,7,-4376.78406882861,8767.59179629685,490.177150683729,3.62129307432413e-107,1,TRUE
78.7837785277804,0.0922421983275931,NA,NA,NA,NA,NA,-0.0397960921051706,6,-4378.03126859886,8768.08027743004,490.665631816926,2.83655588108846e-107,1,FALSE
2.89938361791898,NA,NA,0.568785387733957,NA,-0.117626323636021,NA,NA,6,-4379.07146652545,8770.16067328321,492.746027670095,1.00239553644803e-107,1,FALSE
20.4376649705249,NA,NA,NA,NA,-1.9901005691149,0.0941282477586954,-0.0039346333003008,7,-4378.67311075769,8771.369880155,493.955234541882,5.47599683158325e-108,1,TRUE
12.7500274497417,NA,NA,NA,NA,-2.00356042430403,0.094777627202561,NA,6,-4385.09820438394,8782.21414900019,504.799503387076,2.41913513053797e-110,1,TRUE
2.59739499304115,-0.00346729130281996,0.000372794226089988,-1.44455196516452,1.02257543556416,NA,NA,NA,8,-4416.12900010841,8848.2884248946,570.873779281488,1.08595897757563e-124,1,TRUE
2.40915079689075,0.0142915042930824,NA,-1.43558263173239,1.01774040391052,NA,NA,NA,7,-4417.79128470903,8849.60622805769,572.191582444571,5.61896205080259e-125,1,TRUE
8.28348833630903,NA,NA,-1.26000303223725,0.920907563236364,NA,NA,-0.00286231129886862,7,-4428.34674482033,8870.71714828028,593.302502667164,1.4637874477847e-129,1,TRUE
2.66999558703811,NA,NA,-1.32773172330323,0.958269377743547,NA,NA,NA,6,-4431.56422125904,8875.14618275039,597.731537137275,1.59854697657685e-130,1,TRUE
1.60367220885016,-0.00374879043703118,0.000354992331037359,0.630026830458326,NA,NA,NA,NA,7,-4436.83684841042,8887.69735546046,610.282709847346,3.00796569352438e-133,1,FALSE
1.42890484176433,0.0131682609738704,NA,0.629150005736933,NA,NA,NA,NA,6,-4438.31643298202,8888.65060619635,611.235960583232,1.86757095696698e-133,1,FALSE
8.60847763864425,NA,NA,0.607723447341961,NA,NA,NA,-0.0034878985300322,6,-4445.06912194835,8902.155984129,624.741338515887,2.18082870757685e-136,1,FALSE
1.72321136299039,NA,NA,0.617494143485371,NA,NA,NA,NA,5,-4449.82732849501,8909.66732590893,632.252680295818,5.09981488329553e-138,1,FALSE
3.55996915224318,-0.00976055715490519,0.000429840853013009,NA,NA,-0.131463448117729,NA,NA,7,-4452.88056173683,8919.78478211328,642.370136500165,3.24023651466394e-140,1,FALSE
3.33655781715121,0.0107791441376302,NA,NA,NA,-0.130472875442829,NA,NA,6,-4455.13342488288,8922.28458999808,644.869944384962,9.28432483127211e-141,1,FALSE
12.0143688819639,NA,NA,NA,NA,-0.130006307198281,NA,-0.00428663915599098,6,-4455.61145185983,8923.24064395197,645.825998338856,5.75633218901596e-141,1,FALSE
3.56865289152253,NA,NA,NA,NA,-0.130505417976309,NA,NA,5,-4463.20537583573,8936.42342059037,659.008774977252,7.89845727633023e-144,1,FALSE
11.3712428106671,NA,NA,NA,NA,NA,NA,-0.00459362033102709,5,-4538.67603541296,9087.36473974483,809.950094131718,1.32145163720941e-176,1,FALSE
2.2398551393488,-0.00443535858287018,0.000322768258815708,NA,NA,NA,NA,NA,6,-4537.8297668691,9087.67727397052,810.262628357406,1.13027814071077e-176,1,FALSE
2.07989332465834,0.0109580881429532,NA,NA,NA,NA,NA,NA,5,-4539.04151414773,9088.09569721437,810.681051601257,9.16908239904563e-177,1,FALSE
2.31554338704419,NA,NA,NA,NA,NA,NA,NA,4,-4546.96602912768,9101.94050241833,824.525856805218,9.03575868891673e-180,1,FALSE
