"site","coreID","core_measurement","Year","species_code","genus","species","treeID","canopy_position","tree_status","dbh","agb","agb_inc","BAI","Date","CO2","residuals","pre","pet"
"NewMexico","NewMexico.lts336a",0.17,1936,"PIPO","Pinus","ponderosa","NewMexico.lts336",NA,"alive",21.213,0.07500232,0.0005663516,2.195785,"15/06/1936",308.7454,-0.28829490866113,24.2444449530708,3.75555558999379
"NewMexico","NewMexico.lts336a",0.61,1937,"PIPO","Pinus","ponderosa","NewMexico.lts336",NA,"alive",21.356,0.07623874,0.001236418,4.781007,"15/06/1937",309.1504,0.148573203670449,33.1333333651225,3.61111115084754
"NewMexico","NewMexico.lts336a",0.24,1938,"PIPO","Pinus","ponderosa","NewMexico.lts336",NA,"alive",21.428,0.07686614,0.000627396,2.419378,"15/06/1938",309.6082,-0.228176887001804,28.488889058431,3.60000005033281
"NewMexico","NewMexico.lts336a",0.31,1939,"PIPO","Pinus","ponderosa","NewMexico.lts336",NA,"alive",21.498,0.07747925,0.000613113,2.35998,"15/06/1939",310.0768,-0.167234130235715,27.5222224129571,3.72222228844961
"NewMexico","NewMexico.lts336a",0.39,1940,"PIPO","Pinus","ponderosa","NewMexico.lts336",NA,"alive",21.588,0.07827212,0.0007928683,3.04557,"15/06/1940",310.4871,-0.0969030661462053,30.3444448047214,3.71111112170749
"NewMexico","NewMexico.lts336a",0.76,1941,"PIPO","Pinus","ponderosa","NewMexico.lts336",NA,"alive",21.746,0.07967659,0.001404473,5.377442,"15/06/1941",310.7975,0.264754838689666,56.3333343929715,3.22222226195865
"NewMexico","NewMexico.lts336a",0.76,1942,"PIPO","Pinus","ponderosa","NewMexico.lts336",NA,"alive",21.905,0.08110623,0.001429635,5.451063,"15/06/1942",310.9933,0.259727620484378,26.0888893604279,3.70000010066562
"NewMexico","NewMexico.lts336a",0.64,1943,"PIPO","Pinus","ponderosa","NewMexico.lts336",NA,"alive",22.027,0.08221433,0.001108109,4.209502,"15/06/1943",311.0459,0.13982554603036,28.3111114237044,3.91111120912764
"NewMexico","NewMexico.lts336a",0.75,1944,"PIPO","Pinus","ponderosa","NewMexico.lts336",NA,"alive",22.179,0.08360858,0.001394245,5.277335,"15/06/1944",310.989,0.256445449189746,33.2333337995741,3.51111112700568
"NewMexico","NewMexico.lts336a",0.62,1945,"PIPO","Pinus","ponderosa","NewMexico.lts336",NA,"alive",22.297,0.08470146,0.001092879,4.121902,"15/06/1945",310.8733,0.140355939881779,27.1666669315762,3.67777785989973
"NewMexico","NewMexico.lts336a",0.24,1946,"PIPO","Pinus","ponderosa","NewMexico.lts336",NA,"alive",22.361,0.08529807,0.0005966063,2.244756,"15/06/1946",310.8083,-0.218466928386073,23.1444447040558,3.86666672759586
"NewMexico","NewMexico.lts336a",0.19,1947,"PIPO","Pinus","ponderosa","NewMexico.lts336",NA,"alive",22.415,0.08580357,0.0005055038,1.899017,"15/06/1947",310.8038,-0.240927609928047,23.6888893975152,3.78888897101084
"NewMexico","NewMexico.lts336a",0.61,1948,"PIPO","Pinus","ponderosa","NewMexico.lts336",NA,"alive",22.543,0.08700956,0.001205996,4.519671,"15/06/1948",310.8721,0.211195817043119,39.9444447623359,3.48888896571265
"NewMexico","NewMexico.lts336a",0.59,1949,"PIPO","Pinus","ponderosa","NewMexico.lts336",NA,"alive",22.685,0.08836029,0.001350728,5.044122,"15/06/1949",311.0242,0.225361276700841,42.1666676733229,3.46666677792867
"NewMexico","NewMexico.lts336a",0.05,1950,"PIPO","Pinus","ponderosa","NewMexico.lts336",NA,"alive",22.707,0.08857077,0.0002104785,0.7843175,"15/06/1950",311.2407,-0.281529452891875,26.944445265664,3.85555566681756
"NewMexico","NewMexico.lts336a",0.06,1951,"PIPO","Pinus","ponderosa","NewMexico.lts336",NA,"alive",22.732,0.08881035,0.0002395753,0.8921927,"15/06/1951",311.4847,-0.242841942569166,24.6222227414449,3.85555562708113
"NewMexico","NewMexico.lts336a",0.53,1952,"PIPO","Pinus","ponderosa","NewMexico.lts336",NA,"alive",22.841,0.08985981,0.001049467,3.901432,"15/06/1952",311.7859,0.248131931607843,37.8111122979059,3.58888896306356
"NewMexico","NewMexico.lts336a",0.13,1953,"PIPO","Pinus","ponderosa","NewMexico.lts336",NA,"alive",22.88,0.09023726,0.0003774445,1.400458,"15/06/1953",312.1931,-0.141469899209636,26.7333336406284,3.63333336512248
"NewMexico","NewMexico.lts336a",0.32,1954,"PIPO","Pinus","ponderosa","NewMexico.lts336",NA,"alive",22.96,0.09101472,0.0007774633,2.880212,"15/06/1954",312.7537,0.0462500628764428,28.8555560310682,3.87777785460154
"NewMexico","NewMexico.lts336a",0.15,1955,"PIPO","Pinus","ponderosa","NewMexico.lts336",NA,"alive",23.003,0.0914344,0.0004196769,1.552268,"15/06/1955",313.4586,-0.139788345590413,26.811111609141,3.64444453186459
"NewMexico","NewMexico.lts336a",0,1956,"PIPO","Pinus","ponderosa","NewMexico.lts336",NA,"alive",23.003,0.0914344,0,0,"15/06/1956",314.126,-0.319481812922367,19.6888890266418,3.92222226990594
"NewMexico","NewMexico.lts336a",0.45,1957,"PIPO","Pinus","ponderosa","NewMexico.lts336",NA,"alive",23.09,0.09228735,0.000852949,3.149518,"15/06/1957",314.6769,0.0884919799546287,34.6333335770501,3.60000006357829
"NewMexico","NewMexico.lts336a",0.42,1958,"PIPO","Pinus","ponderosa","NewMexico.lts336",NA,"alive",23.172,0.09309598,0.000808636,2.979395,"15/06/1958",315.1709,0.00657454522418921,34.0555562973023,3.51111114025116
"NewMexico","NewMexico.lts336a",0.37,1959,"PIPO","Pinus","ponderosa","NewMexico.lts336",NA,"alive",23.28,0.094168,0.001072017,3.940198,"15/06/1959",315.6582,-0.101902191706182,28.3000007205539,3.65555563237932
"NewMexico","NewMexico.lts336a",0.78,1960,"PIPO","Pinus","ponderosa","NewMexico.lts336",NA,"alive",23.45,0.09587156,0.00170356,6.239282,"15/06/1960",316.1464,0.246948807761274,29.3888892067803,3.60000006357829
"NewMexico","NewMexico.lts336a",0.65,1961,"PIPO","Pinus","ponderosa","NewMexico.lts336",NA,"alive",23.572,0.0971063,0.001234741,4.505581,"15/06/1961",316.667,0.0571643181845132,28.8888894716899,3.56666674878862
"NewMexico","NewMexico.lts336a",0.77,1962,"PIPO","Pinus","ponderosa","NewMexico.lts336",NA,"alive",23.706,0.09847425,0.001367954,4.975695,"15/06/1962",317.2378,0.122501973666274,27.2555555502574,3.60000007682376
"NewMexico","NewMexico.lts336a",0.49,1963,"PIPO","Pinus","ponderosa","NewMexico.lts336",NA,"alive",23.823,0.09967875,0.001204497,4.367515,"15/06/1963",317.8368,-0.203960593038357,22.6000004344516,3.75555562973022
"NewMexico","NewMexico.lts336a",0.62,1964,"PIPO","Pinus","ponderosa","NewMexico.lts336",NA,"alive",23.93,0.1007885,0.001109797,4.013048,"15/06/1964",318.4488,-0.11014802616146,23.4111118846469,3.55555560853746
"NewMexico","NewMexico.lts336a",1.21,1965,"PIPO","Pinus","ponderosa","NewMexico.lts336",NA,"alive",24.121,0.1027892,0.002000664,7.208181,"15/06/1965",319.1043,0.454812888625284,44.0888902876113,3.42222230964237
"NewMexico","NewMexico.lts336a",1.02,1966,"PIPO","Pinus","ponderosa","NewMexico.lts336",NA,"alive",24.285,0.1045272,0.001737956,6.234949,"15/06/1966",319.8608,0.250547921565646,31.9777780638801,3.71111118793487
"NewMexico","NewMexico.lts336a",0.33,1967,"PIPO","Pinus","ponderosa","NewMexico.lts336",NA,"alive",24.348,0.1051997,0.0006725763,2.406365,"15/06/1967",320.7604,-0.444438225977279,27.2222227520413,3.74444455570645
"NewMexico","NewMexico.lts336a",0.87,1968,"PIPO","Pinus","ponderosa","NewMexico.lts336",NA,"alive",24.494,0.106769,0.001569236,5.600621,"15/06/1968",321.7668,0.0975369651671093,32.9111120965746,3.55555563502841
"NewMexico","NewMexico.lts336a",0.94,1969,"PIPO","Pinus","ponderosa","NewMexico.lts336",NA,"alive",24.663,0.1086039,0.001834902,6.524721,"15/06/1969",322.824,0.173790956452648,40.8555560641819,3.57777778307597
"NewMexico","NewMexico.lts336a",0.5,1970,"PIPO","Pinus","ponderosa","NewMexico.lts336",NA,"alive",24.767,0.1097429,0.001139025,4.037512,"15/06/1970",323.8883,-0.258134213007042,28.1000000503328,3.63333339161343
"NewMexico","NewMexico.lts336b",1.11,1903,"PIPO","Pinus","ponderosa","NewMexico.lts336",NA,"alive",16.337,0.03980968,0.001408507,6.138949,"15/06/1903",296.652,0.159747890005218,36.8777783976661,3.51111117998759
"NewMexico","NewMexico.lts336b",0.25,1904,"PIPO","Pinus","ponderosa","NewMexico.lts336",NA,"alive",16.362,0.03995752,0.0001478412,0.6420434,"15/06/1904",297.0012,-0.689528563810926,19.5111112967134,3.85555561383565
"NewMexico","NewMexico.lts336b",1.08,1905,"PIPO","Pinus","ponderosa","NewMexico.lts336",NA,"alive",16.599,0.04137524,0.001417723,6.13534,"15/06/1905",297.4366,0.151198211095475,38.6555560694801,3.58888894981808
"NewMexico","NewMexico.lts336b",1.22,1906,"PIPO","Pinus","ponderosa","NewMexico.lts336",NA,"alive",16.795,0.04256987,0.001194623,5.140607,"15/06/1906",297.8837,0.301932389863308,41.1444456312391,3.61111117733849
"NewMexico","NewMexico.lts336b",1.2,1907,"PIPO","Pinus","ponderosa","NewMexico.lts336",NA,"alive",17.036,0.04406632,0.001496451,6.403564,"15/06/1907",298.3233,0.292678245398782,36.6333338949416,3.81111121177673
"NewMexico","NewMexico.lts336b",1.05,1908,"PIPO","Pinus","ponderosa","NewMexico.lts336",NA,"alive",17.226,0.04526755,0.001201232,5.112769,"15/06/1908",298.7272,0.153439075543293,33.7111120224,3.7555556429757
"NewMexico","NewMexico.lts336b",0.88,1909,"PIPO","Pinus","ponderosa","NewMexico.lts336",NA,"alive",17.417,0.04649422,0.001226668,5.196833,"15/06/1909",299.0624,-0.00578355697256094,23.3000001907349,3.83333334657881
"NewMexico","NewMexico.lts336b",0.5,1910,"PIPO","Pinus","ponderosa","NewMexico.lts336",NA,"alive",17.526,0.04720286,0.0007086479,2.991414,"15/06/1910",299.3141,-0.37499024926437,24.2666669421726,3.98888895246718
"NewMexico","NewMexico.lts336b",0.94,1911,"PIPO","Pinus","ponderosa","NewMexico.lts336",NA,"alive",17.709,0.04840673,0.001203863,5.064251,"15/06/1911",299.5416,0.0758161499469354,39.7666680018108,3.82222225930956
"NewMexico","NewMexico.lts336b",0.92,1912,"PIPO","Pinus","ponderosa","NewMexico.lts336",NA,"alive",17.891,0.04962161,0.001214885,5.088752,"15/06/1912",299.82,0.0666307498600603,36.6444457901849,3.46666672494676
"NewMexico","NewMexico.lts336b",0.72,1913,"PIPO","Pinus","ponderosa","NewMexico.lts336",NA,"alive",18.054,0.05072462,0.001103009,4.601675,"15/06/1913",300.1743,-0.122552932131869,27.6555562549168,3.66666665342119
"NewMexico","NewMexico.lts336b",0.94,1914,"PIPO","Pinus","ponderosa","NewMexico.lts336",NA,"alive",18.254,0.05209739,0.001372771,5.703247,"15/06/1914",300.5865,0.108257636332779,42.211111969418,3.50000003973643
"NewMexico","NewMexico.lts336b",0.8,1915,"PIPO","Pinus","ponderosa","NewMexico.lts336",NA,"alive",18.449,0.05345652,0.001359124,5.621161,"15/06/1915",301.0586,-0.0209453332389561,38.2888896531529,3.43333335717519
"NewMexico","NewMexico.lts336b",0.77,1916,"PIPO","Pinus","ponderosa","NewMexico.lts336",NA,"alive",18.606,0.0545657,0.001109188,4.56916,"15/06/1916",301.5742,-0.0401693312065717,33.455556233724,3.96666679117415
"NewMexico","NewMexico.lts336b",0.53,1917,"PIPO","Pinus","ponderosa","NewMexico.lts336",NA,"alive",18.706,0.05527916,0.0007134594,2.930478,"15/06/1917",302.1061,-0.269421069786735,21.0888889829318,3.71111116144392
"NewMexico","NewMexico.lts336b",0.61,1918,"PIPO","Pinus","ponderosa","NewMexico.lts336",NA,"alive",18.837,0.05622204,0.0009428741,3.862693,"15/06/1918",302.6124,-0.178706215403576,31.0000002119276,3.90000004238552
"NewMexico","NewMexico.lts336b",1.24,1919,"PIPO","Pinus","ponderosa","NewMexico.lts336",NA,"alive",19.061,0.05785606,0.001634027,6.667364,"15/06/1919",303.0476,0.461970622997516,55.0777783658769,3.3000000582801
"NewMexico","NewMexico.lts336b",0.91,1920,"PIPO","Pinus","ponderosa","NewMexico.lts336",NA,"alive",19.24,0.05918174,0.00132568,5.384595,"15/06/1920",303.3881,0.14260564169905,33.4333341386583,3.68888890743256
"NewMexico","NewMexico.lts336b",1.04,1921,"PIPO","Pinus","ponderosa","NewMexico.lts336",NA,"alive",19.453,0.06078252,0.001600777,6.472945,"15/06/1921",303.6591,0.283195355171722,46.5333336724175,3.60000005033281
"NewMexico","NewMexico.lts336b",0.6,1922,"PIPO","Pinus","ponderosa","NewMexico.lts336",NA,"alive",19.583,0.06177204,0.0009895168,3.985644,"15/06/1922",303.8949,-0.146264062663777,20.6333340754112,3.73333338896434
"NewMexico","NewMexico.lts336b",0.64,1923,"PIPO","Pinus","ponderosa","NewMexico.lts336",NA,"alive",19.699,0.06266303,0.0008909951,3.578833,"15/06/1923",304.1296,-0.0957775194164227,29.022222465939,3.65555561913384
"NewMexico","NewMexico.lts336b",0.8,1924,"PIPO","Pinus","ponderosa","NewMexico.lts336",NA,"alive",19.848,0.06381867,0.001155632,4.627961,"15/06/1924",304.3854,0.0746482772391918,34.8000008000268,3.57777784930335
"NewMexico","NewMexico.lts336b",0.43,1925,"PIPO","Pinus","ponderosa","NewMexico.lts336",NA,"alive",19.922,0.06439728,0.0005786173,2.311411,"15/06/1925",304.6646,-0.284995770017328,28.4111116727193,3.92222233613332
"NewMexico","NewMexico.lts336b",0.75,1926,"PIPO","Pinus","ponderosa","NewMexico.lts336",NA,"alive",20.073,0.06558764,0.001190356,4.743212,"15/06/1926",304.992,0.0452784855135934,38.8888896306356,3.41111115614573
"NewMexico","NewMexico.lts336b",0.66,1927,"PIPO","Pinus","ponderosa","NewMexico.lts336",NA,"alive",20.186,0.06648694,0.0008993055,3.572986,"15/06/1927",305.3711,-0.0345436394254831,33.8000005086263,3.81111114554935
"NewMexico","NewMexico.lts336b",0.46,1928,"PIPO","Pinus","ponderosa","NewMexico.lts336",NA,"alive",20.281,0.06724865,0.0007617064,3.019357,"15/06/1928",305.7965,-0.224479405948972,27.85555596898,3.7222222884496
"NewMexico","NewMexico.lts336b",1.02,1929,"PIPO","Pinus","ponderosa","NewMexico.lts336",NA,"alive",20.453,0.06864095,0.001392294,5.502694,"15/06/1929",306.2273,0.345451917370999,36.3222229215834,3.52222228050232
"NewMexico","NewMexico.lts336b",0.84,1930,"PIPO","Pinus","ponderosa","NewMexico.lts336",NA,"alive",20.603,0.06986917,0.00122822,4.836796,"15/06/1930",306.6139,0.175229892827215,33.9000010490418,3.63333337836795
"NewMexico","NewMexico.lts336b",0.68,1931,"PIPO","Pinus","ponderosa","NewMexico.lts336",NA,"alive",20.748,0.07106901,0.001199848,4.709165,"15/06/1931",306.9661,0.0248339310696034,36.1222223705716,3.51111115349664
"NewMexico","NewMexico.lts336b",0.77,1932,"PIPO","Pinus","ponderosa","NewMexico.lts336",NA,"alive",20.914,0.07245805,0.001389034,5.431729,"15/06/1932",307.3024,0.124244369854403,38.5777781804403,3.62222227785322
"NewMexico","NewMexico.lts336b",0.53,1933,"PIPO","Pinus","ponderosa","NewMexico.lts336",NA,"alive",21.005,0.07322658,0.0007685353,2.996003,"15/06/1933",307.6412,-0.106556519740299,28.8000004664063,3.55555562178294
"NewMexico","NewMexico.lts336b",0.26,1934,"PIPO","Pinus","ponderosa","NewMexico.lts336",NA,"alive",21.043,0.07354901,0.0003224238,1.254928,"15/06/1934",307.9971,-0.367583733414321,25.4666672547658,4.00000014570024
"NewMexico","NewMexico.lts336b",0.7,1935,"PIPO","Pinus","ponderosa","NewMexico.lts336",NA,"alive",21.147,0.07443597,0.0008869642,3.446139,"15/06/1935",308.3682,0.0811509428430268,32.6000005933974,3.52222226725684
"NewMexico","NewMexico.lts336b",0.49,1936,"PIPO","Pinus","ponderosa","NewMexico.lts336",NA,"alive",21.213,0.07500232,0.0005663516,2.195785,"15/06/1936",308.7454,-0.120360999087255,24.2444449530708,3.75555558999379
"NewMexico","NewMexico.lts336b",0.82,1937,"PIPO","Pinus","ponderosa","NewMexico.lts336",NA,"alive",21.356,0.07623874,0.001236418,4.781007,"15/06/1937",309.1504,0.217874830055439,33.1333333651225,3.61111115084754
"NewMexico","NewMexico.lts336b",0.48,1938,"PIPO","Pinus","ponderosa","NewMexico.lts336",NA,"alive",21.428,0.07686614,0.000627396,2.419378,"15/06/1938",309.6082,-0.114145100220876,28.488889058431,3.60000005033281
"NewMexico","NewMexico.lts336b",0.39,1939,"PIPO","Pinus","ponderosa","NewMexico.lts336",NA,"alive",21.498,0.07747925,0.000613113,2.35998,"15/06/1939",310.0768,-0.196423427644824,27.5222224129571,3.72222228844961
"NewMexico","NewMexico.lts336b",0.51,1940,"PIPO","Pinus","ponderosa","NewMexico.lts336",NA,"alive",21.588,0.07827212,0.0007928683,3.04557,"15/06/1940",310.4871,-0.0689633387555301,30.3444448047214,3.71111112170749
"NewMexico","NewMexico.lts336b",0.82,1941,"PIPO","Pinus","ponderosa","NewMexico.lts336",NA,"alive",21.746,0.07967659,0.001404473,5.377442,"15/06/1941",310.7975,0.24822989133682,56.3333343929715,3.22222226195865
"NewMexico","NewMexico.lts336b",0.83,1942,"PIPO","Pinus","ponderosa","NewMexico.lts336",NA,"alive",21.905,0.08110623,0.001429635,5.451063,"15/06/1942",310.9933,0.265147441128154,26.0888893604279,3.70000010066562
"NewMexico","NewMexico.lts336b",0.58,1943,"PIPO","Pinus","ponderosa","NewMexico.lts336",NA,"alive",22.027,0.08221433,0.001108109,4.209502,"15/06/1943",311.0459,0.0217757522189603,28.3111114237044,3.91111120912764
"NewMexico","NewMexico.lts336b",0.77,1944,"PIPO","Pinus","ponderosa","NewMexico.lts336",NA,"alive",22.179,0.08360858,0.001394245,5.277335,"15/06/1944",310.989,0.218095776270672,33.2333337995741,3.51111112700568
"NewMexico","NewMexico.lts336b",0.56,1945,"PIPO","Pinus","ponderosa","NewMexico.lts336",NA,"alive",22.297,0.08470146,0.001092879,4.121902,"15/06/1945",310.8733,0.0140827944970453,27.1666669315762,3.67777785989973
"NewMexico","NewMexico.lts336b",0.4,1946,"PIPO","Pinus","ponderosa","NewMexico.lts336",NA,"alive",22.361,0.08529807,0.0005966063,2.244756,"15/06/1946",310.8083,-0.140293107180887,23.1444447040558,3.86666672759586
"NewMexico","NewMexico.lts336b",0.35,1947,"PIPO","Pinus","ponderosa","NewMexico.lts336",NA,"alive",22.415,0.08580357,0.0005055038,1.899017,"15/06/1947",310.8038,-0.185065888126513,23.6888893975152,3.78888897101084
"NewMexico","NewMexico.lts336b",0.67,1948,"PIPO","Pinus","ponderosa","NewMexico.lts336",NA,"alive",22.543,0.08700956,0.001205996,4.519671,"15/06/1948",310.8721,0.139728221525637,39.9444447623359,3.48888896571265
"NewMexico","NewMexico.lts336b",0.83,1949,"PIPO","Pinus","ponderosa","NewMexico.lts336",NA,"alive",22.685,0.08836029,0.001350728,5.044122,"15/06/1949",311.0242,0.304053001627879,42.1666676733229,3.46666677792867
"NewMexico","NewMexico.lts336b",0.17,1950,"PIPO","Pinus","ponderosa","NewMexico.lts336",NA,"alive",22.707,0.08857077,0.0002104785,0.7843175,"15/06/1950",311.2407,-0.352125148230056,26.944445265664,3.85555566681756
"NewMexico","NewMexico.lts336b",0.19,1951,"PIPO","Pinus","ponderosa","NewMexico.lts336",NA,"alive",22.732,0.08881035,0.0002395753,0.8921927,"15/06/1951",311.4847,-0.328834490729327,24.6222227414449,3.85555562708113
"NewMexico","NewMexico.lts336b",0.56,1952,"PIPO","Pinus","ponderosa","NewMexico.lts336",NA,"alive",22.841,0.08985981,0.001049467,3.901432,"15/06/1952",311.7859,0.0439046317742217,37.8111122979059,3.58888896306356
"NewMexico","NewMexico.lts336b",0.26,1953,"PIPO","Pinus","ponderosa","NewMexico.lts336",NA,"alive",22.88,0.09023726,0.0003774445,1.400458,"15/06/1953",312.1931,-0.25391799837159,26.7333336406284,3.63333336512248
"NewMexico","NewMexico.lts336b",0.48,1954,"PIPO","Pinus","ponderosa","NewMexico.lts336",NA,"alive",22.96,0.09101472,0.0007774633,2.880212,"15/06/1954",312.7537,-0.0323008655930812,28.8555560310682,3.87777785460154
"NewMexico","NewMexico.lts336b",0.28,1955,"PIPO","Pinus","ponderosa","NewMexico.lts336",NA,"alive",23.003,0.0914344,0.0004196769,1.552268,"15/06/1955",313.4586,-0.231229878377501,26.811111609141,3.64444453186459
"NewMexico","NewMexico.lts336b",0,1956,"PIPO","Pinus","ponderosa","NewMexico.lts336",NA,"alive",23.003,0.0914344,0,0,"15/06/1956",314.126,-0.510678396396452,19.6888890266418,3.92222226990594
"NewMexico","NewMexico.lts336b",0.42,1957,"PIPO","Pinus","ponderosa","NewMexico.lts336",NA,"alive",23.09,0.09228735,0.000852949,3.149518,"15/06/1957",314.6769,-0.0906081535781137,34.6333335770501,3.60000006357829
"NewMexico","NewMexico.lts336b",0.4,1958,"PIPO","Pinus","ponderosa","NewMexico.lts336",NA,"alive",23.172,0.09309598,0.000808636,2.979395,"15/06/1958",315.1709,-0.11097102094699,34.0555562973023,3.51111114025116
"NewMexico","NewMexico.lts336b",0.71,1959,"PIPO","Pinus","ponderosa","NewMexico.lts336",NA,"alive",23.28,0.094168,0.001072017,3.940198,"15/06/1959",315.6582,0.198288525427809,28.3000007205539,3.65555563237932
"NewMexico","NewMexico.lts336b",0.92,1960,"PIPO","Pinus","ponderosa","NewMexico.lts336",NA,"alive",23.45,0.09587156,0.00170356,6.239282,"15/06/1960",316.1464,0.407230432778528,29.3888892067803,3.60000006357829
"NewMexico","NewMexico.lts336b",0.57,1961,"PIPO","Pinus","ponderosa","NewMexico.lts336",NA,"alive",23.572,0.0971063,0.001234741,4.505581,"15/06/1961",316.667,0.0559158458930857,28.8888894716899,3.56666674878862
"NewMexico","NewMexico.lts336b",0.57,1962,"PIPO","Pinus","ponderosa","NewMexico.lts336",NA,"alive",23.706,0.09847425,0.001367954,4.975695,"15/06/1962",317.2378,0.0544039016333625,27.2555555502574,3.60000007682376
"NewMexico","NewMexico.lts336b",0.68,1963,"PIPO","Pinus","ponderosa","NewMexico.lts336",NA,"alive",23.823,0.09967875,0.001204497,4.367515,"15/06/1963",317.8368,0.162748816831053,22.6000004344516,3.75555562973022
"NewMexico","NewMexico.lts336b",0.45,1964,"PIPO","Pinus","ponderosa","NewMexico.lts336",NA,"alive",23.93,0.1007885,0.001109797,4.013048,"15/06/1964",318.4488,-0.0690024843170412,23.4111118846469,3.55555560853746
"NewMexico","NewMexico.lts336b",0.7,1965,"PIPO","Pinus","ponderosa","NewMexico.lts336",NA,"alive",24.121,0.1027892,0.002000664,7.208181,"15/06/1965",319.1043,0.179187993059998,44.0888902876113,3.42222230964237
"NewMexico","NewMexico.lts336b",0.62,1966,"PIPO","Pinus","ponderosa","NewMexico.lts336",NA,"alive",24.285,0.1045272,0.001737956,6.234949,"15/06/1966",319.8608,0.0973485433319231,31.9777780638801,3.71111118793487
"NewMexico","NewMexico.lts336b",0.3,1967,"PIPO","Pinus","ponderosa","NewMexico.lts336",NA,"alive",24.348,0.1051997,0.0006725763,2.406365,"15/06/1967",320.7604,-0.224502091888558,27.2222227520413,3.74444455570645
"NewMexico","NewMexico.lts336b",0.59,1968,"PIPO","Pinus","ponderosa","NewMexico.lts336",NA,"alive",24.494,0.106769,0.001569236,5.600621,"15/06/1968",321.7668,0.0636463199014307,32.9111120965746,3.55555563502841
"NewMexico","NewMexico.lts336b",0.75,1969,"PIPO","Pinus","ponderosa","NewMexico.lts336",NA,"alive",24.663,0.1086039,0.001834902,6.524721,"15/06/1969",322.824,0.221797351823814,40.8555560641819,3.57777778307597
"NewMexico","NewMexico.lts336b",0.54,1970,"PIPO","Pinus","ponderosa","NewMexico.lts336",NA,"alive",24.767,0.1097429,0.001139025,4.037512,"15/06/1970",323.8883,0.00995043613878255,28.1000000503328,3.63333339161343
"NewMexico","NewMexico.lts337a",1.14,1903,"PIPO","Pinus","ponderosa","NewMexico.lts337",NA,"alive",14.582,0.0302371,0.001065124,4.888346,"15/06/1903",296.652,0.214557511984784,36.8777783976661,3.51111117998759
"NewMexico","NewMexico.lts337a",0.32,1904,"PIPO","Pinus","ponderosa","NewMexico.lts337",NA,"alive",14.652,0.03058887,0.0003517678,1.607223,"15/06/1904",297.0012,-0.603997710161304,19.5111112967134,3.85555561383565
"NewMexico","NewMexico.lts337a",0.92,1905,"PIPO","Pinus","ponderosa","NewMexico.lts337",NA,"alive",14.87,0.03170015,0.001111281,5.054662,"15/06/1905",297.4366,-0.00252432897392652,38.6555560694801,3.58888894981808
"NewMexico","NewMexico.lts337a",0.96,1906,"PIPO","Pinus","ponderosa","NewMexico.lts337",NA,"alive",15.065,0.03271453,0.00101438,4.584624,"15/06/1906",297.8837,0.0390198462998844,41.1444456312391,3.61111117733849
"NewMexico","NewMexico.lts337a",1.21,1907,"PIPO","Pinus","ponderosa","NewMexico.lts337",NA,"alive",15.299,0.03395731,0.001242778,5.580392,"15/06/1907",298.3233,0.290687970867851,36.6333338949416,3.81111121177673
"NewMexico","NewMexico.lts337a",0.99,1908,"PIPO","Pinus","ponderosa","NewMexico.lts337",NA,"alive",15.533,0.03522809,0.001270781,5.666403,"15/06/1908",298.7272,0.0725381694559861,33.7111120224,3.7555556429757
"NewMexico","NewMexico.lts337a",1.02,1909,"PIPO","Pinus","ponderosa","NewMexico.lts337",NA,"alive",15.733,0.03633654,0.001108448,4.911252,"15/06/1909",299.0624,0.104628254480053,23.3000001907349,3.83333334657881
"NewMexico","NewMexico.lts337a",0.66,1910,"PIPO","Pinus","ponderosa","NewMexico.lts337",NA,"alive",15.864,0.03707376,0.0007372211,3.250926,"15/06/1910",299.3141,-0.252988965627446,24.2666669421726,3.98888895246718
"NewMexico","NewMexico.lts337a",0.95,1911,"PIPO","Pinus","ponderosa","NewMexico.lts337",NA,"alive",16.084,0.03833183,0.00125807,5.520218,"15/06/1911",299.5416,0.0397301950160861,39.7666680018108,3.82222225930956
"NewMexico","NewMexico.lts337a",0.86,1912,"PIPO","Pinus","ponderosa","NewMexico.lts337",NA,"alive",16.274,0.03943856,0.001106735,4.828644,"15/06/1912",299.82,-0.0471831449040014,36.6444457901849,3.46666672494676
"NewMexico","NewMexico.lts337a",0.93,1913,"PIPO","Pinus","ponderosa","NewMexico.lts337",NA,"alive",16.467,0.04058201,0.001143447,4.962941,"15/06/1913",300.1743,0.0262869973259711,27.6555562549168,3.66666665342119
"NewMexico","NewMexico.lts337a",1.16,1914,"PIPO","Pinus","ponderosa","NewMexico.lts337",NA,"alive",16.727,0.04215313,0.00157112,6.778332,"15/06/1914",300.5865,0.260140035435606,42.211111969418,3.50000003973643
"NewMexico","NewMexico.lts337a",0.9,1915,"PIPO","Pinus","ponderosa","NewMexico.lts337",NA,"alive",16.932,0.04341682,0.001263685,5.419322,"15/06/1915",301.0586,0.00435877223466974,38.2888896531529,3.43333335717519
"NewMexico","NewMexico.lts337a",1.04,1916,"PIPO","Pinus","ponderosa","NewMexico.lts337",NA,"alive",17.147,0.04476579,0.001348974,5.754601,"15/06/1916",301.5742,0.148910928784644,33.455556233724,3.96666679117415
"NewMexico","NewMexico.lts337a",0.56,1917,"PIPO","Pinus","ponderosa","NewMexico.lts337",NA,"alive",17.26,0.04548451,0.0007187156,3.053621,"15/06/1917",302.1061,-0.326247716270134,21.0888889829318,3.71111116144392
