"climate.data","start.year","end.year","variable","Jan.mean","Jan.sd","Feb.mean","Feb.sd","Mar.mean","Mar.sd","Apr.mean","Apr.sd","May.mean","May.sd","Jun.mean","Jun.sd","Jul.mean","Jul.sd","Aug.mean","Aug.sd","Sep.mean","Sep.sd","Oct.mean","Oct.sd","Nov.mean","Nov.sd","Dec.mean","Dec.sd","Annual.mean","Annual.sd"
"CRU",1950,1979,"tmn",-5.17333342333635,2.5406941555686,-4.50333340565364,2.11146027637136,-0.209999990214905,1.79527157596681,5.18000009854634,1.14753109025855,10.1933335463206,1.37262237242895,14.5266668637594,0.986087061111974,17.0066670417786,0.839512791061039,16.196666876475,0.992205387111459,12.7133335431417,1.33899951463179,6.25000009536743,1.64667903925145,1.29666669666767,1.51167489981177,-3.4366667419672,2.26631763283297,5.83666676674038,0.50325854365577
"CRU",1950,1979,"tmx",6.81666679978371,2.83708006434001,8.16333349545797,2.7375402544526,13.470000187556,2.37343777172152,20.0133335749308,1.81748844725862,24.6766670227051,1.60574044658827,28.9933336893717,1.22725750556285,30.903333791097,1.31345366382733,30.3733335494995,0.814071542745971,26.7833336512248,1.58181111400468,20.9300003687541,1.63878644151158,14.2766667683919,1.66478407501855,8.17000014781952,2.2809783772182,19.4641669205493,0.63758839584612
"CRU",1950,1979,"pet",1.27666669090589,0.26219673297892,1.57666668891907,0.302499170578519,2.33666671117147,0.382805740629657,3.55333337783813,0.377590672929024,3.91000008583069,0.380879223827959,4.38000007470449,0.291724906005218,4.30666670799255,0.352266919241751,3.8400000333786,0.202739854991649,3.10000007152557,0.287677978033416,2.3366667230924,0.244220538476911,1.58333336114883,0.227555722912989,1.11000002622604,0.260437298569968,2.77583337939448,0.113953464816191
"CRU",1950,1979,"dtr",11.9533335367839,0.870486727899687,12.6066668192546,1.32637259389949,13.6566668192546,1.22409257339061,14.8333335558573,1.34890346450221,14.4833334604899,0.856248220254198,14.466666952769,0.967161989862929,13.8966669400533,1.16218683088869,14.1766668319702,0.994010788510217,14.0700002034505,1.4657351301018,14.6800002098083,1.63989076008333,12.9766668319702,1.37957600785138,11.5566668510437,1.02442020096927,13.6130557510588,0.506933150404447
"CRU",1950,1979,"cld",68.4233352661133,3.0865309935537,68.5766680399577,3.17964207083512,67.7500017801921,3.67477405344843,65.2600011189779,3.0341275622883,64.9233342488607,4.12968081634265,61.5966677347819,3.57515278027643,63.1333340962728,5.20890046879715,61.2466673533122,4.0420830865741,58.8233342488607,5.80966403141125,56.72000096639,6.29610691194174,66.5833342234294,4.28558784261429,69.066668955485,3.73005807725217,64.3419456693861,1.8302134272078
"CRU",1980,2009,"pre",67.8366687138876,36.4666653744765,63.0466681162517,35.2545016649409,84.0533344427745,40.3851609660925,84.1433349291484,39.3035471359076,104.150001653036,44.2061845574463,101.086668141683,51.7845462050177,108.246668624878,37.910873497206,83.1000020345052,31.3874023254097,100.580001481374,69.8071362321112,77.2966675599416,47.6445711585103,85.0000016530355,43.3606606088775,69.7000011126201,34.3935342626283,1028.24001846314,171.405030434305
"CRU",1980,2009,"wet",12.4016664185667,3.08336804563999,11.2446664968,2.71032850626109,12.2026663930333,2.99174033909195,12.085999759,2.56505910331666,12.3643329941667,2.53649037646599,11.3186664268,2.72532905382489,11.561999702,2.05560701892486,10.0806664943667,1.85596879084548,9.23366647593333,3.12009995638441,8.20799985303333,2.55295279043311,10.6766664186333,2.6837714639305,12.4316662951667,3.11729425850324,133.8106637275,10.8053894939145
"CRU",1980,2009,"tmp",1.0933333389461,2.37558464490892,2.74333336502314,1.75040556363252,6.96666674613953,1.50179972592863,12.6766668637593,1.28832508934635,17.3366669972738,1.50481631579792,22.0400005976359,0.978598432168081,24.2900005976359,0.958572961972105,23.3833335876465,1.23709427788383,19.6633337020874,1.10873731630659,13.4466668128967,1.48573280451163,8.13000014623006,1.72609794283998,2.81333338369926,2.35690234868559,12.8819446782478,0.583961447491673
"CRU",1980,2009,"tmn",-4.63333343863487,2.31625946036483,-3.46666672428449,1.57881083400707,0.146666659911473,1.27596709690624,5.43333337306976,1.13876319329403,10.2633335431417,1.4963135412924,15.1466668446859,1.01326830636852,17.7233336766561,0.806304256704489,16.6333335876465,1.19721914623448,12.8700001398722,1.12836463580272,6.3066666841507,1.85080285903713,1.83333335667849,1.61123927983034,-2.78000006030003,2.2617357513732,6.28972230354945,0.612824654540692
"CRU",1980,2009,"tmx",6.82000013987223,2.52195878895266,8.95333347320556,2.06943825055845,13.8100002288818,1.86295091209468,19.9733336130778,1.6190531439871,24.4666669209798,1.60028725380365,28.9933336257935,1.27656167695824,30.906667137146,1.30883822289636,30.1800004959107,1.43776660593882,26.5000003178914,1.39901455928911,20.6466669718425,1.3785884749691,14.4633335431417,2.08053097809429,8.41333354314168,2.56161777269069,19.5105558342404,0.672232295635627
"CRU",1980,2009,"pet",1.2366666952769,0.20423673291008,1.62666669686635,0.234790197324518,2.39000004132589,0.285693350482985,3.50000003973643,0.324834202030112,3.82000005245209,0.285753686915254,4.36333341598511,0.336803785877353,4.30000011920929,0.316227794614813,3.77333337465922,0.331072792201535,3.11666671435038,0.327038260720471,2.30333338181178,0.186590729937827,1.64333337148031,0.250080439988787,1.14333336551984,0.179430777328424,2.7680556057228,0.140147082724438
"CRU",1980,2009,"dtr",11.4000001907349,0.935875130399585,12.3633335113525,1.14605268048371,13.646666876475,1.05265951887406,14.5400002161662,1.10065807293516,14.203333568573,0.801930136924801,13.8466669082642,1.21363889424773,13.1833335876465,1.02825039962894,13.546666876475,0.958710846687694,13.6300002098083,1.24433888860658,14.3400002161662,1.37203605326757,12.6233334859212,1.3825721862727,11.1533335367839,1.02712631846799,13.2063890986972,0.548795634303054
"CRU",1980,2009,"cld",69.6766680399577,2.612262622242,70.4833348592122,4.44608179652822,68.3900009155273,4.79743919508307,66.7933347066243,3.31568245770158,66.2400005340576,3.75698013335149,63.0400006612142,5.08036136556877,64.4833343505859,4.34551572710422,63.5166678110758,3.8951859057202,60.550000890096,4.29384095682933,59.3500007629395,3.84355725343334,68.8600012461344,4.51125845423143,71.0266677856445,3.59165064575342,66.0341677135891,2.48087866680218
