"(Intercept)","CO2","dbh","I(dbh^2)","tmp","I(tmp^2)","wet","I(wet^2)","df","logLik","AICc","delta","weight","cw","any_u_shaped"
-7.83083387975178,0.0117644964248665,0.0536774185627241,NA,-0.0386663829711745,NA,-0.361970273171206,0.019208601893545,9,-3749.31363610634,7516.65664078831,620.470741040696,1.30764723891398e-135,1,TRUE
-11.9052041758888,0.0117900604068319,0.0536607670206921,NA,0.280050290332221,-0.00628360642949613,-0.356632523017607,0.0189318925692086,10,-3749.29280166704,7518.62150411736,622.435604369748,4.89582572948733e-136,1,TRUE
-8.88918305780954,0.0115415248599005,0.0537150730487172,NA,NA,NA,-0.336219958964447,0.0181823289311251,8,-3752.4900102612,7521.00351155013,624.81761180251,1.48792009255337e-136,1,TRUE
-9.90004387359434,0.0119701070930853,0.0536331266569673,NA,-0.0334063898315237,NA,0.0184807871964466,NA,8,-3757.43423217438,7530.89195537649,634.706055628873,1.06006211613507e-138,1,FALSE
-34.7006457985345,0.0121078138324122,0.0535359997601593,NA,1.92046875858025,-0.0385304624390196,0.017605039503524,NA,9,-3756.59004002443,7531.20944862448,635.023548876864,9.04458264335388e-139,1,FALSE
-10.7250030491419,0.0117666907048927,0.0536686697694997,NA,NA,NA,0.0232014310827447,NA,7,-3759.81472152884,7533.64771087695,637.461811129337,2.67255474773839e-139,1,FALSE
-43.4664773446313,0.0122919363058029,0.0534490577790339,NA,2.64564794213465,-0.0533135450183857,NA,NA,8,-3763.07371988762,7542.17093080296,645.985031055347,3.76819110109654e-141,1,FALSE
-9.09849359944163,0.0121122877620149,0.0535787487692104,NA,-0.0595930916822799,NA,NA,NA,7,-3764.71541522164,7543.44909826256,647.263198514947,1.98876002692447e-141,1,FALSE
-4.20203759442853,NA,0.0667532113198472,NA,-0.0343580633393809,NA,-0.37481443227048,0.0198866769224688,8,-3767.60739697748,7551.2382849827,655.052385235084,4.04745451376085e-143,1,TRUE
0.216608154002234,NA,0.0667400186097902,NA,-0.380686416866214,0.00682777123336271,-0.38058198029616,0.020185640012606,9,-3767.58245677329,7553.19428212221,657.008382374593,1.52209792742115e-143,1,TRUE
-5.204377179102,NA,0.0665264098393227,NA,NA,NA,-0.351674831656278,0.0189615243716525,7,-3770.14388979797,7554.30604741522,658.120147667605,8.73023287831247e-144,1,TRUE
-10.4821384707162,0.0117401830830335,0.0536283108369791,NA,NA,NA,NA,NA,6,-3774.13712719224,7560.28795301462,664.102053267007,4.38602933555286e-145,1,FALSE
-6.28216298844481,NA,0.0669975887978422,NA,-0.0288060674228304,NA,0.0190775299556333,NA,7,-3776.40476640749,7566.82780063425,670.641900886634,1.66710005273806e-146,1,FALSE
-23.7973894465753,NA,0.0670362152064839,NA,1.3534670026995,-0.0272577169404547,0.0184628789010547,NA,8,-3775.97692207703,7567.97733518179,671.791435434173,9.38303658929799e-147,1,FALSE
-7.0471236905143,NA,0.0667951739750371,NA,NA,NA,0.023145695548628,NA,6,-3778.19552322844,7568.40474508702,672.218845339404,7.57761486263039e-147,1,FALSE
-32.8211704533583,NA,0.0672526475884591,NA,2.10509427829713,-0.0425843481377944,NA,NA,7,-3783.18940194994,7580.39707171915,684.211171971538,1.88552323029613e-149,1,FALSE
-5.41362537541181,NA,0.0672019612342406,NA,-0.0557689203688792,NA,NA,NA,6,-3784.24978416218,7580.51326695451,684.327367206889,1.77910021705482e-149,1,FALSE
-6.81582260491419,NA,0.0668140325205509,NA,NA,NA,NA,NA,5,-3792.5919323479,7595.19364783618,699.007748088563,1.15450603665837e-152,1,FALSE
-14.8432026075493,0.0366668037860681,NA,NA,-0.0389004700546036,NA,-0.35985169562046,0.0191421099153156,8,-3909.71837426605,7835.46023955984,939.274339812221,7.7476273295192e-205,1,TRUE
-29.9819335047625,0.036741232116402,NA,NA,1.14573911789913,-0.0233555508992367,-0.340015033647162,0.0181137470507634,9,-3909.43606808256,7836.90150474074,940.715604993119,3.76879022604068e-205,1,TRUE
-15.9090909247313,0.0364478306590297,NA,NA,NA,NA,-0.333874456337991,0.0181058490810174,7,-3912.87109719973,7839.76046221874,943.574562471125,9.02375377673246e-206,1,TRUE
-51.7916198933846,0.0370243084857628,NA,NA,2.71548704411058,-0.0542127074310293,0.0180510301923384,NA,8,-3915.99211933622,7848.00772970018,951.821829952564,1.46054807816205e-207,1,FALSE
-16.9097068836231,0.0368789105841304,NA,NA,-0.033631684713293,NA,0.0192845280349683,NA,7,-3917.63172909314,7849.28172600555,953.095826257935,7.72451240414195e-208,1,FALSE
-17.7406471095923,0.036678275565793,NA,NA,NA,NA,0.0240339326239136,NA,6,-3919.9983687509,7852.01043613193,955.824536384315,1.97396387096953e-208,1,FALSE
-60.8040099164795,0.0372241020178246,NA,NA,3.46048297828623,-0.069398759848413,NA,NA,7,-3922.68488913264,7859.38804608455,963.202146336936,4.93527723234332e-210,1,FALSE
-16.0840691197601,0.0370544743393852,NA,NA,-0.0609564449252978,NA,NA,NA,6,-3925.41400495077,7862.84170853168,966.655808784067,8.77724623247424e-211,1,FALSE
-17.5063190070283,0.0366983431399221,NA,NA,NA,NA,NA,NA,5,-3935.08005104592,7880.16988523223,983.98398548461,1.51562765396735e-214,1,FALSE
-2.28608338308803,NA,NA,NA,-0.0292225129391236,NA,-0.404786793187984,0.0215518217429017,7,-4059.45238821596,8132.92304425119,1236.73714450357,1.97670289349315e-269,1,TRUE
-3.1459587959532,NA,NA,NA,NA,NA,-0.384883557203121,0.0207526767481249,6,-4061.27140757633,8134.55651378279,1238.37061403518,8.73449893118681e-270,1,TRUE
5.46741530316145,NA,NA,NA,-0.637016292739954,0.0119826139695097,-0.414896419288456,0.0220758177996138,8,-4059.37644082775,8134.77637268322,1238.59047293561,7.82521434498711e-270,1,TRUE
-4.53608046308364,NA,NA,NA,-0.0230684370201295,NA,0.0221073645423853,NA,6,-4069.73453955033,8151.4827777308,1255.29687798319,1.84393870358264e-273,1,FALSE
-5.15383880035447,NA,NA,NA,NA,NA,0.0253486978759579,NA,5,-4070.87335592438,8151.75649498914,1255.57059524153,1.6080869688567e-273,1,FALSE
-20.8958487347605,NA,NA,NA,1.26816223212979,-0.0254627949321915,0.0215344990824748,NA,7,-4069.36533565202,8152.74893912332,1256.5630393757,9.79045841543003e-274,1,FALSE
-31.4736250591618,NA,NA,NA,2.14971363113483,-0.0434358598546102,NA,NA,6,-4079.15750725262,8170.32871313539,1274.14281338777,1.49074583222294e-277,1,FALSE
-3.52136512591875,NA,NA,NA,-0.0543213410314981,NA,NA,NA,5,-4080.24868390282,8170.50715094602,1274.32125119841,1.36350371504787e-277,1,FALSE
-4.8994795125727,NA,NA,NA,NA,NA,NA,NA,4,-4088.09032572418,8184.18717247869,1288.00127273108,1.45907425192769e-280,1,FALSE
