"(Intercept)","dbh","I(dbh^2)","tmp","I(tmp^2)","wet","I(wet^2)","Year","df","logLik","AICc","delta","weight","cw","any_u_shaped"
-45.0890327772134,0.0521501095978109,NA,-0.0347190770200535,NA,0.0184131295219962,NA,0.0198855849074206,8,-3743.22157701969,7502.46664506712,595.392731076036,2.79403305936901e-130,1,FALSE
-68.0250992889376,0.0521253565018097,NA,1.76174863157125,-0.0354257980480247,0.0176118905365201,NA,0.0199738208323753,9,-3742.51027979938,7503.04992817438,595.9760141833,2.08724400816759e-130,1,FALSE
-45.5221179555908,0.0521484010835073,NA,NA,NA,0.0233211458872134,NA,0.0196351974893793,7,-3745.7775603693,7505.57338855789,598.499474566806,5.91031683903126e-131,1,FALSE
-76.9828022701573,0.0520963301550906,NA,2.48105296564504,-0.0500929968695744,NA,NA,0.0201393451603986,8,-3748.95571176511,7513.93491455796,606.861000566877,9.03500634758468e-133,1,FALSE
-44.5166430451974,0.052130160285808,NA,-0.0608043713831659,NA,NA,NA,0.0200237158119299,7,-3750.39986124523,7514.81799030973,607.744076318651,5.80993132532244e-133,1,FALSE
-45.1328702268247,0.0521159857697563,NA,NA,NA,NA,NA,0.0195569856026863,6,-3760.15034329387,7532.31438521787,625.240471226788,9.2231042607575e-137,1,FALSE
-4.20203759442853,0.0667532113198472,NA,-0.0343580633393809,NA,-0.37481443227048,0.0198866769224688,NA,8,-3767.60739697748,7551.2382849827,644.16437099162,7.17140906902468e-141,1,TRUE
0.216608154002234,0.0667400186097902,NA,-0.380686416866214,0.00682777123336271,-0.38058198029616,0.020185640012606,NA,9,-3767.58245677329,7553.19428212221,646.120368131128,2.69690168068352e-141,1,TRUE
-5.204377179102,0.0665264098393227,NA,NA,NA,-0.351674831656278,0.0189615243716525,NA,7,-3770.14388979797,7554.30604741522,647.232133424141,1.54685052112056e-141,1,TRUE
-6.28216298844481,0.0669975887978422,NA,-0.0288060674228304,NA,0.0190775299556333,NA,NA,7,-3776.40476640749,7566.82780063425,659.75388664317,2.95382107359826e-144,1,FALSE
-23.7973894465753,0.0670362152064839,NA,1.3534670026995,-0.0272577169404547,0.0184628789010547,NA,NA,8,-3775.97692207703,7567.97733518179,660.903421190708,1.66251636584687e-144,1,FALSE
-7.0471236905143,0.0667951739750371,NA,NA,NA,0.023145695548628,NA,NA,6,-3778.19552322844,7568.40474508702,661.330831095939,1.3426259828909e-144,1,FALSE
-32.8211704533583,0.0672526475884591,NA,2.10509427829713,-0.0425843481377944,NA,NA,NA,7,-3783.18940194994,7580.39707171915,673.323157728073,3.34083022987157e-147,1,FALSE
-5.41362537541181,0.0672019612342406,NA,-0.0557689203688792,NA,NA,NA,NA,6,-3784.24978416218,7580.51326695451,673.439352963424,3.15226653886112e-147,1,FALSE
-6.81582260491419,0.0668140325205509,NA,NA,NA,NA,NA,NA,5,-3792.5919323479,7595.19364783618,688.119733845098,2.04559063811256e-150,1,FALSE
-107.143730242061,NA,NA,-0.0389284132572088,NA,-0.381369799697972,0.0202474670631186,0.0530315700948549,8,-3900.31704967332,7816.65759037437,909.583676383288,1.66163118757236e-198,1,TRUE
-111.140935268292,NA,NA,0.271800786251897,-0.00612602716072357,-0.376190819053758,0.0199789987734374,0.0530482812219535,9,-3900.29777152712,7818.62491162985,911.550997638774,6.21349927919453e-199,1,TRUE
-107.699147141918,NA,NA,NA,NA,-0.355318333536384,0.0192078191584393,0.05273533542667,7,-3903.43968836464,7820.89764454857,913.823730557486,1.99442895027114e-199,1,TRUE
-109.715445593064,NA,NA,-0.0333465404085638,NA,0.0196683731682964,NA,0.0532651066930361,7,-3909.06566635877,7832.14960053682,925.075686545742,7.18600262335103e-202,1,FALSE
-135.515340751252,NA,NA,1.98913683979846,-0.0398827652781545,0.0187664950802806,NA,0.0533530188349457,8,-3908.18613295685,7832.39575694142,925.321842950342,6.3538240958094e-202,1,FALSE
-110.080584217584,NA,NA,NA,NA,0.0243800361132184,NA,0.0529990065190517,6,-3911.36618653067,7834.74607169148,927.672157700398,1.96187270031786e-202,1,FALSE
-145.16097463169,NA,NA,2.75537500157105,-0.0555068109576074,NA,NA,0.0535808938608354,7,-3915.32872303456,7844.67571388839,937.601799897309,1.36923003549245e-204,1,FALSE
-109.224789647243,NA,NA,-0.0611925448918199,NA,NA,NA,0.0534728819304799,6,-3917.05830686721,7846.13031236456,939.056398373482,6.61628754519325e-205,1,FALSE
-109.79430937524,NA,NA,NA,NA,NA,NA,0.0529774257963576,5,-3926.68815016574,7863.38608347188,956.312169480796,1.18459879091751e-208,1,FALSE
-2.28608338308803,NA,NA,-0.0292225129391236,NA,-0.404786793187984,0.0215518217429017,NA,7,-4059.45238821596,8132.92304425119,1225.84913026011,3.50238526683087e-267,1,TRUE
-3.1459587959532,NA,NA,NA,NA,-0.384883557203121,0.0207526767481249,NA,6,-4061.27140757633,8134.55651378279,1227.48259979171,1.54760639398258e-267,1,TRUE
5.46741530316145,NA,NA,-0.637016292739954,0.0119826139695097,-0.414896419288456,0.0220758177996138,NA,8,-4059.37644082775,8134.77637268322,1227.70245869214,1.38649644930928e-267,1,TRUE
-4.53608046308364,NA,NA,-0.0230684370201295,NA,0.0221073645423853,NA,NA,6,-4069.73453955033,8151.4827777308,1244.40886373972,3.26714943840367e-271,1,FALSE
-5.15383880035447,NA,NA,NA,NA,0.0253486978759579,NA,NA,5,-4070.87335592438,8151.75649498914,1244.68258099806,2.84925980836377e-271,1,FALSE
-20.8958487347605,NA,NA,1.26816223212979,-0.0254627949321915,0.0215344990824748,NA,NA,7,-4069.36533565202,8152.74893912332,1245.67502513224,1.73470466515717e-271,1,FALSE
-31.4736250591618,NA,NA,2.14971363113483,-0.0434358598546102,NA,NA,NA,6,-4079.15750725262,8170.32871313539,1263.25479914431,2.64135103790965e-275,1,FALSE
-3.52136512591875,NA,NA,-0.0543213410314981,NA,NA,NA,NA,5,-4080.24868390282,8170.50715094602,1263.43323695494,2.41589939417437e-275,1,FALSE
-4.8994795125727,NA,NA,NA,NA,NA,NA,NA,4,-4088.09032572418,8184.18717247869,1277.11325848761,2.58523432124551e-278,1,FALSE
