"(Intercept)","CO2","dbh","I(dbh^2)","pet","I(pet^2)","wet","I(wet^2)","df","logLik","AICc","delta","weight","cw","any_u_shaped"
-10.2249224306911,NA,0.0308564695818932,NA,NA,NA,0.483637475160486,NA,6,-945.461044368516,1902.98291422581,214.564268242211,1.62508865506729e-47,1,FALSE
-11.1624159148959,0.0052019810099824,NA,NA,NA,NA,0.483435599715728,NA,6,-947.884283875857,1907.82939324049,219.410747256894,1.44038142489086e-48,1,FALSE
-7.5314844428458,NA,NA,NA,-0.283536825544393,NA,0.434437893084337,NA,6,-953.97864930605,1920.01812410088,231.59947811728,3.2488393377147e-51,1,FALSE
-9.44631660291891,NA,NA,NA,NA,NA,0.480266304572255,NA,5,-965.799703185841,1941.64282171177,253.224175728172,6.54613281408721e-56,1,FALSE
8.1564153546828,0.0101568846999085,0.152161260613807,-0.00435691653648696,-5.42636260100259,0.368739904760015,NA,NA,9,-1196.57768326611,2411.28599062511,722.86734464151,6.82757455384901e-158,1,TRUE
-4.46935986460111,0.0101823660277594,0.152069129107674,-0.00435899099779034,-1.10858366132863,NA,NA,NA,8,-1198.01299562868,2412.13041475264,723.711768769041,4.47612371715181e-158,1,FALSE
10.5314877188643,NA,0.146948499834897,-0.00299783834734898,-5.36363127212032,0.363143739517154,NA,NA,8,-1207.20793290244,2430.52028930018,742.101643316579,4.54560361953276e-162,1,TRUE
-1.8956707198892,NA,0.146859518788685,-0.00299629681617189,-1.11159060672124,NA,NA,NA,7,-1208.6070050073,2431.29516943488,742.876523451285,3.08552080330459e-162,1,FALSE
11.1652304551088,NA,0.0208398831304449,NA,-5.18558225140801,0.34764381343603,NA,NA,7,-1225.06797077383,2464.21710096796,775.79845498436,2.18988787843609e-169,1,TRUE
-0.731308845032674,NA,0.0208169918811524,NA,-1.11516211267581,NA,NA,NA,6,-1226.35498139445,2464.77078827768,776.352142294083,1.66031391613465e-169,1,FALSE
10.8465924428073,0.00148777278282205,0.0142574088121599,NA,-5.18808061761207,0.347921283706254,NA,NA,8,-1224.65121975651,2465.4068630083,776.9882170247,1.20800389674149e-169,1,TRUE
10.5066417443709,0.00356086549499313,NA,NA,-5.18039370581911,0.34703104277553,NA,NA,7,-1225.74574382465,2465.5726470696,777.154001085999,1.11190781769666e-169,1,TRUE
-1.05986588482917,0.0014890130594367,0.0142318734172179,NA,-1.11439787863213,NA,NA,NA,7,-1225.93924819949,2465.95965581928,777.541009835682,9.16285684579741e-170,1,FALSE
-1.36896469375563,0.00355831454724707,NA,NA,-1.11709653616246,NA,NA,NA,6,-1227.02502973477,2466.11088495832,777.692238974727,8.49555803910754e-170,1,FALSE
11.5592786738956,NA,NA,NA,-5.1300773980566,0.341627817201649,NA,NA,6,-1232.26458600608,2476.58999750094,788.17135151734,4.50486245043433e-172,1,TRUE
-0.132308359037609,NA,NA,NA,-1.1300344421827,NA,NA,NA,5,-1233.5051378386,2477.0536910173,788.635045033699,3.57266065517832e-172,1,FALSE
-11.1522125640268,0.0104834752956556,0.155716591300217,-0.00432268498410346,NA,NA,NA,NA,7,-1338.83803759322,2691.75723460673,1003.33858862313,8.52529968120611e-219,1,FALSE
-8.50562800337698,NA,0.150611182844214,-0.00295272165970118,NA,NA,NA,NA,6,-1351.91619374234,2715.89321297346,1027.47456698986,4.89382622868452e-224,1,FALSE
-7.84679879116175,0.00218343738771873,0.0164865361667232,NA,NA,NA,NA,NA,6,-1370.1301142351,2752.32105395898,1063.90240797539,6.01787801855004e-232,1,FALSE
-7.37000671130956,NA,0.0260716211107852,NA,NA,NA,NA,NA,5,-1371.14964546349,2752.34270626707,1063.92406028348,5.95307893939865e-232,1,FALSE
-8.22561353287177,0.00458913351518139,NA,NA,NA,NA,NA,NA,5,-1371.79158196947,2753.62657927904,1065.20793329544,3.13294058814395e-232,1,FALSE
-6.72862672551399,NA,NA,NA,NA,NA,NA,NA,4,-1383.72850653417,2775.4859357003,1087.06728971671,5.61375200668929e-237,1,FALSE
