"(Intercept)","dbh","I(dbh^2)","tmp","I(tmp^2)","wet","I(wet^2)","Year","df","logLik","AICc","delta","weight","cw"
-148.116538616966,0.0725679697520276,-0.000753235272629544,11.5810908332327,-0.232287751817761,-0.407269991571511,0.0300455863959044,NA,10,-2806.28640379731,5632.61611468123,381.607371484871,1.36462132676219e-83,1
-182.056816350234,0.0738143854837209,-0.000760979491945947,14.118194379244,-0.282235373778125,0.0476601780074293,NA,NA,9,-2823.95671190466,5665.94884990655,414.94010671019,7.88679707590098e-91,1
2.18807850155216,0.0714662991977306,-0.000742936386716254,-0.220197415778723,NA,-0.524139596910693,0.0379918408565752,NA,9,-2828.12860345188,5674.29263300099,423.283889804621,1.2163853717937e-92,1
0.0272744016258941,0.0727704558443509,-0.000750304550666755,-0.221207479318243,NA,0.0520306690040982,NA,NA,8,-2857.74468877887,5731.5177128588,480.508969662432,4.55830083849036e-105,1
-198.601704074285,0.0720677783865579,-0.000734725090088136,15.5343367573456,-0.311754130884732,NA,NA,NA,8,-2860.3933412974,5736.81501789586,485.806274699496,3.22483731949869e-106,1
-135.371958526764,0.0118026830041477,NA,10.6577967490582,-0.213979167300122,-0.432065705357672,0.0316207234471936,NA,9,-2892.61056002344,5803.2565461441,552.247802947739,1.2047953074826e-120,1
2.77953282562423,0.0707706467724415,-0.000720476020481016,-0.313309578870807,NA,NA,NA,NA,7,-2900.92145793842,5815.86495010858,564.856206912219,2.20309453744191e-123,1
-3.63775823971019,0.0713704470964845,-0.000755929705098503,NA,NA,-0.489080079293923,0.0380583172501381,NA,8,-2903.31456065969,5822.65745662044,571.648713424079,7.38004628301817e-125,1
3.09582025952901,0.011515113159632,NA,-0.213593719974268,NA,-0.543611844904636,0.039192443056769,NA,8,-2911.06154732026,5838.15142994158,587.142686745215,3.18849343694315e-128,1
85.9618344209057,0.0902102503710193,-0.00054083747295074,NA,NA,NA,NA,-0.0464541090297868,7,-2912.0778948918,5838.17782401535,587.169080818988,3.14669121089678e-128,1
-172.562566715158,0.0124642677154548,NA,13.4446569248532,-0.268844391595035,0.0467283235309964,NA,NA,8,-2912.28612831768,5840.60059193642,589.59184874006,9.37037038223857e-129,1
-119.24972941974,NA,NA,9.9087968758446,-0.198894443045706,-0.507681252145457,0.0368527767522767,-0.0030345159271205,9,-2929.56731948463,5877.17006506649,626.161321870128,1.07348644347429e-136,1
-5.82712622472033,0.0726019099301777,-0.000762887354064667,NA,NA,0.0883139846006141,NA,NA,7,-2932.4612933109,5878.94462085355,627.935877657182,4.42035013661771e-137,1
-127.552322722338,NA,NA,10.0877266769424,-0.202509214760463,-0.492181711502917,0.0357644388994171,NA,8,-2932.22728281041,5880.48290092187,629.474157725509,2.04844071155887e-137,1
0.879920052650259,0.0122119752992546,NA,-0.214687323471767,NA,0.0508083360177573,NA,NA,7,-2942.93121369742,5899.88446162659,648.875718430222,1.25437682419997e-141,1
10.124800910741,NA,NA,-0.196017515461407,NA,-0.610264544547461,0.0438219028001779,-0.00338087744969842,8,-2945.19909314072,5906.4265215825,655.417778386135,4.76253030110379e-143,1
-188.707199868945,0.0124351411445308,NA,14.8260341895291,-0.297649534552398,NA,NA,NA,7,-2947.78655680302,5909.59514783779,658.586404641427,9.76740740717582e-144,1
3.48133593268662,NA,NA,-0.20128468057373,NA,-0.595286712886173,0.0427641605723481,NA,7,-2948.48739144801,5910.99681712777,659.988073931409,4.84630434238635e-144,1
-163.634195624843,NA,NA,13.1084370498553,-0.261879520566984,0.0504127362995802,NA,-0.00218842907420443,8,-2955.69463200764,5927.41759931635,676.408856119987,1.31729528495134e-147,1
-168.79248093812,NA,NA,13.1757558384811,-0.263273355350756,0.0496823149381319,NA,NA,7,-2957.07716136814,5928.17635696804,677.167613771678,9.01407166879193e-148,1
108.575029051918,0.0537759552532448,NA,NA,NA,NA,NA,-0.0576129525817624,6,-2974.12142993264,5960.25938228857,709.250639092205,9.73151770221782e-155,1
-2.54804839727072,0.0107185136122253,NA,NA,NA,-0.511007684614375,0.0393372807177071,NA,7,-2982.2465744975,5978.51518322676,727.506440030395,1.05677802029303e-158,1
3.55435774788812,0.0121921426101918,NA,-0.304827263184839,NA,NA,NA,NA,6,-2984.65084244023,5981.31820730374,730.309464107376,2.60204514525589e-159,1
5.82541776452513,NA,NA,-0.196593601115278,NA,0.0544962515103023,NA,-0.00245661347290583,7,-2984.15278501708,5982.32760426591,731.318861069542,1.57082231391975e-159,1
1.04567084610344,NA,NA,-0.200568637712477,NA,0.0536866885947931,NA,NA,6,-2985.89020996048,5983.79694234424,732.788199147878,7.53467201475154e-160,1
-185.953799687799,NA,NA,14.6422819974716,-0.293822973852777,NA,NA,NA,6,-2996.7055401793,6005.42760278189,754.418859585522,1.51365227570485e-164,1
-183.210390456877,NA,NA,14.6172217224098,-0.29330252224419,NA,NA,-0.00122799204771318,7,-2996.24283932118,6006.5077128741,755.49896967774,8.82029664731476e-165,1
8.44637179477009,NA,NA,NA,NA,-0.580202490792349,0.0439472267345812,-0.00515686273754158,7,-3003.91032680428,6021.84268784032,770.833944643956,4.12606141250429e-168,1
-1.89886981156191,NA,NA,NA,NA,-0.556693324637184,0.042377431869456,NA,6,-3011.2881502897,6034.59282300268,783.584079806321,7.02876487274637e-171,1
-4.79853787452158,0.0113564027251028,NA,NA,NA,0.0858114351514085,NA,NA,6,-3013.74959855074,6039.51571952477,788.506976328404,5.99633127808842e-172,1
3.82265566951017,NA,NA,-0.293951952175358,NA,NA,NA,NA,5,-3031.94356091854,6073.8989212471,822.890178050739,2.04959583151268e-179,1
6.60501043538008,NA,NA,-0.292308300940907,NA,NA,NA,-0.00141972276590178,6,-3031.3248556679,6074.6662337591,823.657490562734,1.39652409814511e-179,1
4.13810925002289,NA,NA,NA,NA,0.0865575718837915,NA,-0.00423933481850359,6,-3042.27951673158,6096.57555588645,845.566812690085,2.44061672532945e-184,1
-4.29328875133458,NA,NA,NA,NA,0.0862951092692343,NA,NA,5,-3047.29876357652,6104.60932656307,853.600583366702,4.39529922263059e-186,1
-5.07169736739963,0.0675288537473225,-0.000702749870672803,NA,NA,NA,NA,NA,6,-3100.32181332565,6212.6601490746,961.651405878233,1.51373710069772e-209,1
-4.10657964127829,0.0104106136353222,NA,NA,NA,NA,NA,NA,5,-3173.93898316339,6357.88976573681,1106.88102254045,4.40392478150814e-241,1
3.98236633086804,NA,NA,NA,NA,NA,NA,-0.00383204676635991,5,-3201.45354277971,6412.91888496945,1161.91014177309,4.94787226510902e-253,1
-3.64057507587259,NA,NA,NA,NA,NA,NA,NA,4,-3205.87868017067,6419.76522506804,1168.75648187167,1.61344667459155e-254,1
