"(Intercept)","dbh","I(dbh^2)","tmx","I(tmx^2)","wet","I(wet^2)","Year","df","logLik","AICc","delta","weight","cw"
-0.0504455153500628,0.0982687543068777,-0.000658528043857839,NA,NA,-0.0196316566529472,0.00090240470015381,NA,8,-93418.9469781891,186853.895058129,623.939119172137,1.65482311141071e-136,1
-0.257605559544965,0.0983227863122955,-0.000658561421401603,NA,NA,0.00779590320561425,NA,NA,7,-93424.3806458198,186862.762148551,632.806209593517,1.96465979318411e-138,1
-4.45110666441273,0.0933989562045257,-0.000652987301384389,NA,NA,NA,NA,0.00229106060708437,7,-93426.9281286347,186867.857114181,637.901175223262,1.53790542226043e-139,1
-0.135929017802606,0.0983243422366152,-0.000658404019253007,NA,NA,NA,NA,NA,6,-93509.4475307757,187030.89570423,800.939765272517,6.07504683323874e-175,1
-2.76330545199806,0.038848178075343,NA,0.00667323311161347,0.00116929181406341,-0.00179362229780967,0.000397170522111658,0.0017802554228923,10,-94679.4628329644,189378.927349186,3148.97141022841,0,1
-2.8682739279482,0.0388505837179902,NA,0.00656760276985839,0.00119439288819733,0.0102902147406742,NA,0.00178757640809221,9,-94680.5195687686,189379.040514737,3149.08457577953,0,1
-2.81945022351153,0.0388553398329471,NA,0.0141306864923902,NA,-0.00438239768672072,0.000475279602104552,0.00181553241618039,9,-94689.1471290126,189396.295635225,3166.33969626765,0,1
-2.94704242830854,0.0388584167048713,NA,0.0141961367466339,NA,0.0100724185486802,NA,0.00182523994292136,8,-94690.6665479011,189397.334197554,3167.37825859626,0,1
0.617647152677008,0.0420358142137297,NA,0.0062995920811788,0.00126629782550722,-0.00364467438461427,0.00046037811668359,NA,9,-94721.2271237357,189460.455624671,3230.49968571382,0,1
0.51196406764733,0.0420554014006681,NA,0.00617535466989456,0.00129584310877824,0.0103625105446093,NA,NA,8,-94722.6489024239,189461.298906599,3231.34296764186,0,1
0.629192036703203,0.0421177450628874,NA,0.0143803304787093,NA,-0.0064894519656361,0.000546354352775107,NA,8,-94732.6108522866,189481.222806324,3251.26686736717,0,1
0.50353880591144,0.0421435311636319,NA,0.0144569674448735,NA,0.0101272253714955,NA,NA,7,-94734.6217238329,189483.244304577,3253.28836561969,0,1
-2.79466019605603,0.0388669038279929,NA,0.00651027392158983,0.000836628371930553,NA,NA,0.00183497640742322,8,-94823.9423970217,189663.885895795,3433.92995683741,0,1
-2.85128379863473,0.038872169774879,NA,0.011888718167504,NA,NA,NA,0.00186081915402614,7,-94828.9417401237,189671.884337158,3441.92839820121,0,1
0.676220551102917,0.0421620633533821,NA,0.00610695117526434,0.000938013847231016,NA,NA,NA,7,-94868.2311041305,189750.463065172,3520.50712621488,0,1
0.667361428855592,0.0422246499225577,NA,0.0121405903825751,NA,NA,NA,NA,6,-94874.5304188477,189761.061480374,3531.10554141653,0,1
-2.98309860493347,0.0389045501377177,NA,NA,NA,-0.0159952794261843,0.000775867999227396,0.00197847328792448,8,-94896.7528192593,189809.50674027,3579.55080131264,0,1
-3.19324458644209,0.0389099170435249,NA,NA,NA,0.00758266877444908,NA,0.00199560652460927,7,-94900.8009732476,189815.602803406,3585.64686444911,0,1
0.776764480898755,0.0424915544168679,NA,NA,NA,-0.018493717809507,0.00085836417890641,NA,7,-94948.0847144288,189910.170285769,3680.21434681138,0,1
0.579975332457672,0.0425358088936909,NA,NA,NA,0.00759111453698097,NA,NA,6,-94953.0481768345,189918.096996347,3688.14105739011,0,1
-3.08674367868349,0.0389137285209402,NA,NA,NA,NA,NA,0.00200179932838434,6,-94982.220325824,189976.441294326,3746.48535536914,0,1
0.698427514114643,0.0425478626827984,NA,NA,NA,NA,NA,NA,5,-95034.7278297003,190079.456118453,3849.5001794959,0,1
-20.4892770574633,NA,NA,0.00670783707921603,0.00120230222481031,-0.00405590196582698,0.000474056113083375,0.0115665186190565,9,-96451.8308129251,192921.66300305,6691.70706409265,0,1
-20.6157916688999,NA,NA,0.00658103943622114,0.0012322858352316,0.0103665510969908,NA,0.0115759442235616,8,-96453.3321789413,192922.665459634,6692.70952067673,0,1
-20.5504773565301,NA,NA,0.0143740406633265,NA,-0.00672074735744,0.000554451992501312,0.0116047208484489,8,-96462.0434095905,192940.087920932,6710.13198197502,0,1
-20.7008690751533,NA,NA,0.0144496701155349,NA,0.0101412198871624,NA,0.0116169108413432,7,-96464.1055920318,192942.212040975,6712.25610201756,0,1
-20.5469826895651,NA,NA,0.0065140058714507,0.000870985143842627,NA,NA,0.0116267923712865,7,-96598.5138311875,193211.028519286,6981.07258032888,0,1
-20.6085506030141,NA,NA,0.0121122621886528,NA,NA,NA,0.011655139973213,6,-96603.9184706663,193219.837584011,6989.88164505371,0,1
-20.7332632217895,NA,NA,NA,NA,-0.0184541783680755,0.000857173392187356,0.0117795598697855,7,-96676.1055296565,193366.211916224,7136.2559772669,0,1
-20.9678877337363,NA,NA,NA,NA,0.00759348257865499,NA,0.0117998666461204,6,-96681.0328825595,193374.066407797,7144.11046884008,0,1
-20.8617453792855,NA,NA,NA,NA,NA,NA,0.0118064178611239,5,-96762.5171287144,193535.034716481,7305.07877752394,0,1
2.2771152501217,NA,NA,0.00402771476890686,0.00180598967925213,-0.0171790354638807,0.000913002138770634,NA,8,-98560.825035937,197137.651173625,10907.6952346681,0,1
2.06919101182226,NA,NA,0.00377543950318899,0.00186400012069858,0.0105913011077463,NA,NA,7,-98566.5154365565,197147.031730024,10917.0757910669,0,1
2.29805503644011,NA,NA,0.0155265817205747,NA,-0.0212089974136532,0.00103447472326255,NA,7,-98584.3902115985,197182.781280108,10952.8253411508,0,1
2.06222923623053,NA,NA,0.0156595006337952,NA,0.0102437292690173,NA,NA,6,-98591.7274458967,197195.455534472,10965.4995955146,0,1
2.24190630148535,NA,NA,0.00365685366916351,0.00149018189388498,NA,NA,NA,6,-98721.4553924392,197454.911427557,11224.9554885995,0,1
2.23174428788403,NA,NA,0.0132232427790566,NA,NA,NA,NA,5,-98737.6425981716,197485.285655396,11255.3297164384,0,1
2.46837818340803,NA,NA,NA,NA,-0.033410312338884,0.00134344107479405,NA,6,-98838.509401631,197689.01944594,11459.0635069831,0,1
2.16323844142219,NA,NA,NA,NA,0.00740464610333347,NA,NA,5,-98850.8847636065,197711.769986265,11481.8140473082,0,1
2.27944316047908,NA,NA,NA,NA,NA,NA,NA,4,-98930.4078206628,197868.815947358,11638.860008401,0,1
