"climate.data","start.year","end.year","variable","Jan.mean","Jan.sd","Feb.mean","Feb.sd","Mar.mean","Mar.sd","Apr.mean","Apr.sd","May.mean","May.sd","Jun.mean","Jun.sd","Jul.mean","Jul.sd","Aug.mean","Aug.sd","Sep.mean","Sep.sd","Oct.mean","Oct.sd","Nov.mean","Nov.sd","Dec.mean","Dec.sd","Annual.mean","Annual.sd"
"CRU",1920,1949,"tmp",-3.6966667453448,2.77792829727342,-1.30000003079573,2.71255072111029,1.36333335936069,1.83950586019574,5.650000111262,1.79304211302287,10.8666669050852,1.42207562228961,15.1933336893717,1.30672882533346,19.550000445048,0.719074947445858,18.3466669082642,0.863726372572809,14.4400001525879,1.19383470253028,8.69333359400431,1.36632749669931,2.29666670163472,1.76488419323058,-1.73333335121473,2.35420876882181,7.47250014493863,0.675130024660201
"CRU",1920,1949,"tmn",-11.0066668192546,2.86295405871869,-8.42000006039937,3.02226220276613,-6.28333347638448,1.47953472994587,-2.60333336591721,1.43418449063901,1.90666670476397,1.18726966651112,5.57000008424123,1.14082548325842,10.3600002288818,0.886527497283129,9.53000016212463,0.961733319782804,5.14000007311503,1.26969994550709,0.109999995430311,1.15111641934722,-5.56333342393239,1.53521500503974,-8.85666686693827,2.37830480757857,-0.843055563689106,0.718198994119875
"CRU",1920,1949,"tmx",3.60666672388712,2.84034159566054,5.82000011006991,2.66191534047294,9.0100001335144,2.3521597246471,13.9033336321513,2.29188731652435,19.86333360672,1.82331336936363,24.8666669209798,1.58839175853782,28.7900004069011,0.831015241179045,27.2000002543132,1.13502220432272,23.7833338419596,1.53310216746332,17.3033336003622,1.79125920977811,10.1566667556763,2.34633726180709,5.39000010887782,2.49694305422337,15.8077780079511,0.730742326449728
"CRU",1920,1949,"pet",1.33333335717519,0.229442100546552,1.70333336194356,0.296512303482267,2.5666667064031,0.338692585003514,3.8766667286555,0.397997874480952,5.30333342552185,0.382805726168827,6.61000003814697,0.371715500970272,6.80666677157084,0.222731221978181,5.90666677157084,0.313966115560335,4.97000009218852,0.33440635020317,3.30333337783813,0.257953953399739,2.0166667064031,0.257418668805935,1.39333335558573,0.227328308644255,3.81583339108361,0.12163773425782
"CRU",1920,1949,"dtr",14.5833334922791,1.23374498935888,14.1966668128967,1.73810907726306,15.2400002479553,1.37454702644699,16.4666670799256,1.31760859565671,17.9500002861023,1.14553098857962,19.2966671625773,0.921574074651753,18.4300003051758,0.942538747958523,17.6700003941854,1.19197011690715,18.6433335622152,1.50943770183742,17.1700004577637,1.23850581234949,15.6666668891907,1.8177919981581,14.1900002479553,1.27586345345993,16.6252780781852,0.525815828327996
"CRU",1920,1949,"cld",56.9366677602132,5.54439632598084,61.1833343505859,6.38743824102542,58.1900010426839,5.13449126013324,55.4466673533122,4.78904913665268,50.546667098999,4.42709003396016,39.2000007629395,4.4182226611611,43.3600007375081,4.03276261918745,42.5633337020874,5.26704028522578,32.1500006993612,7.16354541558535,41.5000006357829,5.91753686178348,50.450000890096,9.44303274469783,56.3800008138021,7.71779860691334,48.992222987281,2.59826701810644
"CRU",1950,1979,"pre",25.8033337235451,18.9766914376642,27.863333773613,19.9459877846224,27.7166672209899,19.785541946784,24.4333336830139,14.2834444765736,21.7700005193551,14.8452979386573,15.1566668445865,14.1837130404909,33.4666675885518,19.074922618122,39.9966676553091,24.2379089528164,25.2000005754332,21.2009277877641,27.1600007414818,26.723148826745,24.0066671411196,16.6198461312411,24.1900002499422,18.2846714422061,316.763339716941,71.8141364085725
"CRU",1950,1979,"wet",6.26099983826667,2.66065112983545,5.50999989496667,2.60485480793898,6.5196664929,3.01710688438851,5.35433317406667,2.07638886311985,4.99599988463333,2.24783813965846,4.25999986926667,2.50532251717502,6.92599984786667,2.06970855071424,7.22099985286667,2.24344922604095,4.82733322576667,2.51071616552959,4.22266657393333,2.33101415702741,4.88366654706667,1.73580842051864,6.3443332075,2.72929398977556,67.3259984091,10.3542274670854
"CRU",1950,1979,"tmp",-2.95000006953875,2.21059365765228,-0.753333332886299,2.18328028565478,1.13333334053556,1.88191637621053,5.31333341995875,1.64709428531029,10.7100003083547,1.50455630156458,15.510000260671,1.28957365040208,19.8166670481364,0.723536686504492,18.5666671117147,1.0001150025637,14.5266668955485,1.35924262485587,9.33000016212463,1.55122871518516,2.37666669934988,1.728001322127,-1.50000001639128,2.06163647241476,7.67333348563148,0.523871705517463
"CRU",1950,1979,"tmn",-10.2700001716614,2.32024826240444,-8.22666680018107,2.2912026093706,-6.75666677157084,1.65084795139828,-3.06333338816961,1.22431778633936,1.70000002086163,1.11757126565037,5.57000014781952,1.1253045719507,10.3466668128967,0.808887469146854,9.30666680335998,1.26161728253237,5.02000008026759,1.36694983504724,0.230000002433856,1.28603910472356,-5.47666680018107,1.60294629630332,-8.92333347002665,1.90384068034318,-0.878611127845943,0.523250982263514
"CRU",1950,1979,"tmx",4.37000010535121,2.38936589091076,6.72000014781952,2.45924019922849,9.02333347002665,2.51720747393334,13.6900002479553,2.24643027244408,19.7633337020874,2.01417105090563,25.49333375295,1.63135912576863,29.3333335876465,0.91701676016254,27.8766670862834,1.14219510949837,24.0766670862834,1.63595033169197,18.4633337974548,2.3052389528725,10.2300001144409,2.21735321744926,5.92333342234294,2.53631331186756,16.2469447100535,0.671574955848047
"CRU",1950,1979,"pet",1.36000002423922,0.245792177695251,1.80666667620341,0.271564219813856,2.54000004132589,0.363507827205535,3.82000006039937,0.40717700182426,5.28333344459533,0.41446545536359,6.73333344459533,0.368906434656232,6.91333344777425,0.244573292438312,6.08000008265177,0.279654928304877,5.06333343187968,0.336803806707101,3.45333338578542,0.38032049115252,1.99333337545395,0.233316911172737,1.45333335399628,0.241737005148159,3.87500006407499,0.115407830104507
"CRU",1950,1979,"dtr",14.6133334795634,1.62432658837688,14.8833335558573,1.88370215549304,15.7266668637594,1.9899633883657,16.7133337338765,1.48805213236885,18.0633336702983,1.19726236976905,19.9233337402344,1.08966410281231,18.9866670608521,0.955829150071406,18.5700003941854,1.32095845524249,19.0566669464111,1.33227404350385,18.1966671625773,2.04137944080335,15.6333335240682,1.74461415852349,14.800000222524,1.75558246430234,17.0972225295173,0.588073258575605
"CRU",1950,1979,"cld",56.7566673278809,7.09048356953075,58.3033341725667,7.04128104187281,56.4966676076253,7.64543994431176,54.063334274292,5.47587070141307,50.2166676839193,4.05862965360847,37.5700010935466,4.08032715039717,41.2700012207031,3.61854907909063,39.8066673914592,5.50760822172291,30.9800005594889,5.84308615987201,37.7366675059001,8.82228736661293,51.9300009409587,8.10202845161323,54.0733342488607,7.66901208578506,47.4336120022668,2.40147066898852
"CRU",1980,2009,"pre",27.4966671427091,24.3783611295493,35.013333940506,22.5963797721241,32.0133340438207,21.7338409404806,25.6966672182083,17.8522772696537,20.0400001207987,15.0049094942333,13.6533336361249,10.810331721047,29.9166673024496,18.3343302213996,44.5466675599416,23.4637473275306,32.3133337974548,26.1883595843213,39.8200008106728,28.5729494116646,24.5133334716161,18.1385039362868,23.5433337402841,15.5720281787231,348.566672784587,82.1390394263473
"CRU",1980,2009,"wet",6.48133323203333,2.60033118108849,7.03399987226667,2.48853450227831,6.86199984916667,3.03253315406444,5.62866652416667,2.49491994285842,5.16166655023333,2.32977732624083,4.2656665624,2.37930246141796,7.12033318686667,2.30998349989179,7.89399984676667,2.52439215346324,6.3679998715,2.68459506543937,5.321999917,2.38709808458636,4.75033324566667,2.11037415146536,6.03733320446667,2.34094572553818,72.9253318625333,10.4241994818163
"CRU",1980,2009,"tmp",-1.97666671251257,2.12711291658785,-0.380000002185504,1.710293416149,2.35000005488594,1.55091747367688,6.11666674613953,1.6764254890739,11.4100001017253,1.47446080878759,16.0533336321513,1.44526192073159,20.1000001907349,1.18874035866815,19.006667137146,0.876880614830539,14.8166669209798,1.17475855719355,8.9333335240682,1.47562572005346,2.51000004609426,1.63017877301474,-1.44333336030443,1.78647861894081,8.12472235657689,0.613171560674953
"CRU",1980,2009,"tmn",-8.91000010172526,2.26781838487504,-7.42666676839193,1.73601476838277,-5.26333336035411,1.29201349682314,-2.15000003650785,1.33668402181357,2.41666669473052,1.2373730104709,6.16666680971781,1.23521144421108,10.6800001462301,1.21212275348626,9.88000024159749,0.949192025319591,5.57333342234293,1.2309047447677,0.293333340684573,1.18901102493837,-5.04000007311503,1.28883801519031,-8.41333349545797,1.81407023391921,-0.182777765020729,0.611190092475501
"CRU",1980,2009,"tmx",4.95666676362355,2.25276592018487,6.6666667620341,2.02983491167224,9.96333349545796,2.08615858097375,14.3833335240682,2.15279828658267,20.4633336385091,1.81592255196875,25.9900004069011,1.770515295631,29.5800004323324,1.27803712755542,28.1866670608521,1.04707591745935,24.0966670354207,1.41213535019659,17.6066670417786,2.02653657325046,10.0600001653035,2.18546928404533,5.52666674852371,2.03688967070297,16.4566669229004,0.74987036182594
"CRU",1980,2009,"pet",1.30000002980232,0.240688668150453,1.67333335876465,0.244855105618298,2.53000005086263,0.296124389384845,3.84666674931844,0.362684789361892,5.29000005722046,0.358493003216675,6.7566667397817,0.360730385619449,6.94000005722046,0.269865889974619,6.01000005404154,0.236861686092926,4.93333344459533,0.294001311740515,3.2566667397817,0.315882285640351,1.90000002384186,0.237806046500454,1.33000002900759,0.22460692905999,3.81388894451989,0.138691437252541
"CRU",1980,2009,"dtr",13.816666952769,1.53781834493481,14.056666914622,1.60531097376465,15.1833336512248,1.53849099671121,16.4933337211609,1.28033769782167,18.0466670672099,1.00335079185958,19.8233337402344,0.950746828083043,18.9000003178915,0.749252532661788,18.306667137146,0.96237249185529,18.5233337084452,1.22070752192108,17.2933337211609,1.48299172531479,15.0500001589457,1.50396042768835,13.9033335049947,1.45873912281701,16.6163892163171,0.60691452331403
"CRU",1980,2009,"cld",58.0200005849202,5.91487961110579,61.0166675567627,6.33463901085796,59.3500010172526,5.12160785241052,54.3433335622152,3.79470419687481,51.1900007883708,3.18772966408932,37.760000483195,2.88702192440581,41.4166669209798,2.80394854978126,40.7166671117147,3.55644930188668,34.2200004577637,4.6863266812347,41.500000445048,5.89605345572184,54.7233338673909,6.92395597089932,56.9266672770182,6.7589494370693,49.265278339386,2.60038237025366
