"(Intercept)","dbh","I(dbh^2)","tmx","I(tmx^2)","wet","I(wet^2)","Year","df","logLik","AICc","delta","weight","cw","any_u_shaped"
-7.85481633537021,0.0979109646374803,-0.000611202445325419,0.0170695459402899,NA,NA,NA,NA,7,-38454.1650656741,76922.3319602183,582.336222477737,2.66457528103804e-127,1,FALSE
-7.8549498873667,0.0979113649687991,-0.000611196232076355,0.0171572266346168,-1.37401164652274e-05,NA,NA,NA,8,-38454.1643692897,76924.3310900221,584.335352281487,9.80669059805029e-128,1,FALSE
-8.03339744237643,0.0979190838705892,-0.000606794130670292,NA,NA,0.0143491335481458,NA,NA,7,-38470.8728678556,76955.7475645813,615.7518268407,1.47748031226565e-134,1,FALSE
-8.15479684775544,0.0979346577603203,-0.000606690029797651,NA,NA,0.0303991058155246,-0.000527447153816553,NA,8,-38469.9157874598,76955.8339263624,615.838188621827,1.41503922932344e-134,1,FALSE
-2.72378621763821,0.103072272624096,-0.000598584831781912,NA,NA,NA,NA,-0.0027456526235794,7,-38570.1177769929,77154.2373828558,814.241645115209,1.16951368279138e-177,1,FALSE
-7.80862988563523,0.0979015723805207,-0.000606680758045242,NA,NA,NA,NA,NA,6,-38621.9949591976,77255.9912900252,915.995552284672,9.38480189187551e-200,1,FALSE
0.769385065008099,0.0383442956852833,NA,0.0163819200539523,0.000691715551791384,0.0465351742725671,-0.000946004559482251,-0.00407405624035562,10,-39101.5095180979,78223.0226287951,1883.02689105456,0,1,FALSE
0.735551508096298,0.0383517327855834,NA,0.0207527397362205,NA,0.0449202900962826,-0.000897353878798807,-0.00405254883978813,9,-39103.2870409222,78224.5770211959,1884.58128345529,0,1,FALSE
1.01880083994409,0.0383409891030425,NA,0.0166608701913839,0.000629368341508515,0.0177227717825182,NA,-0.00409098334010129,9,-39104.6257412683,78227.254421888,1887.25868414743,0,1,FALSE
0.976148724469339,0.0383479421443589,NA,0.0206431417308948,NA,0.0176010780419423,NA,-0.00407052779396413,8,-39106.1039592441,78228.2102699308,1888.21453219026,0,1,FALSE
-6.80810781536951,0.0301932850047272,NA,0.0202827159145795,NA,0.0492343039028829,-0.00104099595195888,NA,8,-39206.874109613,78429.7505706687,2089.7548329281,0,1,FALSE
-6.81229981933228,0.0301562112754951,NA,0.017252543219781,0.000479329167479716,0.0503675589512273,-0.00107518155990445,NA,9,-39206.0198032168,78430.042545785,2090.04680804447,0,1,FALSE
-6.56755201345868,0.0301447195477777,NA,0.020153669497406,NA,0.0175420245832296,NA,NA,7,-39210.6650996938,78435.3320282577,2095.33629051714,0,1,FALSE
-6.56439856507644,0.0301118185490082,NA,0.0175739027662482,0.000407512112612701,0.0176206670694356,NA,NA,8,-39210.0447289254,78436.0918092935,2096.09607155298,0,1,FALSE
1.20601397430693,0.0383684193830784,NA,0.0166705077820918,NA,NA,NA,-0.00404078852988777,7,-39329.6352281162,78673.2722851023,2333.27654736176,0,1,FALSE
1.20393332209574,0.0383687427343138,NA,0.0168592879806178,-2.96312140246278e-05,NA,NA,-0.00403983638453362,8,-39329.6319542988,78675.2662600403,2335.27052229972,0,1,FALSE
0.647833221430754,0.0384176190900587,NA,NA,NA,0.0139819300362134,NA,-0.00383866006818543,7,-39345.3076315674,78704.6170920049,2364.62135426434,0,1,FALSE
0.515872084047759,0.038420042077685,NA,NA,NA,0.0288556032368836,-0.000488901048646818,-0.0038282348363375,8,-39344.4771545672,78704.9566605772,2364.96092283659,0,1,FALSE
-6.28392953526399,0.0302340381530426,NA,0.0161876470182228,NA,NA,NA,NA,6,-39432.5640100133,78877.1293916567,2537.1336539161,0,1,FALSE
-6.28661196668053,0.0302537334286152,NA,0.0177622989080772,-0.000247031801498497,NA,NA,NA,7,-39432.336250679,78878.6743302281,2538.67859248749,0,1,FALSE
-6.61593255561516,0.0307173089048157,NA,NA,NA,0.0333791089980388,-0.000636868676692559,NA,7,-39437.2741020329,78888.5500329358,2548.55429519528,0,1,FALSE
-6.4691398008354,0.0306853193641312,NA,NA,NA,0.0140040267379373,NA,NA,6,-39438.6834456334,78889.368262897,2549.37252515639,0,1,FALSE
0.891356813410894,0.0384269103878604,NA,NA,NA,NA,NA,-0.0038516523842994,6,-39491.0447473268,78994.0908662838,2654.09512854324,0,1,FALSE
-6.24982907727664,0.0306780801903608,NA,NA,NA,NA,NA,NA,5,-39584.8015849788,79179.6041496774,2839.60841193682,0,1,FALSE
-19.5493013387401,NA,NA,0.0162319116752796,0.00074995801125101,0.0455960444054732,-0.000913646079459524,0.0073089708435734,9,-40005.3571358305,80028.7172110125,3688.72147327189,0,1,FALSE
-19.5906962892279,NA,NA,0.0209686794897085,NA,0.043845011518521,-0.000860910698768423,0.00733491819849651,8,-40007.4458190888,80030.8939896202,3690.89825187964,0,1,FALSE
-19.3067141035698,NA,NA,0.016503470626238,0.000689780997693282,0.017771368275316,NA,0.00729164583830011,8,-40008.2619583093,80032.5262680613,3692.53053032074,0,1,FALSE
-19.3579023898545,NA,NA,0.0208659537932838,NA,0.0176373876669768,NA,0.00731654580261825,7,-40010.0369141679,80034.0756572058,3694.07991946525,0,1,FALSE
-19.1307591727412,NA,NA,0.0168378626983627,NA,NA,NA,0.00734865040827121,6,-40234.4217076856,80480.8447870013,4140.84904926075,0,1,FALSE
-19.1287283880254,NA,NA,0.0166698274437377,2.63837016014622e-05,NA,NA,0.00734770389346864,7,-40234.4191132264,80482.8400553228,4142.84431758222,0,1,FALSE
-19.7196508931889,NA,NA,NA,NA,0.0139402904180672,NA,0.00756839614196699,6,-40253.9139835851,80519.8293388003,4179.83360105977,0,1,FALSE
-19.8444626641885,NA,NA,NA,NA,0.0278723273103875,-0.000457980385931479,0.00757884142869035,7,-40253.1858342351,80520.3734973403,4180.37775959972,0,1,FALSE
-19.4749559531013,NA,NA,NA,NA,NA,NA,0.00755475442327939,5,-40398.8737710237,80807.7485217671,4467.75278402658,0,1,FALSE
-5.0376560704423,NA,NA,0.0136160975484541,0.00138065294219782,0.0179082900185714,NA,NA,7,-40621.9239507267,81257.8497303233,4917.85399258278,0,1,FALSE
-5.15455874348626,NA,NA,0.0134598978464182,0.0014147128638879,0.0335004127901233,-0.000512063115472445,NA,8,-40621.0007467075,81258.0038448577,4918.00810711717,0,1,FALSE
-5.04245303175873,NA,NA,0.0223438448043754,NA,0.0176363864513716,NA,NA,6,-40629.1310597688,81270.2634911677,4930.26775342718,0,1,FALSE
-5.13642744936162,NA,NA,0.0223912524429863,NA,0.0301524761965178,-0.000411220575639799,NA,7,-40628.5327275488,81271.0672839676,4931.07154622699,0,1,FALSE
-4.74726459071972,NA,NA,0.0137020973942128,0.000711936888850597,NA,NA,NA,6,-40854.3355199381,81720.6724115064,5380.67667376579,0,1,FALSE
-4.75204341611212,NA,NA,0.0182345810645678,NA,NA,NA,NA,5,-40856.2507045961,81722.5023889121,5382.50665117151,0,1,FALSE
-4.90017895107587,NA,NA,NA,NA,0.0135825022075075,NA,NA,5,-40911.7341814596,81833.469342639,5493.47360489846,0,1,FALSE
-4.89807693190064,NA,NA,NA,NA,0.0133018000022935,9.22924364320959e-06,NA,6,-40911.7338822716,81835.4691361733,5495.47339843275,0,1,FALSE
-4.68768869734115,NA,NA,NA,NA,NA,NA,NA,4,-41051.4546104801,82110.909874096,5770.91413635547,0,1,FALSE
