"(Intercept)","CO2","dbh","I(dbh^2)","pre","I(pre^2)","tmn","I(tmn^2)","df","logLik","AICc","delta","weight","cw","any_u_shaped"
-14.754304490524,0.012018558443974,NA,NA,0.00189325869503272,NA,0.361616276738679,-0.00720945860984951,8,-723.695383284413,1463.47175644509,296.622626634797,2.11568720954994e-65,1,FALSE
-10.4421960298873,0.01241158836602,NA,NA,0.00201729366008187,NA,NA,NA,6,-726.492234954951,1465.03166092114,298.182531110843,9.69890057659609e-66,1,FALSE
-8.05412746427043,-0.00519213039808499,0.0867892305115806,NA,NA,NA,0.103675503060363,NA,7,-737.135011076803,1488.33297887086,321.483849060569,8.45095139853349e-71,1,FALSE
-11.1098794374295,-0.00520731476787694,0.0867769323340718,NA,NA,NA,0.373122983061617,-0.00592358613803661,8,-737.047441480181,1490.17587283663,323.326743026333,3.36299532857272e-71,1,FALSE
-9.32893208860595,NA,0.0706821575602009,NA,NA,NA,0.0958803915149387,NA,6,-745.674948284512,1503.39708758026,336.547957769965,4.52664003815543e-74,1,FALSE
-11.6514857871015,NA,0.0706359974286889,NA,NA,NA,0.300399334640426,-0.00449629047255017,7,-745.624718259748,1505.31239323675,338.463263426459,1.73729120701428e-74,1,FALSE
-6.17906576326273,-0.00385383895969474,0.0859726097217526,NA,NA,NA,NA,NA,6,-762.879970221717,1537.80713145467,370.958001644375,1.52661621903432e-81,1,FALSE
-7.25113567290775,NA,0.0738550956237714,NA,NA,NA,NA,NA,5,-767.888075090956,1545.80983912071,378.960709310415,2.79231225429962e-83,1,FALSE
-7.44784910236755,NA,NA,NA,0.0045313041883172,-4.81546671665979e-06,0.0446480690422986,NA,7,-779.391690008576,1572.84633673441,405.997206924114,3.75892032550074e-89,1,FALSE
-12.1037125988209,NA,NA,NA,0.00449631512184023,-4.75515590520441e-06,0.454597856825424,-0.0090060267763338,8,-779.157693346764,1574.39637656979,407.547246759499,1.73171431433558e-89,1,FALSE
-7.24570142734827,NA,NA,NA,0.00187286690068844,NA,0.0514400927537261,NA,6,-782.82226710088,1577.691725213,410.842595402701,3.33349939769846e-90,1,FALSE
-12.767356488673,NA,NA,NA,0.00187088520335601,NA,0.537263875483147,-0.0106752513878885,7,-782.49496870115,1579.05289411956,412.203764309263,1.68782069824589e-90,1,FALSE
-6.56206029871389,NA,NA,NA,0.00523947574327713,-5.80318392482699e-06,NA,NA,6,-784.12614853279,1580.29948807682,413.450358266522,9.04965181488111e-91,1,FALSE
-6.14292258382991,NA,NA,NA,0.00206656823604396,NA,NA,NA,5,-789.265002916799,1588.5636947724,421.714564962102,1.4523864464469e-92,1,FALSE
-11.9379373241148,0.0116220703264541,NA,NA,NA,NA,0.101947294432812,NA,6,-803.338622644247,1618.72443629973,451.875306489436,4.09977836927013e-99,1,FALSE
-16.3259165925558,0.0115967423821231,NA,NA,NA,NA,0.488910897412361,-0.00850645770256502,7,-803.161553511408,1620.38606374007,453.536933929778,1.78625133172224e-99,1,FALSE
-10.0643884776401,0.012802973203561,NA,NA,NA,NA,NA,NA,5,-827.739685432043,1665.51305980288,498.66392999259,2.83621975786539e-109,1,FALSE
-8.40858853223542,NA,NA,NA,NA,NA,0.124646733505735,NA,5,-863.731725934638,1737.49714080807,570.64801099778,6.63124838374147e-125,1,FALSE
-15.7295663101352,NA,NA,NA,NA,NA,0.768879154673965,-0.0141596070790211,6,-863.221104800702,1738.48940061264,571.640270802346,4.0376513639282e-125,1,FALSE
-5.61686077603882,NA,NA,NA,NA,NA,NA,NA,4,-902.537821922808,1813.09809053473,646.248960724434,2.54131002062159e-141,1,FALSE
