"(Intercept)","dbh","I(dbh^2)","tmn","I(tmn^2)","wet","I(wet^2)","Year","df","logLik","AICc","delta","weight","cw"
69.7383504283459,0.138122581580288,NA,NA,NA,0.00840949380497286,NA,-0.035508605139556,7,-491.387689511942,996.820796704338,164.212549266469,2.01338199772165e-36,1
69.1569075044463,0.137514056107372,NA,0.00584312418242615,NA,NA,NA,-0.035190573019068,7,-492.157589944601,998.360597569656,165.752350131786,9.32314999952333e-37,1
69.5528070571446,0.137993627968388,NA,0.00355641398205958,NA,0.00796246550591744,NA,-0.0354246900045178,8,-491.314007311464,998.686432472826,166.078185034957,7.92151996978998e-37,1
6.80513432113631,0.0268731536032554,NA,-1.19606440746544,0.0823101549715021,-0.301636741537476,0.0158431768132694,NA,9,-518.505115951949,1055.08328385195,222.47503641408,4.49146320340202e-49,1
5.12813316285281,0.0268357603624564,NA,-1.15320754858149,0.0790742834077195,0.0118451022233802,NA,NA,8,-524.487544403761,1065.03350665742,232.425259219551,3.10259020436865e-51,1
5.04556228579381,0.0272282726869633,NA,-1.10371246455915,0.0759372528014496,NA,NA,NA,7,-526.307878414596,1066.66117450965,234.052927071778,1.37493077761227e-51,1
7.30041778200531,NA,NA,-1.2452027932005,0.0854585756462329,-0.300486212439439,0.0158639836886952,NA,8,-530.160325923524,1076.37906969695,243.770822259078,1.06675995874279e-53,1
9.01565646657397,NA,NA,-1.25146761733521,0.0858537653108853,-0.299701776512588,0.0158354811147892,-0.000859230492573917,9,-530.012992760554,1078.09903746916,245.490790031291,4.51419639544322e-54,1
5.62072209934786,NA,NA,-1.20225038174927,0.0822156980808276,0.0134014490119913,NA,NA,7,-536.092751238774,1086.230920158,253.622672720134,7.74042059905858e-56,1
7.48339838973693,NA,NA,-1.20914514630496,0.0826516925417252,0.0136395645938041,NA,-0.000931403820480928,8,-535.91969340646,1087.89780466282,255.28955722495,3.36360654457655e-56,1
5.53678368156634,NA,NA,-1.14732812219744,0.0787346608948057,NA,NA,NA,6,-538.403580844105,1088.84121114099,256.232963703117,2.09868411327019e-56,1
6.94989012461205,NA,NA,-1.15189503007483,0.0790234202501378,NA,NA,-0.000707029771561869,7,-538.302422837184,1090.65026335482,258.042015916953,8.49408060659065e-57,1
2.15269209837405,0.0286641255257534,NA,0.0146368404561583,NA,-0.251663776038517,0.01296369181763,NA,8,-546.290078878824,1108.63857560755,276.030328169677,1.05439661488294e-60,1
2.14511652017226,0.0281303719912533,NA,NA,NA,-0.228962666440028,0.0119077236790931,NA,7,-547.486770249124,1109.0189581787,276.410710740832,8.71776137324095e-61,1
1.05120948270141,0.0283229140464211,NA,NA,NA,NA,NA,NA,5,-551.417632411372,1112.85957600589,280.25132856802,1.27768975480486e-61,1
0.958010468686664,0.0287387117419286,NA,0.0121753513485433,NA,NA,NA,NA,6,-550.543360116645,1113.12076968607,280.512522248197,1.12126412070358e-61,1
0.990712046027359,0.0281896971597782,NA,NA,NA,0.00641019815783819,NA,NA,6,-550.865642493109,1113.76533443899,281.157087001125,8.12348658624354e-62,1
0.921238428775734,0.0285833542297406,NA,0.0107302124902127,NA,0.00506950880104912,NA,NA,7,-550.210205701395,1114.46582908324,281.857581645376,5.72310861787715e-62,1
2.4808495584723,NA,NA,NA,NA,-0.230334711940246,0.012028833060651,NA,6,-560.583065526371,1133.20018050552,300.591933067649,4.89236968013286e-66,1
2.49161486659154,NA,NA,0.0114655002093097,NA,-0.248113442308394,0.0128567818570562,NA,7,-559.855017719438,1133.75545311933,301.147205681462,3.70632372768718e-66,1
3.0115907982552,NA,NA,NA,NA,-0.230227529184321,0.0120256515374264,-0.000269317055223459,7,-560.568111292821,1135.1816402661,302.573392828226,1.81656417863097e-66,1
2.68327313173734,NA,NA,0.0114114219607821,NA,-0.247990607058887,0.0128517167444915,-9.72809984156416e-05,8,-559.853061588055,1135.76454102601,303.15629358814,1.35729876581337e-66,1
1.38740301150358,NA,NA,NA,NA,NA,NA,NA,4,-564.719469742825,1137.4551403767,304.84689293883,5.82862976307455e-67,1
1.31543647818112,NA,NA,NA,NA,0.00743083519053649,NA,NA,5,-563.986552643258,1137.99741646966,305.38916903179,4.44439563323371e-67,1
1.3190797955628,NA,NA,0.00942217034462143,NA,NA,NA,NA,5,-564.201098993344,1138.42650916983,305.818261731963,3.58621577225838e-67,1
1.26939461487576,NA,NA,0.00760124113032055,NA,0.00649379075821131,NA,NA,6,-563.660473021103,1139.35499549498,306.746748057113,2.25433353985032e-67,1
1.81182600120452,NA,NA,NA,NA,NA,NA,-0.00021506877087983,5,-564.709891966314,1139.44409511577,306.835847677903,2.15610762609249e-67,1
1.89295483952412,NA,NA,NA,NA,0.00747871410656764,NA,-0.000292881633385425,6,-563.96890728999,1139.97186403276,307.363616594887,1.65602493405538e-67,1
1.49181012363934,NA,NA,0.00938046307280501,NA,NA,NA,-8.73748720955466e-05,6,-564.199506542876,1140.43306253853,307.82481510066,1.31497921544569e-67,1
1.62673954290631,NA,NA,0.00750351500275,NA,0.00653547570698651,NA,-0.000180923657302895,7,-563.653778656133,1141.35297499272,308.744727554851,8.30161210664555e-68,1
