"(Intercept)","dbh","I(dbh^2)","tmn","I(tmn^2)","wet","I(wet^2)","Year","df","logLik","AICc","delta","weight","cw"
-36.8635323887898,NA,NA,-0.0156978215065489,NA,0.0127096085556866,NA,0.0192901578212736,7,-2200.84644199175,4415.71591503428,390.740760290194,5.35400475334761e-86,1
-36.7796188191286,NA,NA,-0.0156230974347249,NA,-0.0078046524768925,0.00105689684267459,0.0192974191345603,8,-2200.79450808714,4417.61863361565,392.643478871566,2.06780062458674e-86,1
-36.7720660758081,NA,NA,-0.0397301051849511,0.00164556788647616,0.0127908550318843,NA,0.0192875300650368,8,-2200.83087380758,4417.69136505654,392.716210312453,1.99395443810126e-86,1
-36.7527666579358,NA,NA,NA,NA,0.0125826846776417,NA,0.0191754588966877,6,-2203.1231465396,4418.26356281603,393.288408071946,1.49783531434806e-86,1
-36.6678739470698,NA,NA,-0.0437298507877641,0.00192484812120349,-0.00886534622738239,0.00111644013779619,0.0192947404794912,9,-2200.7733711601,4419.58377173801,394.608616993919,7.74077315965963e-87,1
-36.6519940085452,NA,NA,NA,NA,-0.0121835291919363,0.00127599526795891,0.0191848340920458,7,-2203.04745087217,4420.11793279514,395.142778051053,5.92642429500347e-87,1
-36.7416600930833,NA,NA,-0.0154731693077818,NA,NA,NA,0.0192887954218495,6,-2204.13481373712,4420.28689721109,395.311742466999,5.44631284492552e-87,1
-36.7737932027613,NA,NA,-0.00710148107863538,-0.000573270578151832,NA,NA,0.0192897124566867,7,-2204.13291127475,4422.28885360029,397.313698856207,2.00162758657653e-87,1
-36.6343428175794,NA,NA,NA,NA,NA,NA,0.0191760802105792,5,-2206.34341168808,4422.69915636691,397.724001622818,1.63037371181503e-87,1
0.987872685252785,NA,NA,-0.0131499663516459,NA,0.0126749757098738,NA,NA,6,-2265.06803859503,4542.15334692691,517.17819218282,1.87559585343424e-113,1
0.891893587194407,NA,NA,NA,NA,0.0125624882679215,NA,NA,5,-2266.69313621991,4543.39860543057,518.423450686483,1.00631701431012e-113,1
1.13417275683332,NA,NA,-0.0539105866669286,0.0027910252745983,0.0128147286573148,NA,NA,7,-2265.02248596242,4544.06800297563,519.092848231546,7.20073760610751e-114,1
1.0619696393523,NA,NA,-0.0130920691555395,NA,-0.00281228459525863,0.000797828959238049,NA,7,-2265.0378779593,4544.0987869694,519.123632225313,7.09075249198818e-114,1
0.983955347939196,NA,NA,NA,NA,-0.00657008778600712,0.000985649708633021,NA,6,-2266.64710258614,4545.31147490911,520.336320165026,3.86687813999893e-114,1
1.22887772094543,NA,NA,-0.0571463863404734,0.00301702431094622,-0.00449266959224415,0.000892176631586774,NA,8,-2264.98506870585,4545.99975485308,521.024600108994,2.74095809049344e-114,1
1.10641496631864,NA,NA,-0.0129071260179236,NA,NA,NA,NA,5,-2268.3971372489,4546.80660748855,521.831452744465,1.83103468663839e-114,1
1.01115825331976,NA,NA,NA,NA,NA,NA,NA,4,-2269.96069592092,4547.929612146,522.95445740191,1.04433349790348e-114,1
1.13477061195909,NA,NA,-0.0207367677076284,0.000536158822219075,NA,NA,NA,6,-2268.3954438807,4548.80815749824,523.83300275415,6.73078176251484e-115,1
