"(Intercept)","dbh","I(dbh^2)","pre","I(pre^2)","tmn","I(tmn^2)","Year","df","logLik","AICc","delta","weight","cw","any_u_shaped"
30.1922479609931,0.220077979057858,-0.00239146757366397,NA,NA,NA,NA,-0.0194410911272896,7,-480.651846857103,975.495146705658,100.875141424635,5.24733465887397e-23,1,FALSE
-5.10949282297189,NA,NA,0.00335215946404596,NA,NA,NA,NA,5,-482.777537828827,975.65729030842,101.037285027396,4.8387114806743e-23,1,FALSE
-7.76249436471376,0.19585866509938,-0.00237990870535662,NA,NA,NA,NA,NA,6,-485.823498211643,983.790341133185,109.170335852161,8.29201692660845e-25,1,FALSE
52.7529770091438,0.0680314256464149,NA,NA,NA,0.210675688285147,NA,-0.0321354329872012,7,-491.979731269539,998.150915530532,123.530910249508,6.3139490213627e-28,1,FALSE
60.676985926219,0.0680279600934,NA,NA,NA,-0.527916874060883,0.0161164441729626,-0.0318699603979845,8,-491.890142140298,1000.02685962306,125.406854342039,2.47141106755846e-28,1,TRUE
-9.93421443357242,0.0360231258005951,NA,NA,NA,0.197415296444969,NA,NA,6,-501.583551280053,1015.31044727,140.69044198898,1.18619502392724e-31,1,FALSE
5.31604767319406,0.0367161790015716,NA,NA,NA,-1.13740493583541,0.0291327005623458,NA,7,-501.296927192629,1016.78530737671,142.165302095687,5.67406484680353e-32,1,TRUE
-26.7281893949625,NA,NA,NA,NA,0.207142342077309,NA,0.00893095578023763,6,-510.35931983406,1032.86198437802,158.241979096994,1.83184296249118e-35,1,FALSE
-9.14363954791958,NA,NA,NA,NA,0.217112578265932,NA,NA,5,-512.103089911977,1034.30839447472,159.688389193697,8.88800476146865e-36,1,FALSE
46.4373597977757,0.0661938632528422,NA,NA,NA,NA,NA,-0.0265543321716005,6,-511.094347947078,1034.33204060405,159.71203532303,8.78354006970184e-36,1,FALSE
-17.1413114879884,NA,NA,NA,NA,-0.678269422617279,0.0193247053996042,0.00920404856091145,7,-510.236204193101,1034.66386137766,160.043856096632,7.44073129674984e-36,1,TRUE
-3.4429398469365,NA,NA,NA,NA,-0.281219552866342,0.0108794240480769,NA,6,-512.063561633646,1036.27046797719,161.650462696166,3.33231026535135e-36,1,TRUE
-5.57094473021959,0.0386251083222157,NA,NA,NA,NA,NA,NA,5,-517.965960654049,1046.03413595886,171.414130677841,2.52692217860991e-38,1,FALSE
-30.3317580021454,NA,NA,NA,NA,NA,NA,0.0130808167007945,5,-527.803154066455,1065.70852278368,191.088517502653,1.3500599401047e-42,1,FALSE
-4.24734496114857,NA,NA,NA,NA,NA,NA,NA,4,-531.94308400599,1071.95419522286,197.33418994184,5.94459829680717e-44,1,FALSE
