"(Intercept)","CO2","dbh","I(dbh^2)","tmp","I(tmp^2)","wet","I(wet^2)","df","logLik","AICc","delta","weight","cw","any_u_shaped"
-222.707462165418,-0.00185017988410484,0.06030944071122,NA,17.8373080477605,-0.354295396915389,NA,NA,8,-3059.373916452,6134.79469265018,228.270074457975,1.58356882730785e-50,1,FALSE
-217.354344150199,-0.00196078611176872,0.0603515975287397,NA,17.38329144632,-0.344907645340124,0.0161225951994745,NA,9,-3058.44296945777,6134.94453266554,228.419914473333,1.46926318976007e-50,1,FALSE
9.72938353936204,-0.00257932765868097,0.0605700543700566,NA,-0.138794322080115,NA,-0.883844557854393,0.0457917279974783,9,-3061.84681602441,6141.75222579881,235.227607606609,4.88458663673243e-52,1,TRUE
9.07571735059437,NA,0.0563013485067375,NA,-0.146278904951842,NA,-0.872737348108972,0.0451919874948113,8,-3063.03263401484,6142.11212777586,235.587509583654,4.08014968198509e-52,1,TRUE
5.94281180704899,-0.00343459652748058,0.0607671036430727,NA,NA,NA,-0.790407700271824,0.0420994450502278,8,-3069.13105630429,6154.30897235476,247.784354162553,9.16568540948786e-55,1,TRUE
4.36920582826614,NA,0.0566841526553198,NA,-0.133628673368985,NA,0.0207255009200937,NA,7,-3070.82338213296,6155.68319887881,249.158580686609,4.61057879878284e-55,1,FALSE
4.90728929591985,-0.00234753545853206,0.0605503086350695,NA,-0.126642061392118,NA,0.021413642723265,NA,8,-3069.85068114333,6155.74822203285,249.223603840642,4.46309211434781e-55,1,FALSE
4.78007640377699,NA,0.055028387095778,NA,NA,NA,-0.768806037653116,0.0410322966726474,7,-3071.24604195523,6156.52851852335,250.003900331146,3.02131926810051e-55,1,TRUE
5.3059512157754,NA,0.0568436165527045,NA,-0.162640491236829,NA,NA,NA,6,-3072.36211735961,6156.7515517924,250.226933600193,2.70249912083778e-55,1,FALSE
5.84035297728331,-0.00220937681639235,0.0604981135518898,NA,-0.15693231148992,NA,NA,NA,7,-3071.49498000968,6157.02639463224,250.501776440035,2.35550590321418e-55,1,FALSE
1.7869763021053,-0.0031567427283118,0.0607395120951837,NA,NA,NA,0.0401944990254229,NA,7,-3075.93350284405,6165.90344030099,259.378822108784,2.78264767882202e-57,1,FALSE
0.812383497856957,NA,0.0554846444951479,NA,NA,NA,0.040695024313497,NA,6,-3077.70679118489,6167.44089944295,260.91628125075,1.29004010356612e-57,1,FALSE
2.23147402884119,-0.00329186073373872,0.060736623147231,NA,NA,NA,NA,NA,6,-3083.25583518536,6178.53898744389,272.014369251688,5.01977235185609e-60,1,FALSE
1.22097203294374,NA,0.0552323501946917,NA,NA,NA,NA,NA,5,-3085.19398603195,6180.40747791566,273.882859723461,1.97217964234072e-60,1,FALSE
-193.51191546975,0.0195337399098029,NA,NA,15.2806049694432,-0.303741092357505,-0.587692554129979,0.0305900639959517,9,-3141.35170508781,6300.76200392561,394.237385733411,1.44641598391844e-86,1,TRUE
-236.990659199366,0.0198300105435914,NA,NA,18.4933048652715,-0.367310125235722,NA,NA,7,-3145.5098065217,6305.05604765628,398.53142946408,1.68987065259943e-87,1,FALSE
-231.629248775685,0.019731366459461,NA,NA,18.0380458012994,-0.357893280152056,0.0162661557719181,NA,8,-3144.58399664248,6305.21485303113,398.690234838924,1.56087927712714e-87,1,FALSE
3.6282424617713,0.0191883844016771,NA,NA,-0.143070255943786,NA,-0.850097495101869,0.0440985867746018,8,-3149.32448834825,6314.69583644268,408.171218250479,1.36332665367709e-89,1,TRUE
-1.01562011861318,0.0193998342121727,NA,NA,-0.131233211743707,NA,0.0217197154090947,NA,7,-3156.57601658145,6327.18846777578,420.663849583579,2.64155403687623e-92,1,FALSE
-0.295815878665457,0.0183708139350185,NA,NA,NA,NA,-0.753024232881692,0.0402544253976352,7,-3156.86822801948,6327.77289065184,421.248272459637,1.97221239602284e-92,1,TRUE
-0.0639189050253743,0.019524441581076,NA,NA,-0.162005907717807,NA,NA,NA,6,-3158.22672671205,6328.48077049727,421.95615230507,1.38432967534454e-92,1,FALSE
-4.26568164133159,0.0186233016942628,NA,NA,NA,NA,0.0411873871900372,NA,6,-3162.94563693496,6337.9185909431,431.393972750892,1.23550030910759e-94,1,FALSE
-3.81092862461898,0.0184866820965862,NA,NA,NA,NA,NA,NA,5,-3170.4527170995,6350.92494005075,444.400321858549,1.85161220507151e-97,1,FALSE
-136.349238272769,NA,NA,NA,11.2206170813187,-0.221903120691586,-0.59771094676268,0.0317753449331223,8,-3256.7393093529,6529.52547845198,623.000860259775,3.05447017245184e-136,1,TRUE
-178.260752477626,NA,NA,NA,14.2725538652497,-0.281837258685417,0.0296974705442787,NA,7,-3260.28432658587,6534.60508778463,628.080469592423,2.40942125284006e-137,1,FALSE
6.22082447860173,NA,NA,NA,NA,NA,-0.763423165777448,0.0406693347711483,6,-3261.80887811093,6535.64507329504,629.120455102836,1.43246082137453e-137,1,TRUE
7.63268410757251,NA,NA,NA,-0.0478398459804615,NA,-0.796827482084936,0.0420140792934789,7,-3260.93909824519,6535.91463110326,629.390012911058,1.25184055871095e-137,1,TRUE
-188.25281976782,NA,NA,NA,15.123726610824,-0.299402603003122,NA,NA,6,-3263.52847238861,6539.0842618504,632.559643658195,2.56609332333921e-138,1,FALSE
2.29907670329358,NA,NA,NA,NA,NA,0.0390406525709107,NA,5,-3268.17978967525,6546.37908520226,639.85446701006,6.68685156164991e-140,1,FALSE
3.25184416030651,NA,NA,NA,-0.0355494425494849,NA,0.0339380600461838,NA,6,-3267.69584489984,6547.41900687285,640.894388680649,3.97562635581357e-140,1,FALSE
4.77421999212692,NA,NA,NA,-0.0823164173536344,NA,NA,NA,5,-3271.94139388005,6553.90229361185,647.377675419648,1.55445349388046e-141,1,FALSE
2.68476255180389,NA,NA,NA,NA,NA,NA,NA,4,-3275.15913358127,6558.33126683755,651.806648645344,1.69761192440068e-142,1,FALSE
